SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,452.5,457.1,451.45,455.0,267223,121541755.5,30-JUN-2023
3MINDIA,27496.0,27700.0,26700.0,27012.7,4638,125635888.25,30-JUN-2023
AARTIDRUGS,462.75,467.9,459.0,465.1,165734,76675396.5,30-JUN-2023
AARTIIND,508.0,509.7,502.3,503.6,1504899,760511562.35,30-JUN-2023
AARTIPHARM,381.9,381.9,369.0,370.95,125147,46521985.95,30-JUN-2023
AAVAS,1548.0,1567.0,1495.0,1536.95,480596,730411188.0,30-JUN-2023
ABB,4421.0,4444.0,4375.3,4423.0,209317,923332266.6,30-JUN-2023
ABBOTINDIA,23150.0,23455.0,23150.0,23419.15,9015,209910806.35,30-JUN-2023
ABCAPITAL,192.1,196.9,190.6,196.3,10842650,2110591430.1,30-JUN-2023
ABFRL,213.5,215.4,210.85,212.95,3283129,700062127.0,30-JUN-2023
ACC,1819.95,1827.75,1800.6,1813.7,614896,1114402141.1,30-JUN-2023
ACCELYA,1334.95,1349.0,1316.2,1323.95,23045,30629180.3,30-JUN-2023
ACE,496.8,499.9,487.7,490.1,369999,182228685.5,30-JUN-2023
ACI,540.5,544.0,531.6,536.25,259326,138946112.35,30-JUN-2023
ADANIENT,2437.95,2437.95,2350.0,2388.05,5125497,12254672232.5,30-JUN-2023
ADANIGREEN,961.65,966.6,938.25,945.9,1326330,1258994652.05,30-JUN-2023
ADANIPORTS,752.8,759.9,738.0,739.25,6629272,4936484707.05,30-JUN-2023
ADANIPOWER,256.0,256.6,249.0,249.85,2722288,686070342.2,30-JUN-2023
ADVENZYMES,274.85,285.9,274.0,279.4,758917,214412072.25,30-JUN-2023
AEGISCHEM,327.85,328.5,318.65,321.0,810924,261364733.2,30-JUN-2023
AETHER,1085.0,1087.2,1062.0,1067.9,66616,71400429.6,30-JUN-2023
AFFLE,1096.7,1100.85,1081.5,1096.3,185716,203207093.85,30-JUN-2023
AGI,582.0,590.0,574.2,577.3,96420,56273433.6,30-JUN-2023
AHLUCONT,613.0,620.0,605.2,607.1,37669,22934441.1,30-JUN-2023
AIAENG,3251.2,3291.8,3180.0,3200.45,90316,290644992.25,30-JUN-2023
AJANTPHARM,1486.95,1503.0,1471.0,1479.15,35754,53199488.05,30-JUN-2023
ALKEM,3469.35,3517.5,3449.05,3512.85,205515,718158648.1,30-JUN-2023
ALKYLAMINE,2658.8,2730.0,2657.45,2725.35,57422,155623361.15,30-JUN-2023
ALLCARGO,284.1,287.95,283.35,284.15,123726,35298201.55,30-JUN-2023
AMBER,2208.05,2282.45,2173.25,2256.2,514403,1152560553.1,30-JUN-2023
AMBUJACEM,436.0,441.0,425.0,425.9,6318237,2717487428.5,30-JUN-2023
AMIORG,1282.0,1295.9,1262.55,1272.2,39205,50110500.55,30-JUN-2023
ANANDRATHI,868.45,874.8,863.65,865.95,24442,21202177.1,30-JUN-2023
