SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,422.2,427.5,419.5,422.75,225170,95326641.1,07-JUN-2023
3MINDIA,27415.0,27717.45,26800.0,26962.15,7947,216525841.5,07-JUN-2023
AARTIDRUGS,462.4,477.9,460.0,471.15,548098,258061946.45,07-JUN-2023
AARTIIND,514.0,523.0,511.7,521.55,938593,486788527.45,07-JUN-2023
AARTIPHARM,396.05,404.25,387.5,389.4,176923,70157569.1,07-JUN-2023
AAVAS,1400.0,1400.15,1388.05,1389.95,159770,222386521.15,07-JUN-2023
ABB,4068.6,4162.0,4058.9,4151.1,241488,994427751.35,07-JUN-2023
ABBOTINDIA,21900.0,21989.95,21800.25,21865.8,7574,165682782.65,07-JUN-2023
ABCAPITAL,172.35,173.9,171.0,173.45,3030378,523556693.9,07-JUN-2023
ABFRL,208.35,208.7,206.0,206.9,1280326,265441074.1,07-JUN-2023
ACC,1862.0,1870.0,1839.0,1851.75,494896,915620889.25,07-JUN-2023
ACCELYA,1360.0,1369.45,1349.0,1353.65,13101,17815895.6,07-JUN-2023
ACE,493.0,500.3,490.15,491.55,341683,169371936.55,07-JUN-2023
ACI,594.4,609.35,588.8,597.35,359198,215009017.35,07-JUN-2023
ADANIENT,2453.0,2466.95,2435.0,2439.55,2522516,6178005370.6,07-JUN-2023
ADANIGREEN,1006.85,1010.0,982.0,985.55,1247714,1236635405.8,07-JUN-2023
ADANIPORTS,750.0,751.0,741.95,743.75,2129238,1588565483.55,07-JUN-2023
ADANIPOWER,267.85,281.65,267.0,274.85,17632425,4844569269.65,07-JUN-2023
ADVENZYMES,280.75,282.85,278.0,279.45,88582,24840497.3,07-JUN-2023
AEGISCHEM,349.0,350.0,340.2,343.45,1197266,411961692.35,07-JUN-2023
AETHER,925.9,936.0,917.0,929.85,28841,26724950.65,07-JUN-2023
AFFLE,995.0,1002.55,990.1,995.3,178425,177935184.65,07-JUN-2023
AGI,590.95,603.0,588.0,594.5,100530,59836362.15,07-JUN-2023
AHLUCONT,586.2,597.0,577.6,578.85,85508,50090359.35,07-JUN-2023
AIAENG,3112.0,3165.0,3095.45,3142.55,165294,519578592.45,07-JUN-2023
AJANTPHARM,1413.15,1457.5,1403.6,1449.9,89534,128576100.1,07-JUN-2023
ALKEM,3396.7,3417.95,3385.35,3407.6,53590,182422501.95,07-JUN-2023
ALKYLAMINE,2485.5,2515.2,2471.6,2508.05,29716,74348807.75,07-JUN-2023
ALLCARGO,285.65,297.6,284.4,293.85,563431,164243117.85,07-JUN-2023
AMBER,2170.0,2179.55,2123.0,2133.85,64126,137679659.55,07-JUN-2023
AMBUJACEM,461.0,461.5,452.5,455.75,4545088,2070087611.45,07-JUN-2023
AMIORG,1193.0,1228.7,1192.55,1209.45,113123,137827526.35,07-JUN-2023
ANANDRATHI,856.5,865.1,853.5,860.35,66034,56699537.05,07-JUN-2023
ANANTRAJ,160.75,165.0,159.3,164.6,1099769,178902441.35,07-JUN-2023
ANGELONE,1445.65,1479.95,1415.5,1458.05,711071,1030618247.5,07-JUN-2023
ANURAS,1102.4,1109.75,1075.9,1085.05,110572,120369918.95,07-JUN-2023
APARINDS,2768.0,2828.9,2767.05,2803.95,109401,307642621.65,07-JUN-2023
APCOTEXIND,528.35,534.8,523.0,530.55,106572,56306650.05,07-JUN-2023
APLAPOLLO,1164.9,1183.0,1141.0,1177.95,666709,776163134.75,07-JUN-2023
APLLTD,555.7,561.0,548.3,557.8,94328,52310012.55,07-JUN-2023
APOLLOHOSP,4964.45,5040.0,4950.05,5026.45,552840,2773519655.1,07-JUN-2023
APOLLOPIPE,675.0,683.95,674.5,680.1,52364,35517118.2,07-JUN-2023
APOLLOTYRE,392.35,398.5,391.6,394.25,2850595,1127166152.1,07-JUN-2023
APTUS,275.35,279.65,275.3,278.65,105298,29291557.05,07-JUN-2023
ARVIND,128.15,128.95,126.55,127.25,747512,95171312.7,07-JUN-2023
ARVINDFASN,310.35,313.45,306.55,309.9,243930,75580411.5,07-JUN-2023
ASAHIINDIA,473.7,476.7,472.2,474.1,161486,76637218.35,07-JUN-2023
ASHOKA,81.7,81.95,79.8,80.25,1783979,144568475.15,07-JUN-2023
ASHOKLEY,150.5,152.7,150.2,151.95,6642914,1006371678.55,07-JUN-2023
ASIANPAINT,3217.0,3229.25,3206.25,3224.8,470038,1513770533.85,07-JUN-2023
ASTEC,1415.8,1538.7,1415.05,1463.9,229543,339852084.0,07-JUN-2023
ASTERDM,272.4,294.25,270.25,284.8,3319454,952047960.5,07-JUN-2023
ASTRAL,1919.35,1930.0,1899.05,1923.3,297211,569737307.2,07-JUN-2023
ASTRAMICRO,354.9,363.6,351.8,361.8,933323,336695323.9,07-JUN-2023
ASTRAZEN,3489.0,3512.15,3460.0,3491.6,5438,18947223.65,07-JUN-2023
ATGL,684.7,685.7,675.0,680.05,1611677,1097053114.6,07-JUN-2023
ATUL,6755.0,6957.45,6755.0,6930.85,47958,330983548.3,07-JUN-2023
AUBANK,757.0,767.25,755.0,762.55,1600037,1220732932.85,07-JUN-2023
AUROPHARMA,669.0,674.75,662.5,672.0,1398313,935827673.4,07-JUN-2023
AUTOAXLES,2217.0,2297.0,2204.6,2239.85,71562,161474091.85,07-JUN-2023
AVALON,474.9,502.1,474.85,495.25,780429,386280580.9,07-JUN-2023
AVANTIFEED,392.4,394.7,387.4,389.8,335481,131351684.1,07-JUN-2023
AWL,436.0,442.0,433.0,433.8,1848769,806872849.65,07-JUN-2023
AXISBANK,972.95,981.25,968.1,976.75,15795824,15427253807.75,07-JUN-2023
BAJAJ-AUTO,4736.95,4787.9,4736.95,4780.75,239491,1141235728.1,07-JUN-2023
BAJAJCON,189.0,190.95,186.35,187.55,534578,101045476.45,07-JUN-2023
BAJAJFINSV,1483.0,1483.2,1472.0,1480.9,837622,1238143448.65,07-JUN-2023
BAJAJHLDNG,7010.0,7020.0,6943.65,6992.2,20319,141862017.2,07-JUN-2023
BAJFINANCE,7120.0,7141.0,7062.0,7079.95,534483,3789368329.5,07-JUN-2023
BALAMINES,2170.85,2178.35,2157.0,2168.9,34525,74891110.6,07-JUN-2023
BALKRISIND,2305.0,2318.2,2288.0,2300.3,193743,446134446.7,07-JUN-2023
BALMLAWRIE,135.95,137.3,134.75,135.55,472946,64319957.5,07-JUN-2023
BALRAMCHIN,392.9,406.0,391.1,402.9,1994709,799094391.05,07-JUN-2023
BANDHANBNK,264.8,267.4,261.2,264.7,4198993,1107831095.9,07-JUN-2023
BANKBARODA,185.3,188.3,185.3,187.4,12778032,2394709403.4,07-JUN-2023
BANKINDIA,74.2,74.8,74.05,74.2,3214305,239075613.45,07-JUN-2023
BARBEQUE,678.0,691.4,667.55,677.95,297331,202130647.75,07-JUN-2023
BATAINDIA,1578.0,1594.0,1573.3,1592.3,124897,198229871.45,07-JUN-2023
BAYERCROP,4431.4,4440.05,4376.0,4390.25,5519,24287693.0,07-JUN-2023
BBTC,942.0,997.0,940.0,965.6,165340,161332598.4,07-JUN-2023
BDL,1198.0,1216.5,1152.0,1158.6,915267,1079271778.75,07-JUN-2023
BECTORFOOD,798.95,814.7,790.35,795.25,257997,206958713.65,07-JUN-2023
BEL,118.75,119.0,117.5,118.05,11262532,1330247306.45,07-JUN-2023
BEML,1502.0,1537.0,1500.0,1522.25,219180,334416010.0,07-JUN-2023
BEPL,166.25,166.85,155.9,160.6,2737886,440781238.75,07-JUN-2023
BERGEPAINT,655.0,659.9,650.25,652.55,425571,278353505.85,07-JUN-2023
BHARATFORG,803.0,810.4,799.05,808.45,992533,799944764.1,07-JUN-2023
BHARTIARTL,828.9,847.5,827.25,844.25,4110739,3451055068.1,07-JUN-2023
BHEL,84.0,84.95,83.85,84.2,14636223,1234296910.95,07-JUN-2023
BIKAJI,381.05,383.65,378.5,380.05,377157,143242743.85,07-JUN-2023
BIOCON,244.45,247.15,242.95,243.7,2294336,561129209.7,07-JUN-2023
BIRLACORPN,1199.0,1234.0,1190.2,1226.5,388123,472659824.65,07-JUN-2023
BLS,184.5,186.35,180.0,181.05,1646046,299312687.0,07-JUN-2023
BLUEDART,6344.9,6400.0,6283.9,6374.1,43611,277754602.05,07-JUN-2023
BLUESTARCO,1452.3,1473.65,1450.2,1467.55,50743,74291740.45,07-JUN-2023
BOMDYEING,84.2,89.9,84.2,89.25,5766299,507425334.4,07-JUN-2023
BORORENEW,537.0,544.8,529.0,532.75,229089,123085538.8,07-JUN-2023
BOSCHLTD,18900.0,19123.4,18881.2,18973.6,13222,251273849.05,07-JUN-2023
BPCL,357.0,369.5,356.75,368.1,6415428,2345727301.45,07-JUN-2023
BRIGADE,575.55,577.0,562.3,574.05,101151,57621658.95,07-JUN-2023
BRITANNIA,4715.0,4907.95,4715.0,4893.15,1390193,6751738313.1,07-JUN-2023
BSE,568.65,574.9,564.45,565.55,589958,335555263.75,07-JUN-2023
BSOFT,343.95,346.65,339.7,340.45,1279098,438212167.0,07-JUN-2023
CAMLINFINE,171.35,171.55,168.0,168.95,217599,36948520.15,07-JUN-2023
CAMPUS,316.9,321.85,316.5,318.25,1595320,508810165.15,07-JUN-2023
CAMS,2174.05,2195.0,2168.05,2180.05,45636,99620930.65,07-JUN-2023
CANBK,312.9,316.5,312.6,315.0,4175476,1315843235.15,07-JUN-2023
CANFINHOME,723.3,752.8,721.0,749.45,2141726,1597568118.55,07-JUN-2023
CAPLIPOINT,778.25,781.8,774.3,777.4,58403,45430527.0,07-JUN-2023
CARBORUNIV,1161.75,1206.2,1157.25,1192.5,360103,423868258.2,07-JUN-2023
CARERATING,697.65,712.7,678.15,691.2,154304,107467099.25,07-JUN-2023
CARTRADE,487.7,491.95,478.15,484.6,137244,66572000.1,07-JUN-2023
CARYSIL,576.0,576.0,556.5,561.25,72849,41126748.1,07-JUN-2023
CASTROLIND,114.5,114.85,113.45,113.6,695661,79215399.85,07-JUN-2023
CCL,637.25,646.0,636.65,642.75,42520,27222691.1,07-JUN-2023
CDSL,1038.0,1039.85,1030.2,1033.2,329865,341316767.95,07-JUN-2023
CEATLTD,1895.0,1989.0,1885.45,1966.55,601175,1178882061.7,07-JUN-2023
CENTURYPLY,575.25,578.05,571.1,572.9,195718,112512522.05,07-JUN-2023
CENTURYTEX,808.9,816.85,800.0,808.05,318559,257456440.8,07-JUN-2023
CERA,7725.0,7824.9,7661.05,7742.4,14025,108826032.2,07-JUN-2023
CESC,71.55,71.95,71.3,71.5,1995944,142974369.05,07-JUN-2023
CGCL,780.6,794.45,744.0,750.65,294802,224315421.5,07-JUN-2023
CGPOWER,376.65,380.6,369.0,370.1,1354189,504386934.0,07-JUN-2023
CHALET,434.8,443.95,433.3,441.75,118339,51942856.55,07-JUN-2023
CHAMBLFERT,279.3,282.0,278.8,280.9,1125697,316292680.7,07-JUN-2023
CHEMPLASTS,458.5,458.5,437.5,451.0,244367,109991454.85,07-JUN-2023
CHENNPETRO,366.0,367.25,358.3,361.4,1160572,420880192.15,07-JUN-2023
CHOICEIN,378.55,385.5,375.0,376.85,554676,211155762.65,07-JUN-2023
CHOLAFIN,1061.0,1077.0,1055.8,1073.2,1250088,1338483200.35,07-JUN-2023
CHOLAHLDNG,824.8,860.0,815.1,856.95,246748,207366527.55,07-JUN-2023
CIGNITITEC,912.1,922.1,902.15,907.45,137077,124978566.0,07-JUN-2023
CIPLA,972.95,977.9,958.5,960.45,1614117,1558541573.45,07-JUN-2023
CLEAN,1414.6,1414.6,1397.5,1399.9,157284,220598752.15,07-JUN-2023
CMSINFO,329.4,335.0,325.25,327.9,570946,188882335.55,07-JUN-2023
COALINDIA,228.75,231.5,228.1,230.7,21853324,5036954082.0,07-JUN-2023
COCHINSHIP,572.0,574.0,550.25,553.6,1974755,1102996467.65,07-JUN-2023
COFORGE,4450.0,4469.95,4416.15,4452.05,127994,568600706.45,07-JUN-2023
