File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rakta Charitra 1 (2010).mkv,Rakta Charitra 1 (2010),0.68,.mkv,1664809,Rakta Charitra,2010,"['Action', 'Biography', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Ram Aur Shyam.mp4,Ram Aur Shyam,0.94,.mp4,0062177,Ram Aur Shyam,1967,"['Comedy', 'Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Ram Jane.mkv,Ram Jane,1.09,.mkv,0114231,Ram Jaane: God Knows,1995,"['Action', 'Crime', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Ram Ratan 2017.mkv,Ram Ratan 2017,0.68,.mkv,7550816,Ram Ratan,2017,['Romance'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Ramayana.The.Epic.2010.mkv,Ramayana_The_Epic_2010,0.92,.mkv,1744641,Ramayana: The Epic,2010,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'War']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\RamLakhan.mkv,Ramlakhan,0.46,.mkv,0098168,Ram Lakhan,1989,"['Action', 'Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Ram_Avtar.mkv,Ram_Avtar,1.44,.mkv,0095955,Ram-Avtar,1988,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rang De Basanti 2006.mkv,Rang De Basanti 2006,1.2,.mkv,0405508,Rang De Basanti,2006,"['Comedy', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rang Rasiya 2008.mkv,Rang Rasiya 2008,3.5,.mkv,1239276,Colours of Passion,2008,"['Biography', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rangeelay.avi,Rangeelay,0.69,.avi,2821880,Rangeelay,2013,"['Action', 'Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Rangoon (2017).mkv,Rangoon (2017),1.2,.mkv,4909752,Rangoon,2017,"['Action', 'Drama', 'History', 'Romance', 'War']",Bollywood
