File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Golmaal 3 2010.mp4,Golmaal 3 2010,1.94,.mp4,1562859,Golmaal 3,2010,"['Action', 'Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Golmaal Again (2017).mkv,Golmaal Again (2017),1.3,.mkv,1806913,Golmaal Again,2017,"['Action', 'Comedy', 'Fantasy', 'Horror']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Golmaal Fun Unlimited 2006.mkv,Golmaal Fun Unlimited 2006,1.24,.mkv,0495034,Golmaal Fun Unlimited,2006,"['Action', 'Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\GolMaal Returns 2008.mkv,Golmaal Returns 2008,2.18,.mkv,1092005,Golmaal Returns,2008,"['Comedy', 'Crime', 'Mystery']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Goodbye_2022.Mkv,Goodbye_2022,1.09,.Mkv,0070334,The Long Goodbye,1973,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Gopi 1970.mp4,Gopi 1970,0.99,.mp4,0141135,Gopi,1970,"['Action', 'Comedy', 'Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Grand Masti 2013.mkv,Grand Masti 2013,0.94,.mkv,2476154,Grand Masti,2013,"['Comedy', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Great_Grand_Masti_2016.mkv,Great_Grand_Masti_2016,1.5,.mkv,4675030,Great Grand Masti,2016,"['Comedy', 'Drama', 'Fantasy', 'Horror']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Guddu Rangeela (2015)].mkv,Guddu Rangeela (2015)],0.68,.mkv,4684028,Guddu Rangeela,2015,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Guest iin London 2017.mkv,Guest Iin London 2017,1.0,.mkv,6173826,Guest iin London,2017,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Guilty.2020.mkv,Guilty_2020,0.83,.mkv,9421570,The Guilty,2021,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Gulaal (2009).mkv,Gulaal (2009),0.94,.mkv,1261047,Gulaal,2009,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Gully Boy (2019) .mkv,Gully Boy (2019),0.72,.mkv,2395469,Gully Boy,2019,"['Drama', 'Music', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Gumrah 1993.mkv,Gumrah 1993,0.68,.mkv,0107060,Gumrah,1993,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Gunday.2014.mkv,Gunday_2014,1.2,.mkv,2574698,Gunday,2014,"['Action', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Gunda  1998.mkv,Gunda 1998,0.6,.mkv,0497915,Gunda,1998,"['Action', 'Comedy', 'Crime', 'Drama', 'Musical']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Gupt (1997).mkv,Gupt (1997),1.16,.mkv,0119239,Gupt: The Hidden Truth,1997,"['Action', 'Crime', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Gurgaon.2017.mkv,Gurgaon_2017,1.37,.mkv,4699202,Gurgaon,2017,"['Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Guru (1989).mp4,Guru (1989),1.5,.mp4,0097466,Guru,1989,['Crime'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Guru 2007.mp4,Guru 2007,1.44,.mp4,0499375,Guru,2007,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet G\Gurudev (1993).mp4,Gurudev (1993),0.52,.mp4,0187109,Gurudev,1993,"['Action', 'Drama', 'Romance']",Bollywood
