File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mashaal_1984.mkv,Mashaal_1984,1.39,.mkv,0085912,Mashaal,1984,"['Action', 'Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Masti (2004).mp4,Masti (2004),1.17,.mp4,0406977,Masti,2004,"['Comedy', 'Crime', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mastizaade.2016.mkv,Mastizaade_2016,0.98,.mkv,3726012,Mastizaade,2016,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Maze Runner (2014).mkv,Maze Runner (2014),0.93,.mkv,1790864,The Maze Runner,2014,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Maze_Runner_The_Death_Cure.mkv,Maze_Runner_The_Death_Cure,1.29,.mkv,4500922,Maze Runner: The Death Cure,2018,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Maze_Runner__The_Scorch_Trials.mkv,Maze_Runner__The_Scorch_Trials,1.37,.mkv,4046784,Maze Runner: The Scorch Trials,2015,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Meeruthiya Gangsters.mp4,Meeruthiya Gangsters,0.82,.mp4,4117066,Meeruthiya Gangsters,2015,"['Comedy', 'Crime']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Memories_Of_Murder_2003.mkv,Memories_Of_Murder_2003,1.1,.mkv,0353969,Memories of Murder,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mera Naam Joker 1970 .mp4,Mera Naam Joker 1970,0.89,.mp4,0066070,Mera Naam Joker,1970,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mera Phela Phela Pyaar (2007).avi,Mera Phela Phela Pyaar (2007),0.68,.avi,0860454,MP3: Mera Pehla Pehla Pyaar,2007,"['Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mere Dad Ki Maruti.avi,Mere Dad Ki Maruti,0.68,.avi,2323964,Mere Dad Ki Maruti,2013,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mere_Apne_1971.mkv,Mere_Apne_1971,1.62,.mkv,0067421,Mere Apne,1971,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mere_Brother_Ki_Dulhan 2011.mkv,Mere_Brother_Ki_Dulhan 2011,1.24,.mkv,1740710,Mere Brother Ki Dulhan,2011,"['Comedy', 'Drama', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Meri Jung 1985.mkv,Meri Jung 1985,0.44,.mkv,0084324,Meri Jung,1985,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Meri Pyaari Bindu (2017).mkv,Meri Pyaari Bindu (2017),0.68,.mkv,5472374,Meri Pyaari Bindu,2017,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Meri.Nimmo.2018.mkv,Meri_Nimmo_2018,0.97,.mkv,7742704,Meri Nimmo,2018,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet M\Mersal 2017.mkv,Mersal 2017,1.45,.mkv,6485666,Mersal,2017,"['Action', 'Thriller']",Bollywood
