File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Shah Rukh Khan\Ra One (2011).mkv,Ra One (2011),1.24,.mkv,1562871,Ra.One,2011,"['Action', 'Adventure', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Shah Rukh Khan\Rab Ne Bana Di Jodi 2008.mp4,Rab Ne Bana Di Jodi 2008,1.45,.mp4,1182937,Rab Ne Bana Di Jodi,2008,"['Comedy', 'Drama', 'Music', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Shah Rukh Khan\RAEES.2017.mkv,Raees_2017,1.3,.mkv,3405236,Raees,2017,"['Action', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Shah Rukh Khan\Ram Jaane 1995.mkv,Ram Jaane 1995,1.25,.mkv,0114231,Ram Jaane: God Knows,1995,"['Action', 'Crime', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Shah Rukh Khan\Saraswatichandra 1968.mp4,Saraswatichandra 1968,1.41,.mp4,0148706,Saraswatichandra,1968,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Shah Rukh Khan\Trimurti (1995).avi,Trimurti (1995),0.68,.avi,0114726,Trimurti: Bond of Three,1995,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Shah Rukh Khan\Veer-Zaara.mkv,Veer-Zaara,1.35,.mkv,0420332,Veer Zaara,2004,"['Drama', 'Family', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Shah Rukh Khan\Yeh Lamhe Judaai Ke.2004.avi,Yeh Lamhe Judaai Ke_2004,0.69,.avi,0385351,Yeh Lamhe Judaai Ke,2004,"['Drama', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Shah Rukh Khan\Yes Boss.mp4,Yes Boss,0.63,.mp4,0120540,Yes Boss,1997,"['Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Shah Rukh Khan\Zamaana Deewana 1995.mkv,Zamaana Deewana 1995,1.17,.mkv,0115042,Zamaana Deewana,1995,"['Action', 'Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Shah Rukh Khan\Zero.2018.mkv,Zero_2018,1.43,.mkv,9006564,2018,2023,"['Action', 'Drama', 'Thriller']",Bollywood
