File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Aitbaar (1985).mp4,Aitbaar (1985),1.19,.mp4,0088687,Aitbaar,1985,"['Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Aitraaz.avi,Aitraaz,0.96,.avi,0418460,Aitraaz,2004,"['Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Ajab Prem Ki Ghazab Kahani 2009.mkv,Ajab Prem Ki Ghazab Kahani 2009,1.19,.mkv,1252596,Ajab Prem Ki Ghazab Kahani,2009,"['Action', 'Comedy', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Ajeeb_Dastaans_2021.mkv,Ajeeb_Dastaans_2021,0.72,.mkv,14091818,Ajeeb Daastaans,2021,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Ajnabee.mp4,Ajnabee,0.74,.mp4,0278291,Ajnabee,2001,"['Action', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Akayla (1991) .mp4,Akayla (1991),1.13,.mp4,0101284,Akayla,1991,"['Action', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Akele_Hum_Akele_Tum_1995.mkv,Akele_Hum_Akele_Tum_1995,1.45,.mkv,0112313,Akele Hum Akele Tum,1995,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Akira.2016.mkv,Akira_2016,1.2,.mkv,0094625,Akira,1988,"['Animation', 'Action', 'Drama', 'Fantasy', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Aksar 2 (2017).mkv,Aksar 2 (2017),1.0,.mkv,5784860,Aksar 2,2017,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet A\Aksar 2006.mkv,Aksar 2006,0.92,.mkv,0476729,Aksar,2006,"['Drama', 'Romance', 'Thriller']",Bollywood
