File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Elaan.mp4,Elaan,0.84,.mp4,0416712,Elaan,2005,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Gaddaar 1973.mp4,Gaddaar 1973,0.8,.mp4,0237257,Gaddaar,1973,['Crime'],Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Janasheen 2003.mp4,Janasheen 2003,1.28,.mp4,0366630,Janasheen,2003,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Joker 2019.mp4,Joker 2019,1.07,.mp4,7286456,Joker,2019,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Locke 2013.mp4,Locke 2013,1.24,.mp4,2692904,Locke,2013,['Drama'],Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Original Sin 2001.mp4,Original Sin 2001,1.85,.mp4,0218922,Original Sin,2001,"['Drama', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Pehla Pehla Pyar.mp4,Pehla Pehla Pyar,1.61,.mp4,0317985,Pehla Pehla Pyar,1994,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Shaadi Mein Zaroor Aana.mkv,Shaadi Mein Zaroor Aana,1.4,.mkv,7469726,Shaadi Mein Zaroor Aana,2017,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Teri Baaton Mein Aisa Uljha Jiya 2024.mkv,Teri Baaton Mein Aisa Uljha Jiya 2024,3.1,.mkv,27459160,Teri Baaton Mein Aisa Uljha Jiya,2024,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Tezaab 1988.mp4,Tezaab 1988,1.16,.mp4,0096252,Tezaab,1988,"['Action', 'Crime', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\The Anderson Tapes 1971.mp4,The Anderson Tapes 1971,1.82,.mp4,0066767,The Anderson Tapes,1971,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\The Tiger'S Apprentice 2024.mkv,The Tiger'S Apprentice 2024,0.58,.mkv,5834410,The Tiger's Apprentice,2024,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Tiger 3 2023.mkv,Tiger 3 2023,2.66,.mkv,18411490,Tiger 3,2023,"['Action', 'Adventure', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Tiger 3 2023.mkv,Tiger 3 2023,2.66,.mkv,18411490,Tiger 3,2023,"['Action', 'Adventure', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\Tiger 3 2023.mkv,Tiger 3 2023,3.9,.mkv,18411490,Tiger 3,2023,"['Action', 'Adventure', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\Tiger 3 2023.mkv,Tiger 3 2023,3.9,.mkv,18411490,Tiger 3,2023,"['Action', 'Adventure', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Wall Street Money Never Sleeps 2010.mp4,Wall Street Money Never Sleeps 2010,0.83,.mp4,1027718,Wall Street: Money Never Sleeps,2010,['Drama'],Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\War 2019.mkv,War 2019,1.33,.mkv,7430722,War,2019,"['Action', 'Adventure', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Who Is Erin Carter S1 2023.mkv,Who Is Erin Carter S1 2023,2.88,.mkv,18075020,Who Is Erin Carter?,2023,"['Action', 'Adventure', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Youre Not Alone 2023.mkv,Youre Not Alone 2023,0.78,.mkv,19357456,You're Not Alone,2023,['Thriller'],Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\2\Zakir Khan Mannpasand.mkv,Zakir Khan Mannpasand,0.62,.mkv,30151562,Mann Pasand,2023,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\Fair Play 2023.mp4,Fair Play 2023,2.12,.mp4,16304446,Fair Play,2023,"['Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\Lethal Seduction 2015.mp4,Lethal Seduction 2015,1.29,.mp4,4113114,Lethal Seduction,2015,['Thriller'],Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\Level 16 2019.mp4,Level 16 2019,0.24,.mp4,7975244,Jumanji: The Next Level,2019,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\Nerve 2016.mkv,Nerve 2016,0.88,.mkv,3531824,Nerve,2016,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\2024_MoviesHut\Feb2024\3\No Good Deed 2014.mkv,No Good Deed 2014,0.78,.mkv,2011159,No Good Deed,2014,"['Crime', 'Drama', 'Horror', 'Thriller']",Bollywood
