File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\50-50.mp4,50-50,0.68,.mp4,2322441,Fifty Shades of Grey,2015,"['Drama', 'Romance', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\500 Days of Summer.avi,500 Days Of Summer,0.68,.avi,1022603,500 Days of Summer,2009,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\500 Days of Summer.avi,500 Days Of Summer,0.68,.avi,1022603,500 Days of Summer,2009,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\500 Days of Summer.avi,500 Days Of Summer,0.68,.avi,1022603,500 Days of Summer,2009,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\500 Days of Summer.idx,500 Days Of Summer,0.0,.idx,1022603,500 Days of Summer,2009,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\500 Days of Summer.idx,500 Days Of Summer,0.0,.idx,1022603,500 Days of Summer,2009,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\500 Days of Summer.idx,500 Days Of Summer,0.0,.idx,1022603,500 Days of Summer,2009,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\500 Days of Summer.sub,500 Days Of Summer,0.0,.sub,1022603,500 Days of Summer,2009,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\500 Days of Summer.sub,500 Days Of Summer,0.0,.sub,1022603,500 Days of Summer,2009,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\500 Days of Summer.sub,500 Days Of Summer,0.0,.sub,1022603,500 Days of Summer,2009,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\6 Underground.mkv,6 Underground,1.31,.mkv,8106534,6 Underground,2019,"['Action', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\7 Minutes.avi,7 Minutes,0.68,.avi,0089997,Seven Minutes in Heaven,1986,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\7 Minutes.avi,7 Minutes,0.68,.avi,0089997,Seven Minutes in Heaven,1986,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\7 Minutes.srt,7 Minutes,0.0,.srt,0089997,Seven Minutes in Heaven,1986,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\7 Minutes.srt,7 Minutes,0.0,.srt,0089997,Seven Minutes in Heaven,1986,"['Comedy', 'Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\71.mp4,71,0.74,.mp4,2614684,'71,2014,"['Action', 'Crime', 'Drama', 'Thriller', 'War']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\8 Mile[2002].avi,8 Mile[2002],0.68,.avi,0298203,8 Mile,2002,"['Drama', 'Music']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\0_Alpha\9.Songs.2004.mp4,9 Songs 2004,0.51,.mp4,0411705,9 Songs,2004,"['Drama', 'Music', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\CAT_2022.mkv,Cat 2022,1.91,.mkv,22297578,Cat,2022,"['Crime', 'Drama', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\NAANDHI 2021.mkv,Naandhi 2021,1.18,.mkv,11773456,Naandhi,2021,"['Crime', 'Drama', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\2024_Onwards\1\Oldboy.2003.mkv,Oldboy 2003,0.72,.mkv,0364569,Oldboy,2003,"['Action', 'Drama', 'Mystery', 'Thriller']",Eng01
