File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Piku 2015.mkv,Piku 2015,0.94,.mkv,3767372,Piku,2015,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Pizza_2014.mkv,Pizza_2014,0.75,.mkv,11271038,Licorice Pizza,2021,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\PK.2014.mkv,Pk_2014,1.2,.mkv,3705604,AVN Awards 2014,2014,"['Adult', 'News']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Pocket Maar 1974.mp4,Pocket Maar 1974,0.77,.mp4,0358029,Pocket Maar,1974,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\POKIRI_2006.mp4,Pokiri_2006,1.43,.mp4,0816258,Pokiri,2006,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Prem Nagar 1974.mkv,Prem Nagar 1974,1.74,.mkv,0072026,Prem Nagar,1974,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Prem Ratan Dhan Pay.mkv,Prem Ratan Dhan Pay,1.2,.mkv,3595298,Prem Ratan Dhan Payo,2015,"['Action', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Professor Pyarelal.1981.mkv,Professor Pyarelal_1981,2.52,.mkv,0158122,Professor Pyarelal,1981,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Punjab 1984 (2014).avi,Punjab 1984 (2014),0.68,.avi,3607198,Punjab 1984,2014,"['Drama', 'Family', 'History']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Pushpa (2021).mkv,Pushpa (2021),1.87,.mkv,9389998,Pushpa: The Rise - Part 1,2021,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Pyaar Ka Punchnama 2 (2015).mkv,Pyaar Ka Punchnama 2 (2015),1.2,.mkv,4430136,Pyaar Ka Punchnama 2,2015,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Pyaar Ka Punchnama_2011.mp4,Pyaar Ka Punchnama_2011,0.46,.mp4,1926313,Pyaar Ka Punchnama,2011,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Pyaar Ka Rishta (1973).mp4,Pyaar Ka Rishta (1973),1.33,.mp4,0176073,Pyaar Ka Rishta,1973,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Pyaar_Impossible.mkv,Pyaar_Impossible,1.45,.mkv,9603212,Mission: Impossible - Dead Reckoning Part One,2023,"['Action', 'Adventure', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Pyaar_Ke_Side_Effects_2006.mkv,Pyaar_Ke_Side_Effects_2006,1.15,.mkv,0480572,Pyaar Ke Side Effects,2006,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\Alphabet P\Pyaasa_1957.mkv,Pyaasa_1957,1.19,.mkv,0050870,Thirst,1957,"['Drama', 'Musical', 'Romance']",Bollywood
