SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,723.45,743.95,707.9,718.95,824679,595801257.95,29-FEB-2024
3MINDIA,30798.2,32380.7,30570.0,31977.65,5454,172648799.2,29-FEB-2024
AARTIDRUGS,500.7,503.2,495.0,497.6,103174,51338588.45,29-FEB-2024
AARTIIND,650.0,661.0,642.85,655.95,1873884,1223279335.05,29-FEB-2024
AARTIPHARM,496.0,498.95,477.0,488.4,286003,139505965.5,29-FEB-2024
AAVAS,1456.15,1484.85,1439.05,1454.9,240055,350126816.65,29-FEB-2024
ABB,5444.95,5485.0,5350.45,5444.95,527441,2863408833.45,29-FEB-2024
ABBOTINDIA,28610.0,28699.15,28100.0,28434.2,15096,428361675.9,29-FEB-2024
ABCAPITAL,181.95,185.0,179.6,183.65,4131044,750347793.5,29-FEB-2024
ABFRL,230.05,231.85,221.7,225.2,7468847,1682668688.6,29-FEB-2024
ACC,2570.0,2662.0,2556.2,2629.3,442487,1158226258.55,29-FEB-2024
ACCELYA,1814.0,1845.75,1807.2,1831.25,20764,37938865.85,29-FEB-2024
ACE,1220.1,1295.0,1220.1,1264.15,1150990,1446219178.7,29-FEB-2024
ACI,754.0,770.0,721.1,757.4,1484057,1103573765.35,29-FEB-2024
ACLGATI,114.85,117.05,114.15,116.5,238524,27612677.55,29-FEB-2024
ADANIENSOL,1083.0,1092.65,1060.0,1064.85,1571955,1686881120.25,29-FEB-2024
ADANIENT,3220.05,3304.75,3205.35,3285.4,1352988,4410831106.0,29-FEB-2024
ADANIGREEN,1921.0,1947.35,1855.95,1895.05,2243471,4250329841.7,29-FEB-2024
ADANIPORTS,1300.0,1329.9,1293.05,1320.5,2672239,3508923643.3,29-FEB-2024
ADVENZYMES,384.0,388.85,380.3,385.05,225057,86575119.85,29-FEB-2024
AEGISCHEM,438.9,445.6,431.2,439.85,532442,233469002.7,29-FEB-2024
AETHER,870.0,886.9,869.95,878.0,109429,95893218.35,29-FEB-2024
AFFLE,1101.05,1129.85,1089.65,1118.15,168683,187396720.1,29-FEB-2024
AGI,815.0,837.6,803.25,819.45,117322,95838755.3,29-FEB-2024
AHLUCONT,1178.0,1215.0,1125.05,1188.65,167264,195990859.55,29-FEB-2024
AIAENG,3683.3,3695.0,3634.9,3645.5,63569,232104684.7,29-FEB-2024
AJANTPHARM,2064.35,2245.0,2015.05,2208.0,259006,542169513.9,29-FEB-2024
ALKEM,5018.0,5148.3,4986.0,5127.35,217756,1107600136.4,29-FEB-2024
ALKYLAMINE,2153.55,2169.3,2138.95,2143.45,33139,71220884.3,29-FEB-2024
ALLCARGO,82.7,87.85,81.55,85.25,35039431,3014174959.55,29-FEB-2024
AMBER,3735.75,3738.0,3570.1,3682.6,200793,731857515.1,29-FEB-2024
AMBUJACEM,589.25,609.7,584.0,605.9,3263796,1959942895.9,29-FEB-2024
AMIORG,1126.05,1137.6,1107.95,1114.9,108937,121708428.2,29-FEB-2024
ANANDRATHI,3679.95,3700.0,3605.0,3656.8,111422,407176442.55,29-FEB-2024
ANANTRAJ,339.65,360.0,332.4,350.0,2707694,937311714.95,29-FEB-2024
ANGELONE,2869.0,2900.0,2750.5,2782.7,685326,1914752923.5,29-FEB-2024
ANURAS,948.4,961.0,939.05,956.3,73351,69946547.95,29-FEB-2024
APARINDS,6225.5,6440.05,6155.05,6253.65,145079,904749063.75,29-FEB-2024
APCOTEXIND,462.0,464.9,457.45,463.15,17624,8123899.9,29-FEB-2024
APLAPOLLO,1462.0,1550.0,1446.0,1547.55,1775544,2719632980.7,29-FEB-2024
APLLTD,1033.7,1035.0,1012.0,1019.65,143721,147022099.55,29-FEB-2024
APOLLOHOSP,6392.55,6392.55,6062.05,6101.6,1543361,9486313955.05,29-FEB-2024
APOLLOPIPE,715.0,718.15,695.0,699.5,73377,51632380.3,29-FEB-2024
APOLLOTYRE,509.7,521.0,505.6,518.5,1504165,773380169.75,29-FEB-2024
APTUS,330.0,359.8,325.8,352.15,597188,207554967.9,29-FEB-2024
ARE&M,833.5,843.0,817.1,838.95,428101,356632627.8,29-FEB-2024
ARVIND,275.5,280.65,273.2,280.0,500099,139714689.55,29-FEB-2024
ARVINDFASN,460.1,466.3,451.3,457.5,257857,117970501.15,29-FEB-2024
ASAHIINDIA,529.9,540.9,525.05,535.4,113184,60246406.35,29-FEB-2024
ASHOKA,176.5,189.0,174.5,186.3,3396588,619118706.9,29-FEB-2024
ASHOKLEY,169.35,170.75,167.7,169.9,21249116,3599944333.35,29-FEB-2024
ASIANPAINT,2785.0,2838.0,2776.75,2821.9,2284424,6420187047.8,29-FEB-2024
ASTEC,875.7,898.2,875.05,889.75,15995,14216816.9,29-FEB-2024
ASTERDM,487.45,487.8,466.7,471.4,627523,298246597.3,29-FEB-2024
ASTRAL,2052.5,2090.0,2031.5,2069.1,2050782,4235072719.75,29-FEB-2024
ASTRAMICRO,611.15,621.8,610.0,617.3,368682,226911405.8,29-FEB-2024
ASTRAZEN,5524.85,5590.0,5405.0,5516.55,11820,64856955.5,29-FEB-2024
ATGL,1020.0,1033.3,1005.25,1025.65,3210358,3285310141.55,29-FEB-2024
ATUL,6081.7,6269.05,6011.0,6217.75,72443,446721678.95,29-FEB-2024
AUBANK,573.9,576.45,564.45,569.85,3314480,1887893938.65,29-FEB-2024
AUROPHARMA,1028.55,1032.55,1014.75,1028.1,1882782,1931094442.6,29-FEB-2024
AUTOAXLES,1909.7,1954.0,1891.0,1928.55,12596,24035239.8,29-FEB-2024
AVALON,520.0,535.0,506.25,530.95,198289,103654093.95,29-FEB-2024
AVANTIFEED,512.8,519.4,502.55,506.65,347610,177143832.2,29-FEB-2024
AWL,380.95,384.75,372.75,381.65,3172514,1202290123.1,29-FEB-2024
AXISBANK,1071.0,1082.3,1055.35,1075.1,13648997,14604048710.15,29-FEB-2024
BAJAJ-AUTO,7997.4,8143.5,7890.0,7909.35,1042536,8309991485.65,29-FEB-2024
BAJAJCON,237.35,239.9,233.75,234.65,484084,114645792.8,29-FEB-2024
BAJAJFINSV,1584.95,1603.6,1568.35,1593.8,1352363,2148535814.35,29-FEB-2024
BAJAJHLDNG,8651.0,9348.95,8601.0,9149.6,80740,729807109.85,29-FEB-2024
BAJFINANCE,6499.0,6539.0,6366.2,6495.35,1699098,11029083444.1,29-FEB-2024
BALAMINES,2176.0,2194.0,2152.0,2173.75,29538,64126388.75,29-FEB-2024
BALKRISIND,2229.0,2240.0,2194.5,2228.95,478956,1062319019.55,29-FEB-2024
BALMLAWRIE,244.35,247.6,238.8,243.95,1529977,373333205.15,29-FEB-2024
BALRAMCHIN,374.0,374.8,369.0,372.95,1200332,446372764.0,29-FEB-2024
BANDHANBNK,196.65,197.65,193.1,195.6,19407356,3785441747.1,29-FEB-2024
BANKBARODA,261.4,267.6,258.35,265.45,16296464,4285317889.4,29-FEB-2024
BANKINDIA,132.6,134.25,128.8,131.45,27788093,3628946686.5,29-FEB-2024
BARBEQUE,594.0,599.7,571.75,578.15,384824,222574144.4,29-FEB-2024
BATAINDIA,1406.0,1415.55,1381.0,1409.55,421510,588944895.6,29-FEB-2024
BAYERCROP,5740.3,5798.0,5621.4,5669.35,23300,132787997.4,29-FEB-2024
BBTC,1668.95,1750.0,1639.95,1736.95,98889,169281701.85,29-FEB-2024
BDL,1824.2,1835.0,1780.1,1809.1,813834,1471136690.2,29-FEB-2024
BECTORFOOD,1078.95,1082.8,1052.05,1062.55,328470,349015536.65,29-FEB-2024
BEL,205.45,205.9,199.75,205.1,24059731,4902126907.8,29-FEB-2024
BEML,3237.65,3246.0,3073.4,3120.15,521604,1651828427.65,29-FEB-2024
BEPL,96.4,96.7,94.35,95.45,336929,32134287.1,29-FEB-2024
BERGEPAINT,558.05,620.6,556.0,606.7,8044840,4766338637.85,29-FEB-2024
BHARATFORG,1145.0,1158.0,1135.8,1151.0,1187019,1362069416.0,29-FEB-2024
BHARTIARTL,1118.85,1137.95,1099.0,1123.35,13818650,15513367283.65,29-FEB-2024
BHEL,225.85,233.0,219.75,227.55,150876575,34257591219.65,29-FEB-2024
BIKAJI,518.5,530.0,514.05,521.85,317694,165239283.45,29-FEB-2024
BIOCON,272.65,277.6,267.45,276.5,5644851,1541878181.3,29-FEB-2024
BIRLACORPN,1720.45,1725.65,1622.25,1641.65,152492,253471169.35,29-FEB-2024
BLS,363.1,374.0,352.1,366.1,2837570,1024085918.0,29-FEB-2024
BLUEDART,6098.95,6099.3,6018.15,6034.7,10913,65979325.35,29-FEB-2024
BLUESTARCO,1292.0,1310.9,1263.15,1270.25,245439,312869113.35,29-FEB-2024
BOMDYEING,172.55,177.0,169.1,173.3,1079312,185237866.8,29-FEB-2024
BORORENEW,521.7,557.5,510.2,538.2,1130061,597681986.3,29-FEB-2024
BOSCHLTD,28400.0,28750.0,28208.05,28590.85,28396,808597492.45,29-FEB-2024
BPCL,609.0,611.8,594.45,603.85,10257732,6193800604.35,29-FEB-2024
BRIGADE,996.15,1060.0,983.0,1000.95,1660829,1696178585.35,29-FEB-2024
BRITANNIA,4885.05,4980.9,4828.85,4965.2,447941,2210409775.85,29-FEB-2024
BSE,2319.95,2380.0,2287.35,2366.85,399885,936331102.4,29-FEB-2024
BSOFT,764.15,787.0,757.45,776.1,2292534,1768710217.6,29-FEB-2024
CAMLINFINE,118.1,118.65,114.9,115.25,303052,35252655.55,29-FEB-2024
CAMPUS,243.15,246.45,242.0,243.7,753868,184304041.4,29-FEB-2024
CAMS,3082.65,3111.95,2990.15,3072.1,472395,1438354529.45,29-FEB-2024
CANBK,551.05,567.95,544.25,564.45,9705711,5404101607.3,29-FEB-2024
CANFINHOME,768.55,777.8,762.65,774.45,397438,306335361.6,29-FEB-2024
CAPLIPOINT,1455.0,1496.7,1418.65,1483.0,112553,164507624.55,29-FEB-2024
CARBORUNIV,1050.1,1080.0,1034.3,1069.3,139223,147929742.85,29-FEB-2024
CARERATING,1175.0,1181.35,1147.9,1160.75,24370,28435777.0,29-FEB-2024
