SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
PETRONET,280.55,281.95,276.05,277.25,2006,41679000,-192000,12-MAR-2024
PFC,434.75,434.75,422.1,428.25,8933,68703750,-1615875,12-MAR-2024
PIDILITIND,2908.45,2913.65,2868.0,2871.05,1940,2261250,-69250,12-MAR-2024
PIIND,3661.9,3670.95,3590.75,3651.4,1790,2046750,-71000,12-MAR-2024
PNB,129.45,130.65,125.35,126.35,11141,233064000,4608000,12-MAR-2024
POLYCAB,4948.0,4978.0,4845.45,4875.15,5406,1997600,-72400,12-MAR-2024
POWERGRID,286.5,290.1,284.25,286.8,6696,56235600,1094400,12-MAR-2024
PVRINOX,1384.75,1384.75,1346.7,1355.85,4122,7199016,267399,12-MAR-2024
RAMCOCEM,811.3,817.75,806.35,813.2,1598,4695400,-53550,12-MAR-2024
RBLBANK,249.0,253.25,244.5,251.05,7098,67097500,1127500,12-MAR-2024
RECLTD,483.25,489.2,472.65,481.1,16739,36326000,-1004000,12-MAR-2024
RELIANCE,2945.65,2983.8,2944.7,2964.8,22693,39931000,-78750,12-MAR-2024
SAIL,135.15,135.45,128.85,130.45,812,167272000,-6496000,12-MAR-2024
SBICARD,699.15,705.6,693.25,699.1,4378,24097600,100800,12-MAR-2024
SBILIFE,1536.4,1551.7,1516.3,1522.9,4330,8452500,-188250,12-MAR-2024
SBIN,773.55,781.15,761.4,763.6,32342,89815500,3087000,12-MAR-2024
SHREECEM,25200.0,25400.0,24842.95,25050.65,2187,291525,-4600,12-MAR-2024
SHRIRAMFIN,2483.15,2489.6,2423.55,2433.8,6306,5834700,-146700,12-MAR-2024
SIEMENS,4770.65,4848.1,4719.9,4801.25,3831,1121100,-300,12-MAR-2024
SRF,2453.45,2469.0,2416.25,2430.8,1997,3510000,-54750,12-MAR-2024
SUNPHARMA,1597.8,1609.15,1586.75,1590.95,3649,16718100,40600,12-MAR-2024
SUNTV,614.05,618.3,605.2,610.35,857,7225500,-127500,12-MAR-2024
SYNGENE,688.15,699.75,683.9,696.3,1595,4996000,-243000,12-MAR-2024
TATACHEM,1141.95,1154.0,1109.5,1143.85,2936,12231450,-1038400,12-MAR-2024
TATACOMM,1967.55,2011.9,1949.6,1996.0,5145,7178000,-135000,12-MAR-2024
TATACONSUM,1225.9,1228.4,1216.05,1220.8,2400,11065500,-46800,12-MAR-2024
TATAMOTORS,1031.0,1038.5,1014.25,1021.05,12972,62342325,-182400,12-MAR-2024
TATAPOWER,415.55,415.55,396.85,398.25,17735,99420750,1927125,12-MAR-2024
TATASTEEL,154.7,154.8,151.65,153.3,13324,268999500,445500,12-MAR-2024
TCS,4131.9,4250.85,4131.9,4210.75,28110,13492150,636825,12-MAR-2024
TECHM,1295.4,1310.35,1283.85,1297.4,6366,13804800,-22200,12-MAR-2024
TITAN,3784.4,3784.4,3727.7,3763.25,4723,4832800,23450,12-MAR-2024
TORNTPHARM,2703.5,2716.65,2660.1,2682.6,531,1592500,-48000,12-MAR-2024
TRENT,4096.1,4096.1,3970.0,4019.9,3446,2985600,-25200,12-MAR-2024
TVSMOTOR,2309.0,2309.0,2232.1,2242.45,2855,4992750,-149100,12-MAR-2024
UBL,1706.35,1753.9,1699.3,1722.45,3324,2441600,8000,12-MAR-2024
ULTRACEMCO,9745.0,9759.5,9607.0,9643.05,4361,2400300,-11400,12-MAR-2024
UPL,480.6,480.6,474.5,476.4,3359,38369500,487500,12-MAR-2024
VEDL,276.75,277.6,268.25,271.7,7358,128634400,-959100,12-MAR-2024
VOLTAS,1069.3,1083.0,1054.2,1059.25,4054,8529600,60600,12-MAR-2024
WIPRO,515.7,523.5,509.65,513.4,10592,54117000,663000,12-MAR-2024
ZEEL,157.95,161.55,154.0,155.95,487,118917000,-1461000,12-MAR-2024
ZYDUSLIFE,1008.85,1009.0,982.75,991.9,2548,7723800,-176400,12-MAR-2024
