SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
BANKNIFTY,46805.4,46878.1,46610.3,46717.55,191686,5644620,74850,26-MAR-2024
FINNIFTY,20748.95,20780.5,20686.45,20707.5,6713,207080,121440,26-MAR-2024
MIDCPNIFTY,10406.25,10562.9,10400.0,10540.9,6726,1452300,52650,26-MAR-2024
NIFTY,22026.25,22150.0,21850.0,22088.55,208438,15285700,-308400,26-MAR-2024
AARTIIND,643.2,663.65,643.2,658.7,9810,14465000,-350000,26-MAR-2024
ABB,5933.15,5990.05,5879.05,5955.9,8266,1121875,-3125,26-MAR-2024
ABBOTINDIA,26931.35,27084.05,26565.75,26788.7,3466,200520,4000,26-MAR-2024
ABCAPITAL,174.2,178.85,174.15,177.6,8775,52779600,-2705400,26-MAR-2024
ABFRL,207.45,209.7,204.7,207.95,11014,46737600,-244400,26-MAR-2024
ACC,2423.85,2484.0,2401.55,2458.25,13545,5178600,57900,26-MAR-2024
ADANIENT,3109.0,3179.95,3098.0,3124.4,27414,19680600,-211500,26-MAR-2024
ADANIPORTS,1287.55,1317.9,1283.45,1309.45,59369,51339200,291200,26-MAR-2024
ALKEM,4751.05,5026.15,4746.95,5006.2,7513,1343200,-19600,26-MAR-2024
AMBUJACEM,590.0,602.4,587.15,597.35,27547,57258000,6633000,26-MAR-2024
APOLLOHOSP,6411.65,6460.35,6332.3,6346.9,15807,2181375,-20000,26-MAR-2024
APOLLOTYRE,469.35,475.0,465.5,472.55,9193,13596600,-1042100,26-MAR-2024
ASHOKLEY,167.25,170.35,167.25,169.45,17330,99055000,-7375000,26-MAR-2024
ASIANPAINT,2840.4,2853.3,2817.55,2830.7,52047,9106200,347000,26-MAR-2024
ASTRAL,1926.05,2005.5,1926.05,2000.55,9099,3018575,-52114,26-MAR-2024
ATUL,5903.7,5929.0,5816.5,5835.95,4858,430425,16125,26-MAR-2024
AUBANK,568.0,569.75,563.05,564.15,19266,20368000,113000,26-MAR-2024
AUROPHARMA,1005.0,1057.0,997.0,1053.4,16286,17728700,-53900,26-MAR-2024
AXISBANK,1031.55,1045.4,1028.55,1042.0,69670,56303750,1220625,26-MAR-2024
