SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
BANKNIFTY,47549.5,47763.0,47264.8,47545.15,220021,5003640,20775,28-MAR-2024
FINNIFTY,21000.0,21285.0,21000.0,21154.05,1140,48800,-2480,28-MAR-2024
MIDCPNIFTY,10570.0,10611.45,10496.0,10549.6,10052,1571625,63525,28-MAR-2024
NIFTY,22194.35,22528.8,22183.95,22342.3,431714,17525750,1614000,28-MAR-2024
AARTIIND,658.95,669.0,652.75,664.6,8064,14431000,245000,28-MAR-2024
ABB,6277.0,6460.8,6220.05,6370.6,11237,1146000,-23750,28-MAR-2024
ABBOTINDIA,26764.3,27602.4,26645.05,27176.35,4159,212640,14560,28-MAR-2024
ABCAPITAL,176.55,177.0,174.7,175.45,7780,51386400,-264600,28-MAR-2024
ABFRL,206.45,207.0,202.9,206.0,15050,47496800,754000,28-MAR-2024
ACC,2462.15,2505.0,2453.2,2488.8,9043,5349000,169500,28-MAR-2024
ADANIENT,3131.8,3232.85,3091.05,3190.0,59427,19878300,294600,28-MAR-2024
ADANIPORTS,1333.25,1359.85,1313.2,1344.9,43721,50444800,-244000,28-MAR-2024
ALKEM,4920.2,5020.0,4834.4,4959.1,5014,1172400,-30200,28-MAR-2024
AMBUJACEM,605.95,616.0,602.0,611.75,24022,56700000,-1179000,28-MAR-2024
APOLLOHOSP,6234.2,6410.0,6114.0,6360.0,15237,2008250,-79375,28-MAR-2024
APOLLOTYRE,468.5,469.75,462.5,466.85,6519,12736400,-967300,28-MAR-2024
ASHOKLEY,169.7,172.75,169.35,171.35,19838,93880000,-4490000,28-MAR-2024
ASIANPAINT,2828.2,2870.0,2818.65,2845.55,23547,9610400,-163800,28-MAR-2024
ASTRAL,2001.05,2010.0,1981.85,1991.7,4759,3040962,8441,28-MAR-2024
ATUL,5808.1,5825.15,5728.95,5743.6,6407,434400,14850,28-MAR-2024
AUBANK,562.85,569.55,560.3,564.2,15113,17445000,-2490000,28-MAR-2024
AUROPHARMA,1071.3,1111.0,1062.3,1088.3,8119,17688000,409200,28-MAR-2024
AXISBANK,1053.3,1057.4,1045.85,1049.5,60493,52873125,875625,28-MAR-2024
BAJAJ-AUTO,9154.8,9244.35,9003.3,9137.8,22280,2822000,-11000,28-MAR-2024
BAJAJFINSV,1587.45,1670.2,1586.5,1645.6,28252,10641000,119500,28-MAR-2024
BAJFINANCE,7029.2,7340.5,7023.95,7231.65,65744,6459250,-363250,28-MAR-2024
BALKRISIND,2266.25,2339.4,2266.25,2315.25,5291,2181000,-157500,28-MAR-2024
BALRAMCHIN,363.5,364.8,358.85,362.4,5561,11315200,416000,28-MAR-2024
BANDHANBNK,181.65,182.05,179.85,180.55,30386,115350000,3862500,28-MAR-2024
BANKBARODA,259.8,265.8,259.35,263.5,21397,120112200,-4103775,28-MAR-2024
BATAINDIA,1369.2,1371.35,1360.2,1363.45,6215,3171000,-40875,28-MAR-2024
BEL,200.45,203.55,198.8,201.9,21566,175560000,2166000,28-MAR-2024
BERGEPAINT,564.8,587.3,560.8,573.45,8278,13717440,-914760,28-MAR-2024
BHARATFORG,1117.85,1133.35,1103.15,1127.45,12064,7029500,-100000,28-MAR-2024
BHARTIARTL,1224.2,1238.0,1219.45,1230.35,33086,36394500,1076350,28-MAR-2024
BHEL,252.2,252.9,245.35,247.25,14936,93009000,3591000,28-MAR-2024
BIOCON,260.0,266.65,259.25,264.45,16832,45400000,855000,28-MAR-2024
BOSCHLTD,30493.45,30517.65,29721.5,30041.0,3348,275950,-17050,28-MAR-2024
BPCL,599.0,611.0,597.2,603.55,14681,24996600,-1099800,28-MAR-2024
BRITANNIA,4920.9,4943.25,4876.0,4907.2,7196,1983200,-41200,28-MAR-2024
BSOFT,762.65,762.65,740.65,742.85,6278,7574000,470000,28-MAR-2024
CANBK,569.2,587.9,569.2,580.75,23633,63819900,980100,28-MAR-2024
CANFINHOME,756.45,756.45,747.95,752.5,3399,3380325,-32175,28-MAR-2024
CHAMBLFERT,345.05,347.1,341.45,342.35,5892,9577900,773300,28-MAR-2024
CHOLAFIN,1133.95,1167.25,1128.2,1154.4,11357,11064375,-523125,28-MAR-2024
CIPLA,1467.1,1513.2,1460.25,1498.15,20596,10193300,375700,28-MAR-2024
COALINDIA,429.3,438.35,429.3,434.3,20959,69661200,-485100,28-MAR-2024
COFORGE,5561.0,5565.2,5493.0,5505.95,10282,1554600,28050,28-MAR-2024
COLPAL,2649.5,2725.0,2625.65,2707.3,6019,4189500,185500,28-MAR-2024
CONCOR,870.55,889.45,864.7,881.75,14884,18266000,-539000,28-MAR-2024
COROMANDEL,1075.2,1084.0,1060.7,1077.9,1997,1485400,38500,28-MAR-2024
CROMPTON,266.1,271.0,263.05,267.3,8020,23299200,-160200,28-MAR-2024
CUB,135.85,138.5,133.05,135.05,7076,40445000,-295000,28-MAR-2024
CUMMINSIND,2966.65,3033.95,2935.0,2994.8,9296,3385500,-153000,28-MAR-2024
DABUR,520.8,526.25,515.1,523.45,8418,21918750,283750,28-MAR-2024
DALBHARAT,1957.6,1976.95,1933.2,1942.75,6065,3215000,41000,28-MAR-2024
DEEPAKNTR,2154.3,2157.95,2090.6,2125.0,8895,2642700,177300,28-MAR-2024
DIVISLAB,3373.35,3469.65,3368.55,3450.3,17705,3863000,-213000,28-MAR-2024
DIXON,7494.75,7549.95,7422.2,7466.2,7473,1285400,-46500,28-MAR-2024
DLF,882.65,920.9,881.4,895.95,12128,35602050,-499950,28-MAR-2024
DRREDDY,6086.55,6199.0,6080.3,6154.85,16392,2125250,-16875,28-MAR-2024
EICHERMOT,3910.4,4077.35,3890.6,4021.25,18761,4148550,71575,28-MAR-2024
ESCORTS,2800.9,2809.55,2748.0,2780.45,6527,1819125,115500,28-MAR-2024
EXIDEIND,306.25,306.25,302.75,304.8,4280,19346400,417600,28-MAR-2024
FEDERALBNK,149.85,151.3,148.85,150.35,16459,86420000,-390000,28-MAR-2024
GAIL,180.85,182.35,179.55,180.8,16336,134230500,-1733925,28-MAR-2024
GLENMARK,959.85,969.8,954.0,958.0,4918,13426275,-90625,28-MAR-2024
GMRINFRA,80.85,82.0,80.05,81.4,17031,207135000,4882500,28-MAR-2024
GNFC,634.9,634.9,624.0,626.05,5406,7527000,76700,28-MAR-2024
GODREJCP,1230.05,1256.6,1222.5,1249.7,5469,5696000,-139500,28-MAR-2024
GODREJPROP,2280.95,2316.3,2250.2,2296.95,7740,4373800,-152000,28-MAR-2024
GRANULES,429.05,435.0,424.65,429.8,3434,10392000,412000,28-MAR-2024
GRASIM,2208.05,2305.25,2208.05,2288.05,11571,6710913,-299079,28-MAR-2024
GUJGASLTD,543.4,549.95,539.0,544.2,2506,6748750,-576250,28-MAR-2024
HAL,3285.1,3367.85,3271.55,3326.05,16501,7452000,-86700,28-MAR-2024
HAVELLS,1490.15,1525.15,1482.0,1513.6,7972,5891500,-2500,28-MAR-2024
HCLTECH,1549.9,1561.35,1530.05,1543.25,16763,18216100,1157100,28-MAR-2024
HDFCAMC,3792.0,3795.0,3732.7,3747.85,5308,3264000,-90300,28-MAR-2024
HDFCBANK,1444.6,1460.75,1444.2,1448.05,196395,207990200,-2286350,28-MAR-2024
HDFCLIFE,628.65,638.6,627.0,633.3,20597,28713300,570900,28-MAR-2024
HEROMOTOCO,4596.0,4742.55,4582.05,4717.7,11440,4665900,187800,28-MAR-2024
HINDALCO,561.15,566.4,555.35,560.25,30881,39622800,2357600,28-MAR-2024
HINDCOPPER,287.0,289.95,272.0,277.35,2737,32812300,-4489100,28-MAR-2024
HINDPETRO,473.95,479.0,468.7,474.8,17230,36501300,-702000,28-MAR-2024
HINDUNILVR,2246.2,2286.45,2240.05,2265.5,54782,20250600,165000,28-MAR-2024
ICICIBANK,1088.6,1106.95,1088.0,1095.15,102100,81776100,-3719800,28-MAR-2024
ICICIGI,1662.05,1691.6,1662.0,1685.5,2626,2742000,91000,28-MAR-2024
ICICIPRULI,599.0,613.45,598.95,607.25,4537,10420500,64500,28-MAR-2024
IDEA,13.35,13.5,13.2,13.25,30790,2103840000,4320000,28-MAR-2024
IDFC,110.0,112.5,108.35,110.8,14122,75170000,-1835000,28-MAR-2024
IDFCFIRSTB,76.55,76.75,75.25,75.5,43270,378945000,25102500,28-MAR-2024
IEX,134.0,135.45,134.0,134.6,14095,69191250,1173750,28-MAR-2024
IGL,428.45,433.5,425.2,430.9,7684,19050625,-222750,28-MAR-2024
INDHOTEL,585.85,595.95,582.35,590.0,8614,17716000,-688000,28-MAR-2024
INDIACEM,213.15,215.3,211.1,212.3,7621,24983500,765600,28-MAR-2024
INDIAMART,2651.75,2662.15,2616.05,2643.6,2585,799500,19800,28-MAR-2024
INDIGO,3531.05,3566.4,3514.9,3548.25,14217,6216900,-65100,28-MAR-2024
INDUSINDBK,1537.2,1561.5,1531.95,1552.65,32844,21875000,-1264000,28-MAR-2024
INDUSTOWER,284.6,292.5,284.3,291.1,11054,93840000,-962200,28-MAR-2024
INFY,1492.95,1508.95,1487.1,1495.95,88604,42894800,2139600,28-MAR-2024
IOC,167.2,169.55,166.5,167.75,12030,173413500,-2710500,28-MAR-2024
IPCALAB,1198.65,1245.9,1197.8,1239.0,4452,2501200,-12350,28-MAR-2024
IRCTC,931.1,938.0,919.55,929.25,14980,15015875,-2625,28-MAR-2024
ITC,427.6,432.4,426.7,428.2,79670,143203200,15945600,28-MAR-2024
JINDALSTEL,836.65,854.15,836.6,848.6,8939,22203750,-333750,28-MAR-2024
JKCEMENT,4098.8,4119.8,4062.15,4079.55,2139,895000,91500,28-MAR-2024
JSWSTEEL,826.3,841.0,819.45,830.75,26897,21161925,697950,28-MAR-2024
JUBLFOOD,454.3,459.0,446.8,448.8,10668,16406250,-283750,28-MAR-2024
KOTAKBANK,1777.4,1801.45,1773.4,1785.75,65425,32213600,-2172000,28-MAR-2024
L&TFH,160.45,161.3,157.85,158.35,6616,52383880,-307878,28-MAR-2024
LALPATHLAB,2271.15,2305.0,2247.7,2264.65,3851,2165400,-121200,28-MAR-2024
LAURUSLABS,392.2,396.6,389.35,391.9,4657,11597400,137700,28-MAR-2024
LICHSGFIN,590.6,615.65,590.55,611.95,12994,17130000,-582000,28-MAR-2024
LT,3705.95,3803.9,3699.35,3760.45,42947,15932700,523200,28-MAR-2024
LTIM,4938.75,4969.0,4910.35,4937.3,17845,3278700,44250,28-MAR-2024
LTTS,5445.8,5549.5,5423.05,5483.1,4110,676800,-7200,28-MAR-2024
LUPIN,1595.55,1621.7,1591.35,1614.2,8823,5919400,-593300,28-MAR-2024
M&M,1877.1,1958.7,1868.0,1921.7,51138,13725250,-743050,28-MAR-2024
M&MFIN,276.95,280.0,274.7,278.5,7982,22934000,404000,28-MAR-2024
MANAPPURAM,175.05,175.05,172.4,173.0,5443,55920000,66000,28-MAR-2024
MARICO,492.8,498.55,490.35,496.9,8588,14026800,8400,28-MAR-2024
MARUTI,12565.05,12696.85,12200.0,12579.95,43738,2851150,-159050,28-MAR-2024
MCDOWELL-N,1136.1,1144.2,1122.1,1133.55,6899,6984600,129500,28-MAR-2024
MCX,3367.0,3396.0,3315.7,3345.4,6191,3707600,86400,28-MAR-2024
