SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
BANKNIFTY,47898.0,47978.4,47403.3,47489.85,193124,4968585,306510,11-MAR-2024
FINNIFTY,21020.4,21056.6,20880.0,20898.65,2130,91920,2640,11-MAR-2024
MIDCPNIFTY,10886.25,10886.25,10805.5,10823.1,9190,1310025,120075,11-MAR-2024
NIFTY,22608.0,22608.0,22392.5,22421.35,140183,15134550,-334800,11-MAR-2024
AARTIIND,667.05,669.55,650.0,657.05,4749,14635000,229000,11-MAR-2024
ABB,5809.8,5945.9,5780.1,5850.2,7535,1148250,-157375,11-MAR-2024
ABBOTINDIA,27543.3,27750.0,26934.75,27361.6,1694,210160,10840,11-MAR-2024
ABCAPITAL,184.75,185.4,179.95,180.35,1738,60004800,167400,11-MAR-2024
ABFRL,227.1,228.25,220.0,221.25,6232,51862200,4092400,11-MAR-2024
ACC,2659.7,2686.9,2644.15,2653.65,2204,4763100,65700,11-MAR-2024
ADANIENT,3245.7,3276.8,3212.2,3219.2,5099,17856000,-44100,11-MAR-2024
ADANIPORTS,1335.25,1348.8,1328.65,1333.35,7390,37341600,512800,11-MAR-2024
ALKEM,5169.95,5248.75,5160.0,5174.1,951,1023800,9400,11-MAR-2024
AMBUJACEM,603.4,614.95,603.25,605.05,4089,46812600,-255600,11-MAR-2024
APOLLOHOSP,6077.95,6230.0,6059.85,6218.55,7010,2344375,-157500,11-MAR-2024
APOLLOTYRE,517.55,518.3,497.25,508.3,5539,12586800,1756100,11-MAR-2024
ASHOKLEY,172.45,173.0,169.55,170.05,4592,115720000,2465000,11-MAR-2024
ASIANPAINT,2900.3,2900.3,2866.85,2885.4,5037,7892600,-32000,11-MAR-2024
ASTRAL,2095.85,2130.4,2075.4,2107.3,4065,3639172,180564,11-MAR-2024
ATUL,6122.1,6131.0,6013.05,6028.2,1088,369750,14025,11-MAR-2024
AUBANK,573.0,585.65,570.1,584.4,9095,21790000,-169000,11-MAR-2024
AUROPHARMA,1060.7,1080.95,1055.55,1069.8,3322,20038700,13200,11-MAR-2024
AXISBANK,1117.9,1124.55,1107.5,1110.25,11604,48805625,43750,11-MAR-2024
BAJAJ-AUTO,8955.05,8998.8,8652.35,8669.7,9343,2463500,73250,11-MAR-2024
BAJAJFINSV,1595.0,1619.6,1589.55,1604.2,4106,10218000,-37000,11-MAR-2024
BAJFINANCE,6524.0,6560.0,6420.1,6463.3,14238,10005875,-121000,11-MAR-2024
BALKRISIND,2255.15,2274.55,2199.3,2252.35,8126,2634900,141300,11-MAR-2024
BALRAMCHIN,379.85,379.85,373.35,375.1,1123,10408000,-67200,11-MAR-2024
BANDHANBNK,196.1,196.1,190.8,192.35,9004,102780000,1540000,11-MAR-2024
BANKBARODA,283.45,286.8,277.65,278.85,13993,122566275,-1360125,11-MAR-2024
BATAINDIA,1455.3,1468.0,1436.75,1444.85,1550,2892000,3750,11-MAR-2024
BEL,217.0,217.0,212.25,212.95,8118,150018300,7119300,11-MAR-2024
BERGEPAINT,567.6,575.7,566.5,569.3,2368,15631440,36960,11-MAR-2024
BHARATFORG,1183.15,1185.5,1149.25,1164.65,6047,7637500,273000,11-MAR-2024
BHARTIARTL,1197.05,1220.95,1195.0,1201.1,8646,34277900,-1423100,11-MAR-2024
BHEL,259.3,260.85,255.0,255.75,7144,85480500,-1286250,11-MAR-2024
BIOCON,285.25,287.4,279.65,280.45,4401,48172500,450000,11-MAR-2024
BOSCHLTD,29683.4,30126.15,29315.15,29580.2,1656,266900,-6700,11-MAR-2024
BPCL,618.8,640.5,609.45,627.85,9675,29041200,-540000,11-MAR-2024
BRITANNIA,4903.05,4983.75,4887.05,4948.55,2329,2458600,-70600,11-MAR-2024
BSOFT,772.6,785.0,761.2,776.55,2488,7850000,-93000,11-MAR-2024
CANBK,600.95,604.85,587.1,589.1,7671,44774100,1001700,11-MAR-2024
CANFINHOME,785.65,790.0,767.4,771.2,1384,3758625,228150,11-MAR-2024
CHAMBLFERT,375.7,379.2,372.3,374.1,1615,7877400,-199500,11-MAR-2024
CHOLAFIN,1091.65,1110.3,1090.4,1097.1,4611,14057500,-444375,11-MAR-2024
CIPLA,1495.1,1523.45,1491.1,1511.45,5070,9976850,304200,11-MAR-2024
COALINDIA,460.95,464.2,454.15,455.5,6896,57502200,-1264200,11-MAR-2024
COFORGE,6303.9,6320.9,6195.0,6264.7,4263,1421550,41400,11-MAR-2024
COLPAL,2611.05,2636.6,2585.0,2611.45,1405,3239250,-22400,11-MAR-2024
CONCOR,963.05,976.65,953.1,957.95,4455,17836000,184000,11-MAR-2024
COROMANDEL,1104.05,1126.5,1102.5,1115.85,860,1336300,-25900,11-MAR-2024
CROMPTON,291.9,294.35,288.7,289.8,1278,18522000,45000,11-MAR-2024
CUB,137.1,137.1,133.0,133.3,1771,45085000,550000,11-MAR-2024
CUMMINSIND,2810.2,2898.15,2790.65,2804.2,9118,3719100,-36300,11-MAR-2024
DABUR,535.95,541.0,534.75,535.95,1298,22065000,72500,11-MAR-2024
DALBHARAT,1967.05,1984.8,1939.0,1943.1,1284,3348750,25250,11-MAR-2024
DEEPAKNTR,2217.1,2224.05,2166.05,2173.85,1401,2860800,42600,11-MAR-2024
DIVISLAB,3612.0,3669.95,3598.05,3624.05,4781,3995000,-51400,11-MAR-2024
DIXON,7190.25,7248.0,7072.35,7088.55,3663,1382700,-7400,11-MAR-2024
DLF,923.35,935.0,912.05,915.4,5049,33374550,795300,11-MAR-2024
DRREDDY,6390.25,6448.0,6335.5,6405.4,3717,2183875,-40500,11-MAR-2024
EICHERMOT,3808.8,3829.5,3789.85,3798.5,2464,4121775,-35000,11-MAR-2024
ESCORTS,2873.35,2879.8,2845.2,2850.2,934,2067450,21175,11-MAR-2024
EXIDEIND,331.95,332.45,323.5,324.55,1281,18903600,14400,11-MAR-2024
FEDERALBNK,156.7,157.65,155.1,155.9,4833,91565000,250000,11-MAR-2024
GAIL,188.1,188.2,183.0,184.05,6349,131577000,1779675,11-MAR-2024
GLENMARK,963.6,976.4,953.85,957.5,4501,14385450,-442975,11-MAR-2024
GMRINFRA,85.4,85.45,82.6,83.0,2932,209688750,5321250,11-MAR-2024
GNFC,632.7,632.7,612.85,618.9,2068,8693100,217100,11-MAR-2024
GODREJCP,1246.15,1264.65,1240.65,1243.3,1634,5928000,72500,11-MAR-2024
GODREJPROP,2485.35,2508.75,2420.25,2433.35,3177,4514875,256500,11-MAR-2024
GRANULES,461.25,461.25,442.0,443.45,1741,10698000,-148000,11-MAR-2024
GRASIM,2211.1,2278.9,2211.1,2245.4,2539,7065324,-203679,11-MAR-2024
GUJGASLTD,575.45,576.55,558.0,565.8,1394,7303750,23750,11-MAR-2024
HAL,3352.0,3437.15,3345.0,3386.0,17088,8773500,-15600,11-MAR-2024
HAVELLS,1549.75,1563.3,1535.05,1541.9,2646,5389500,-100500,11-MAR-2024
HCLTECH,1653.6,1663.55,1635.65,1643.3,4571,14896000,89600,11-MAR-2024
HDFCAMC,3740.85,3812.3,3729.95,3756.8,4741,3007200,6300,11-MAR-2024
HDFCBANK,1436.3,1449.5,1429.75,1432.65,71443,218919250,-2579500,11-MAR-2024
HDFCLIFE,625.85,632.4,622.0,623.4,7464,29114800,-41800,11-MAR-2024
HEROMOTOCO,4688.0,4714.3,4600.0,4666.65,4735,3832500,20400,11-MAR-2024
HINDALCO,539.1,544.6,535.05,536.0,6721,39821600,278600,11-MAR-2024
HINDCOPPER,280.25,281.5,268.1,269.9,2695,39294200,1902700,11-MAR-2024
HINDPETRO,505.95,524.5,497.9,513.25,8160,39984300,278100,11-MAR-2024
HINDUNILVR,2412.85,2425.3,2394.3,2399.2,5487,12677100,554100,11-MAR-2024
ICICIBANK,1090.45,1091.15,1081.3,1083.6,19041,73526600,349300,11-MAR-2024
ICICIGI,1667.6,1707.0,1658.55,1663.4,2529,2474000,-130500,11-MAR-2024
ICICIPRULI,585.5,616.1,563.55,598.6,13130,13378500,1209000,11-MAR-2024
IDEA,14.45,14.45,13.7,13.8,5245,2113440000,22160000,11-MAR-2024
IDFC,115.75,118.6,114.2,114.65,2761,74550000,1400000,11-MAR-2024
IDFCFIRSTB,81.15,81.5,79.9,80.2,11998,386902500,11685000,11-MAR-2024
IEX,148.25,148.5,143.45,144.05,5320,65306250,1710000,11-MAR-2024
IGL,423.15,426.0,416.05,417.6,4048,20307375,972125,11-MAR-2024
INDHOTEL,580.05,589.5,572.1,574.25,5895,20248000,1348000,11-MAR-2024
INDIACEM,226.85,228.0,219.75,220.85,1200,21404900,165300,11-MAR-2024
INDIAMART,2620.0,2632.9,2540.0,2548.9,1070,916200,57600,11-MAR-2024
INDIGO,3049.0,3276.3,3031.0,3233.85,38233,7785300,2697600,11-MAR-2024
INDUSINDBK,1570.65,1570.65,1542.0,1544.95,7718,24279000,-385500,11-MAR-2024
INDUSTOWER,254.75,256.5,247.65,248.65,3826,102397800,2159000,11-MAR-2024
INFY,1610.7,1616.9,1595.4,1607.0,17255,31387200,1202400,11-MAR-2024
IOC,174.2,177.9,172.0,174.85,5340,173150250,-5957250,11-MAR-2024
IPCALAB,1201.0,1219.95,1180.15,1191.05,1382,2587000,-107250,11-MAR-2024
IRCTC,942.0,963.75,934.2,942.65,8611,16927750,267750,11-MAR-2024
ITC,419.6,419.6,409.4,410.5,30090,113075200,1876800,11-MAR-2024
JINDALSTEL,842.7,843.5,824.1,830.7,4682,22540000,-415000,11-MAR-2024
JKCEMENT,4278.85,4284.9,4221.0,4235.15,520,640250,1000,11-MAR-2024
JSWSTEEL,833.45,839.8,825.4,832.1,5974,17742375,448200,11-MAR-2024
JUBLFOOD,461.45,461.45,446.4,451.95,4106,18792500,343750,11-MAR-2024
KOTAKBANK,1766.95,1766.95,1732.75,1737.5,13243,37042000,297600,11-MAR-2024
L&TFH,162.35,162.9,157.2,158.15,3142,48912444,1503694,11-MAR-2024
LALPATHLAB,2186.1,2200.0,2144.1,2149.5,1473,1619100,117000,11-MAR-2024
