SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
IEX,153.7,159.2,153.7,154.7,13234,63393750,1533750,04-MAR-2024
IGL,436.55,458.25,436.55,449.15,4641,13063875,345125,04-MAR-2024
INDHOTEL,591.1,595.5,587.25,592.2,3321,15822000,-972000,04-MAR-2024
INDIACEM,234.6,236.65,232.5,233.95,953,21027900,87000,04-MAR-2024
INDIAMART,2639.95,2684.95,2637.55,2640.85,1177,858000,44400,04-MAR-2024
INDIGO,3189.9,3224.5,3172.05,3192.15,3181,5580600,14700,04-MAR-2024
INDUSINDBK,1537.8,1544.8,1526.45,1537.8,8491,26812000,-856500,04-MAR-2024
INDUSTOWER,266.2,271.35,265.5,269.7,4194,91653800,819400,04-MAR-2024
INFY,1667.9,1668.6,1638.15,1641.15,15988,27670800,957600,04-MAR-2024
IOC,173.15,176.95,171.35,175.75,8144,188214000,-2418000,04-MAR-2024
IPCALAB,1215.45,1225.4,1206.1,1208.4,1256,2842450,29250,04-MAR-2024
IRCTC,939.95,950.8,929.25,941.5,5256,16947000,520625,04-MAR-2024
ITC,413.75,414.1,410.05,411.5,8183,108790400,-345600,04-MAR-2024
JINDALSTEL,839.7,852.75,829.0,842.65,7130,23278750,-718750,04-MAR-2024
JKCEMENT,4546.45,4560.55,4463.6,4488.85,726,633250,7500,04-MAR-2024
JSWSTEEL,843.35,844.3,824.3,829.9,10549,16764975,710100,04-MAR-2024
JUBLFOOD,475.4,479.75,465.5,466.75,3377,17301250,-28750,04-MAR-2024
KOTAKBANK,1730.05,1748.4,1725.05,1734.3,15006,39278000,-727200,04-MAR-2024
L&TFH,172.1,176.8,172.1,175.55,2492,41438594,763002,04-MAR-2024
LALPATHLAB,2315.0,2355.8,2281.5,2291.1,1640,1274400,111900,04-MAR-2024
LAURUSLABS,412.25,421.55,412.05,420.45,3038,11981600,231200,04-MAR-2024
LICHSGFIN,652.45,665.55,652.45,662.1,2578,15456000,386000,04-MAR-2024
LT,3685.0,3696.0,3636.95,3659.1,8086,15709200,31500,04-MAR-2024
LTIM,5340.35,5348.9,5242.0,5251.9,3322,2708850,90600,04-MAR-2024
LTTS,5320.1,5357.75,5260.05,5286.65,932,757400,25800,04-MAR-2024
LUPIN,1649.8,1709.65,1644.8,1677.5,5147,6447250,90100,04-MAR-2024
M&M,1977.2,1977.5,1932.0,1934.05,6622,12584950,30800,04-MAR-2024
M&MFIN,287.05,291.15,287.05,288.95,2571,22614000,-428000,04-MAR-2024
MANAPPURAM,181.75,186.25,181.75,185.2,1084,53634000,-60000,04-MAR-2024
MARICO,523.55,524.5,518.3,519.6,1232,12196800,96000,04-MAR-2024
MARUTI,11664.55,11716.5,11588.05,11637.25,9887,2453800,-80050,04-MAR-2024
MCDOWELL-N,1175.1,1178.75,1159.35,1171.9,1137,6517000,26600,04-MAR-2024
MCX,3873.9,3873.9,3714.0,3729.85,2778,2380400,-54800,04-MAR-2024
METROPOLIS,1668.15,1668.15,1634.85,1646.3,1444,1094800,32000,04-MAR-2024
MFSL,978.8,1009.5,966.05,1004.65,4729,10334400,120000,04-MAR-2024
MGL,1506.3,1563.5,1506.3,1554.95,1658,2381600,224000,04-MAR-2024
MOTHERSON,121.75,123.3,120.05,120.45,4028,102133500,6035000,04-MAR-2024
MPHASIS,2666.65,2667.85,2608.4,2617.5,3047,3114650,-42350,04-MAR-2024
MRF,145700.0,147675.5,145064.15,146664.85,3189,36335,-3855,04-MAR-2024
MUTHOOTFIN,1306.3,1346.35,1304.1,1341.25,3235,6639050,106700,04-MAR-2024
NATIONALUM,167.0,171.55,163.3,167.85,9623,83017500,5977500,04-MAR-2024
NAUKRI,5400.0,5400.0,5183.1,5192.6,5218,1219950,143250,04-MAR-2024
NAVINFLUOR,3111.05,3116.0,3051.05,3068.45,1141,1663050,26250,04-MAR-2024
NESTLEIND,2603.05,2611.0,2587.3,2597.9,1499,5080800,-50800,04-MAR-2024
NMDC,236.7,243.5,234.8,241.75,11857,78849000,-6889500,04-MAR-2024
NTPC,347.3,360.4,346.7,356.3,21439,87774000,-39000,04-MAR-2024
OBEROIRLTY,1383.0,1407.9,1382.25,1391.75,1665,6479900,57400,04-MAR-2024
OFSS,7814.25,7887.9,7760.0,7822.1,922,957600,1600,04-MAR-2024
ONGC,273.0,281.65,273.0,280.4,14502,92596350,-6271650,04-MAR-2024
PAGEIND,35600.8,35757.35,35300.05,35608.9,3620,144585,-14055,04-MAR-2024
PEL,945.1,981.0,942.8,973.5,6003,11604000,801750,04-MAR-2024
PERSISTENT,8627.2,8643.65,8491.05,8521.9,3430,1419800,-27800,04-MAR-2024
PETRONET,284.8,294.4,283.4,293.35,6746,40440000,615000,04-MAR-2024
PFC,418.75,424.2,412.1,423.05,8514,67320375,-2739625,04-MAR-2024
PIDILITIND,2766.0,2773.1,2710.1,2713.1,1454,2664500,3000,04-MAR-2024
PIIND,3703.1,3729.95,3634.9,3642.0,1202,1975500,-4250,04-MAR-2024
PNB,126.45,127.45,125.55,126.95,9331,244768000,-2352000,04-MAR-2024
POLYCAB,4814.6,4839.6,4755.0,4815.65,5547,2007300,-49600,04-MAR-2024
POWERGRID,289.55,298.15,289.4,295.9,8874,53647200,-2620800,04-MAR-2024
PVRINOX,1417.8,1417.8,1389.25,1392.25,1558,6176632,18315,04-MAR-2024
RAMCOCEM,841.5,854.75,841.5,850.9,941,3457800,-108800,04-MAR-2024
RBLBANK,273.0,279.25,271.9,274.95,7651,61547500,597500,04-MAR-2024
RECLTD,464.45,468.85,453.3,464.55,9270,37350000,562000,04-MAR-2024
RELIANCE,2999.85,3037.0,2993.15,3026.45,29641,39082000,273750,04-MAR-2024
SAIL,138.85,146.0,133.85,142.55,22172,147080000,21096000,04-MAR-2024
SBICARD,717.9,721.9,710.15,714.65,3629,22608000,513600,04-MAR-2024
SBILIFE,1548.45,1560.75,1517.7,1525.3,4561,7164000,365250,04-MAR-2024
SBIN,776.55,780.85,772.85,775.2,17330,100576500,-138000,04-MAR-2024
SHREECEM,25853.1,25929.95,25525.55,25833.15,1112,250425,1250,04-MAR-2024
SHRIRAMFIN,2463.55,2472.6,2428.0,2455.05,2852,6529800,-170100,04-MAR-2024
SIEMENS,4737.7,4764.6,4700.0,4719.05,2119,991200,-91650,04-MAR-2024
SRF,2413.85,2416.75,2382.1,2390.95,1201,3558750,89250,04-MAR-2024
SUNPHARMA,1557.35,1579.95,1557.35,1562.0,3016,15345400,-414400,04-MAR-2024
SUNTV,631.2,640.0,622.55,638.9,1814,6669000,603000,04-MAR-2024
SYNGENE,713.6,715.2,699.35,700.4,1335,5062000,160000,04-MAR-2024
TATACHEM,970.0,1014.55,962.9,1009.1,13113,13589950,558250,04-MAR-2024
TATACOMM,1935.2,2028.3,1935.15,1997.2,9344,6783500,230500,04-MAR-2024
TATACONSUM,1217.85,1217.95,1196.35,1207.95,2333,10466100,-97200,04-MAR-2024
TATAMOTORS,996.9,999.0,985.4,992.5,9999,63104700,-530100,04-MAR-2024
TATAPOWER,383.85,396.8,382.5,394.6,17963,84486375,2696625,04-MAR-2024
TATASTEEL,154.1,155.85,151.8,154.05,25854,209236500,5588000,04-MAR-2024
TCS,4127.0,4138.95,4104.0,4108.15,8375,12869675,-95375,04-MAR-2024
TECHM,1283.0,1294.0,1276.2,1287.55,3614,13945200,17400,04-MAR-2024
TITAN,3782.0,3784.15,3735.9,3748.6,4571,4808475,-226800,04-MAR-2024
TORNTPHARM,2706.55,2744.0,2690.3,2705.25,1128,1712500,24500,04-MAR-2024
TRENT,3949.7,3963.95,3868.15,3940.35,1476,2741600,50000,04-MAR-2024
TVSMOTOR,2257.4,2268.7,2221.95,2231.45,5101,5320700,-98700,04-MAR-2024
UBL,1713.35,1723.1,1699.65,1720.2,678,2396800,-4800,04-MAR-2024
ULTRACEMCO,10203.0,10219.35,10032.8,10044.3,3438,1994700,19400,04-MAR-2024
UPL,478.7,482.4,472.25,476.45,2862,36167300,-159900,04-MAR-2024
VEDL,274.7,281.0,274.55,278.25,11259,123038500,-1918200,04-MAR-2024
VOLTAS,1105.15,1133.8,1103.8,1117.9,5723,8000400,-601800,04-MAR-2024
WIPRO,528.95,529.5,520.7,522.65,6208,51729000,883500,04-MAR-2024
ZEEL,159.95,160.35,152.95,154.55,611,127941000,-1746000,04-MAR-2024
ZYDUSLIFE,929.8,958.5,929.8,950.7,2496,6780600,243000,04-MAR-2024
