SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
BANKNIFTY,46475.0,46789.55,46002.0,46449.05,319873,5615475,87240,20-MAR-2024
FINNIFTY,20644.55,20713.25,20397.55,20591.75,2690,71560,-12000,20-MAR-2024
MIDCPNIFTY,10180.0,10235.75,10059.0,10151.35,31070,1781475,-77025,20-MAR-2024
NIFTY,21900.0,21988.8,21798.05,21910.05,180307,16318250,64400,20-MAR-2024
AARTIIND,639.2,648.0,634.1,637.2,5216,14870000,344000,20-MAR-2024
ABB,5696.9,5775.0,5560.1,5735.55,3925,1087375,-5500,20-MAR-2024
ABBOTINDIA,28231.25,28266.1,27650.0,27709.25,896,199640,1880,20-MAR-2024
ABCAPITAL,170.75,171.8,166.05,169.5,3253,60253200,167400,20-MAR-2024
ABFRL,207.4,210.75,201.0,202.9,7088,46186400,2043600,20-MAR-2024
ACC,2417.5,2437.1,2376.15,2404.85,2739,5050500,-7200,20-MAR-2024
ADANIENT,3079.9,3084.4,3023.65,3056.4,9950,20230500,-62400,20-MAR-2024
ADANIPORTS,1254.4,1256.0,1231.5,1249.05,12419,51175200,149600,20-MAR-2024
ALKEM,4871.5,4914.75,4781.0,4796.15,1588,1165600,20600,20-MAR-2024
AMBUJACEM,580.45,588.65,567.15,576.7,5700,49995000,1056600,20-MAR-2024
APOLLOHOSP,6132.85,6203.3,6081.15,6185.4,4512,2277250,-40625,20-MAR-2024
APOLLOTYRE,458.05,458.05,445.15,453.05,3282,16617500,-11900,20-MAR-2024
ASHOKLEY,162.35,163.05,160.4,162.15,3905,116825000,675000,20-MAR-2024
ASIANPAINT,2807.45,2829.0,2794.0,2818.9,8885,8562600,-4600,20-MAR-2024
ASTRAL,1964.75,1967.5,1902.45,1910.7,2746,3230334,5872,20-MAR-2024
ATUL,5941.95,5943.05,5750.1,5884.9,2479,375000,9900,20-MAR-2024
AUBANK,559.5,567.95,555.25,562.05,10041,21327000,-371000,20-MAR-2024
AUROPHARMA,1001.9,1022.55,995.0,1017.6,3937,18091700,-478500,20-MAR-2024
AXISBANK,1052.3,1060.9,1033.65,1037.85,40952,53202500,2240625,20-MAR-2024
BAJAJ-AUTO,8611.45,8755.0,8580.0,8605.3,13583,2890625,140375,20-MAR-2024
BAJAJFINSV,1585.1,1599.0,1570.1,1588.35,5062,10221000,189500,20-MAR-2024
BAJFINANCE,6630.0,6733.5,6623.25,6650.95,22803,8056875,-394750,20-MAR-2024
BALKRISIND,2299.15,2328.45,2252.95,2288.1,2179,2472900,55800,20-MAR-2024
BALRAMCHIN,363.9,363.9,358.55,359.25,180,12937600,-288000,20-MAR-2024
BANDHANBNK,182.75,182.75,177.5,178.0,13176,107042500,-790000,20-MAR-2024
BANKBARODA,249.9,253.3,244.35,250.05,14529,134760600,1228500,20-MAR-2024
BATAINDIA,1371.6,1380.0,1348.5,1377.15,3409,3667875,90000,20-MAR-2024
BEL,186.75,187.65,182.3,187.25,9009,181961100,-2679000,20-MAR-2024
BERGEPAINT,553.95,555.0,543.75,549.35,2299,15758160,-97680,20-MAR-2024
BHARATFORG,1120.2,1120.2,1092.25,1096.5,3950,7655500,-18500,20-MAR-2024
BHARTIARTL,1231.05,1240.45,1227.5,1235.95,8833,36207350,820800,20-MAR-2024
