SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
GMRINFRA,87.25,87.35,81.05,83.1,6705,202488750,3735000,06-MAR-2024
GNFC,635.4,635.4,611.4,623.65,1372,8214700,234000,06-MAR-2024
GODREJCP,1255.7,1255.7,1226.3,1246.3,1464,5967000,-95500,06-MAR-2024
GODREJPROP,2503.65,2518.0,2416.05,2473.7,2309,4180950,-1425,06-MAR-2024
GRANULES,473.8,473.8,447.65,460.35,2164,10772000,-250000,06-MAR-2024
GRASIM,2244.05,2257.9,2203.2,2248.35,2725,7520859,-70119,06-MAR-2024
GUJGASLTD,596.85,596.85,558.15,568.6,5266,7190000,-356250,06-MAR-2024
HAL,3255.05,3261.35,3163.0,3243.9,11278,8702100,-27300,06-MAR-2024
HAVELLS,1564.35,1574.0,1510.05,1527.3,5307,5435000,305500,06-MAR-2024
HCLTECH,1617.9,1653.35,1608.7,1649.5,5863,14571900,529200,06-MAR-2024
HDFCAMC,3780.55,3795.0,3711.15,3757.2,2918,3042600,39600,06-MAR-2024
HDFCBANK,1441.65,1458.0,1440.45,1448.0,69239,225275050,-7664800,06-MAR-2024
HDFCLIFE,610.25,621.95,606.65,617.85,7575,29850700,-617100,06-MAR-2024
HEROMOTOCO,4586.95,4644.25,4540.0,4637.9,3458,3970800,-25500,06-MAR-2024
HINDALCO,525.0,530.4,515.95,529.3,8154,44192400,-236600,06-MAR-2024
HINDCOPPER,285.7,288.2,273.0,282.45,3035,37009900,614800,06-MAR-2024
HINDPETRO,527.9,532.5,506.45,518.9,8660,40159800,1557900,06-MAR-2024
HINDUNILVR,2410.55,2418.4,2388.55,2414.1,5656,12441000,149400,06-MAR-2024
ICICIBANK,1087.9,1115.4,1086.0,1100.75,55965,76291600,-6379800,06-MAR-2024
ICICIGI,1651.1,1674.2,1636.75,1664.65,1798,2546500,-90000,06-MAR-2024
ICICIPRULI,555.2,579.05,550.25,576.7,5221,11920500,387000,06-MAR-2024
IDEA,14.4,14.45,13.85,14.2,7082,2105760000,11360000,06-MAR-2024
IDFC,117.9,117.9,114.75,116.7,2671,72180000,3325000,06-MAR-2024
IDFCFIRSTB,81.5,81.75,80.2,81.55,15319,371752500,16950000,06-MAR-2024
IEX,154.0,154.0,145.9,148.5,4507,63581250,-881250,06-MAR-2024
IGL,459.85,459.85,419.95,424.55,16900,17562875,3756500,06-MAR-2024
INDHOTEL,588.25,588.9,568.0,577.85,4214,17638000,1266000,06-MAR-2024
INDIACEM,229.65,230.05,219.6,224.75,1647,21257000,350900,06-MAR-2024
INDIAMART,2637.35,2637.35,2563.3,2590.45,1088,866400,10500,06-MAR-2024
INDIGO,3208.05,3208.05,3036.2,3083.1,8448,5195700,-381000,06-MAR-2024
INDUSINDBK,1545.55,1569.75,1541.75,1560.0,19576,25380000,-1932500,06-MAR-2024
INDUSTOWER,261.2,261.7,247.45,254.5,9362,96917000,6296800,06-MAR-2024
INFY,1610.3,1628.0,1584.3,1625.25,31406,29897600,933600,06-MAR-2024
IOC,176.4,178.35,172.0,177.25,9442,179156250,-8814000,06-MAR-2024
IPCALAB,1192.35,1213.95,1171.0,1202.5,1834,2717000,-7800,06-MAR-2024
IRCTC,939.5,939.5,913.6,935.0,5244,17080000,215250,06-MAR-2024
ITC,407.25,412.0,402.5,409.2,18974,110899200,424000,06-MAR-2024
JINDALSTEL,829.95,836.95,803.8,833.4,6777,22845000,-368750,06-MAR-2024
JKCEMENT,4392.4,4416.0,4293.85,4325.8,917,647250,12250,06-MAR-2024
JSWSTEEL,821.85,827.0,804.0,817.5,7185,17270550,265950,06-MAR-2024
JUBLFOOD,457.6,458.5,447.8,452.2,4034,18715000,845000,06-MAR-2024
KOTAKBANK,1727.8,1780.25,1724.0,1765.85,39038,37384000,-3476400,06-MAR-2024
L&TFH,172.2,172.2,155.5,160.3,11244,49778072,6947334,06-MAR-2024
LALPATHLAB,2234.05,2240.0,2187.3,2210.2,1260,1464900,97200,06-MAR-2024
LAURUSLABS,421.5,422.0,403.4,413.35,3046,11551500,-195500,06-MAR-2024
LICHSGFIN,660.3,660.3,626.55,644.2,4820,16362000,-150000,06-MAR-2024
LT,3631.7,3674.5,3606.9,3664.15,11528,16182000,180900,06-MAR-2024
LTIM,5160.05,5208.0,5102.05,5194.95,5800,2907600,89850,06-MAR-2024
LTTS,5249.55,5325.0,5159.2,5310.75,1748,748400,17000,06-MAR-2024
LUPIN,1685.75,1686.6,1647.2,1675.65,2263,6188850,-92650,06-MAR-2024
M&M,1956.35,1988.05,1932.0,1981.9,7758,12796350,329000,06-MAR-2024
M&MFIN,289.7,290.05,275.45,283.55,5952,24054000,-280000,06-MAR-2024
MANAPPURAM,187.5,187.5,169.15,174.75,9736,67326000,5880000,06-MAR-2024
MARICO,512.9,513.05,505.6,507.55,2760,12897600,444000,06-MAR-2024
MARUTI,11699.85,11702.4,11562.3,11634.6,10041,2531950,60850,06-MAR-2024
MCDOWELL-N,1160.2,1160.2,1127.25,1157.2,3875,6416200,-126700,06-MAR-2024
MCX,3602.95,3607.85,3475.3,3538.35,2542,2377200,34800,06-MAR-2024
METROPOLIS,1638.55,1651.25,1604.55,1646.3,1122,1256000,36000,06-MAR-2024
MFSL,985.0,989.3,966.15,986.8,1383,10428000,-48800,06-MAR-2024
MGL,1535.55,1535.55,1302.5,1337.2,20035,4868000,2348800,06-MAR-2024
MOTHERSON,124.0,124.0,118.4,121.65,23323,148603000,32560600,06-MAR-2024
MPHASIS,2545.6,2545.6,2471.2,2535.55,4316,3213925,66550,06-MAR-2024
MRF,146158.25,146499.9,144317.65,146247.75,2101,35535,-285,06-MAR-2024
MUTHOOTFIN,1364.05,1426.0,1341.0,1399.0,11511,7125250,-22550,06-MAR-2024
NATIONALUM,166.6,166.75,158.45,164.0,6109,84997500,-540000,06-MAR-2024
NAUKRI,5074.5,5158.0,5020.0,5107.4,4027,1263900,-5250,06-MAR-2024
NAVINFLUOR,3062.0,3068.75,3009.15,3046.35,2299,1747200,63600,06-MAR-2024
NESTLEIND,2549.7,2573.4,2523.0,2549.05,2274,5114400,57600,06-MAR-2024
NMDC,243.9,245.8,236.0,241.9,6898,74979000,-2065500,06-MAR-2024
NTPC,361.0,361.0,346.7,353.7,11538,84486000,-2928000,06-MAR-2024
OBEROIRLTY,1369.55,1379.85,1336.2,1359.45,1597,6388200,-18200,06-MAR-2024
OFSS,7693.6,8100.0,7638.1,8060.15,3260,999400,47000,06-MAR-2024
ONGC,284.45,284.9,274.2,281.3,12940,87190950,-1701700,06-MAR-2024
PAGEIND,35687.2,35938.6,35462.65,35833.3,1781,143175,225,06-MAR-2024
PEL,926.5,929.35,866.65,891.6,8920,12488250,675750,06-MAR-2024
PERSISTENT,8290.25,8394.0,8073.0,8376.8,5477,1464900,28200,06-MAR-2024
PETRONET,292.6,294.15,281.25,286.85,4012,40467000,-540000,06-MAR-2024
PFC,425.05,433.35,415.65,426.55,15072,68870375,844750,06-MAR-2024
PIDILITIND,2719.9,2853.45,2719.05,2841.2,7390,2555000,-79500,06-MAR-2024
PIIND,3632.7,3679.8,3590.0,3676.35,1264,1982750,-17250,06-MAR-2024
PNB,130.15,131.3,126.0,130.8,18682,231648000,-12736000,06-MAR-2024
POLYCAB,4964.4,4964.4,4812.6,4899.4,8675,2110800,8700,06-MAR-2024
POWERGRID,294.0,295.9,287.25,294.5,7691,57254400,3258000,06-MAR-2024
PVRINOX,1395.05,1397.0,1357.0,1386.15,2505,6217739,40293,06-MAR-2024
RAMCOCEM,828.15,832.6,801.05,806.95,2593,4724300,916300,06-MAR-2024
RBLBANK,256.3,259.0,247.6,253.85,12685,66800000,-282500,06-MAR-2024
RECLTD,468.8,478.8,460.2,469.05,17750,39460000,912000,06-MAR-2024
RELIANCE,3000.0,3028.75,2972.15,3019.15,35657,39504250,326000,06-MAR-2024
SAIL,141.3,142.8,133.85,139.85,13282,150160000,-2520000,06-MAR-2024
SBICARD,706.05,706.9,692.0,699.85,6625,23436000,625600,06-MAR-2024
SBILIFE,1495.5,1528.25,1494.25,1525.9,3642,8009250,318750,06-MAR-2024
SBIN,785.1,792.35,775.05,786.75,38381,91816500,-10642500,06-MAR-2024
SHREECEM,25158.5,25284.0,24586.75,24912.7,2278,276275,8275,06-MAR-2024
SHRIRAMFIN,2432.35,2460.0,2358.0,2385.9,5899,6430800,-30900,06-MAR-2024
SIEMENS,4758.7,4758.7,4655.9,4737.35,1484,964800,-13650,06-MAR-2024
SRF,2397.85,2428.5,2370.0,2425.45,2215,3644625,-15375,06-MAR-2024
SUNPHARMA,1577.1,1610.35,1573.0,1608.05,5368,16175600,1029700,06-MAR-2024
SUNTV,648.0,648.0,597.05,616.9,3444,7416000,-166500,06-MAR-2024
SYNGENE,697.4,697.4,681.4,692.15,1218,5108000,-15000,06-MAR-2024
TATACHEM,1067.95,1185.85,1041.85,1173.7,53066,13911150,215050,06-MAR-2024
TATACOMM,2000.95,2016.0,1949.45,2005.15,5352,7131500,241000,06-MAR-2024
TATACONSUM,1212.95,1227.6,1198.45,1224.3,4013,10647000,169200,06-MAR-2024
TATAMOTORS,1026.6,1032.65,1011.1,1023.6,19227,63988200,74100,06-MAR-2024
TATAPOWER,399.1,399.8,386.35,397.05,11251,82420875,-1582875,06-MAR-2024
TATASTEEL,152.15,153.5,148.6,152.6,21484,223300000,4779500,06-MAR-2024
TCS,4019.1,4089.45,3978.2,4082.2,16782,12786025,137550,06-MAR-2024
TECHM,1272.25,1279.0,1253.5,1276.0,7867,14684400,614400,06-MAR-2024
TITAN,3758.8,3834.95,3720.0,3828.9,7725,4846100,88550,06-MAR-2024
TORNTPHARM,2710.0,2748.0,2650.95,2707.65,1373,1719000,31000,06-MAR-2024
TRENT,3879.55,3913.0,3773.5,3889.75,2749,2951600,54400,06-MAR-2024
TVSMOTOR,2276.3,2290.0,2237.6,2281.3,5901,5127150,-147350,06-MAR-2024
UBL,1724.75,1724.8,1683.3,1719.6,1062,2416400,31200,06-MAR-2024
ULTRACEMCO,9901.15,9964.6,9579.5,9700.85,8197,2323000,246000,06-MAR-2024
UPL,477.85,478.75,465.4,476.45,6092,38286300,934700,06-MAR-2024
VEDL,289.3,290.85,275.45,284.15,15186,130085700,1713500,06-MAR-2024
VOLTAS,1078.0,1079.7,1047.35,1068.15,5468,8358000,-8400,06-MAR-2024
WIPRO,513.75,518.0,501.3,516.25,11205,53455500,1800000,06-MAR-2024
ZEEL,156.0,156.05,149.9,154.0,823,123960000,-2469000,06-MAR-2024
ZYDUSLIFE,954.45,968.4,937.45,965.35,2338,6873300,99900,06-MAR-2024
