SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
BANKNIFTY,46679.55,46777.0,46364.0,46449.05,211513,5528235,67740,19-MAR-2024
FINNIFTY,20624.0,20700.0,20570.25,20611.4,5274,83560,4640,19-MAR-2024
MIDCPNIFTY,10320.05,10320.05,10127.05,10158.9,17425,1858500,52425,19-MAR-2024
NIFTY,22070.0,22094.0,21868.0,21886.5,192210,16253850,-375050,19-MAR-2024
AARTIIND,647.1,648.5,633.65,637.1,3400,14526000,139000,19-MAR-2024
ABB,5777.15,5778.0,5631.2,5649.85,3108,1092875,-56000,19-MAR-2024
ABBOTINDIA,28813.2,28814.0,28229.9,28302.25,869,197760,-5000,19-MAR-2024
ABCAPITAL,173.9,174.9,169.55,170.15,2294,60085800,486000,19-MAR-2024
ABFRL,208.85,209.5,205.2,208.0,382,44142800,-322400,19-MAR-2024
ACC,2449.2,2454.55,2385.3,2412.45,2592,5057700,27000,19-MAR-2024
ADANIENT,3134.95,3171.35,3046.5,3061.05,10774,20292900,79800,19-MAR-2024
ADANIPORTS,1272.05,1276.55,1242.0,1245.6,10096,51025600,2005600,19-MAR-2024
ALKEM,4994.15,4994.15,4882.3,4888.1,1122,1145000,40800,19-MAR-2024
AMBUJACEM,585.05,590.5,574.0,580.95,4961,48938400,525600,19-MAR-2024
APOLLOHOSP,6115.0,6131.0,6041.9,6121.15,3527,2317875,-103750,19-MAR-2024
APOLLOTYRE,459.55,459.55,442.45,456.35,4619,16629400,455600,19-MAR-2024
ASHOKLEY,162.7,163.3,160.45,162.0,3920,116150000,680000,19-MAR-2024
ASIANPAINT,2829.2,2843.9,2800.0,2812.6,10593,8567200,529200,19-MAR-2024
ASTRAL,1973.9,1981.7,1887.1,1951.1,5490,3224462,-100558,19-MAR-2024
ATUL,6028.0,6066.45,5913.75,5927.3,1159,365100,13800,19-MAR-2024
AUBANK,574.85,581.8,559.05,560.2,11402,21698000,667000,19-MAR-2024
AUROPHARMA,1024.95,1024.95,988.25,991.65,3626,18570200,-118800,19-MAR-2024
AXISBANK,1060.35,1064.8,1049.2,1053.35,17372,50961875,1196875,19-MAR-2024
BAJAJ-AUTO,8483.85,8658.75,8458.65,8613.25,11448,2750250,161750,19-MAR-2024
BAJAJFINSV,1571.25,1592.2,1547.0,1583.75,5631,10031500,-157500,19-MAR-2024
BAJFINANCE,6520.0,6678.0,6520.0,6613.15,22088,8451625,-389250,19-MAR-2024
BALKRISIND,2274.3,2303.95,2254.7,2287.05,2952,2417100,20700,19-MAR-2024
BALRAMCHIN,358.0,365.55,357.1,363.55,533,13225600,-852800,19-MAR-2024
BANDHANBNK,181.95,183.15,179.5,180.75,5968,107832500,-705000,19-MAR-2024
BANKBARODA,255.95,256.45,248.85,249.6,7622,133532100,710775,19-MAR-2024
BATAINDIA,1381.3,1381.65,1357.05,1369.6,2704,3577875,97125,19-MAR-2024
BEL,189.5,192.45,184.55,185.45,10624,184640100,2234400,19-MAR-2024
BERGEPAINT,551.15,551.95,543.15,549.1,2146,15855840,216480,19-MAR-2024
BHARATFORG,1136.2,1136.2,1098.0,1113.9,2573,7674000,-53000,19-MAR-2024
BHARTIARTL,1227.4,1240.9,1220.05,1230.0,9986,35386550,-17100,19-MAR-2024
BHEL,225.6,226.5,217.8,219.3,545,89313000,-2010750,19-MAR-2024
BIOCON,251.0,252.5,246.45,247.45,735,50587500,-1837500,19-MAR-2024
BOSCHLTD,29904.55,29994.8,29428.65,29786.5,954,261250,1950,19-MAR-2024
BPCL,579.4,579.6,557.95,559.55,9673,29016000,597600,19-MAR-2024
BRITANNIA,4991.05,5001.25,4805.1,4823.6,2561,2370000,58600,19-MAR-2024
BSOFT,726.3,734.45,716.75,722.8,1964,7333000,-54000,19-MAR-2024
CANBK,556.35,557.8,547.15,549.2,5952,56284200,866700,19-MAR-2024
CANFINHOME,718.6,720.85,704.8,709.8,1842,4215900,174525,19-MAR-2024
CHAMBLFERT,344.15,346.9,338.4,340.8,1336,8515800,203300,19-MAR-2024
CHOLAFIN,1059.0,1061.6,1044.95,1050.95,3866,13296875,136875,19-MAR-2024
CIPLA,1492.35,1492.35,1434.05,1438.05,5273,10359700,302900,19-MAR-2024
COALINDIA,419.95,425.8,415.6,420.65,7737,61567800,-241500,19-MAR-2024
COFORGE,5714.45,5751.95,5563.3,5579.2,6433,1679100,62100,19-MAR-2024
COLPAL,2730.25,2736.5,2603.3,2615.85,3038,3705100,49350,19-MAR-2024
CONCOR,852.35,860.0,831.1,834.0,4008,19132000,34000,19-MAR-2024
COROMANDEL,1061.0,1070.0,1053.0,1055.55,474,1399300,7000,19-MAR-2024
CROMPTON,273.85,273.85,267.25,267.85,2706,20484000,1188000,19-MAR-2024
CUB,128.2,128.95,127.05,127.7,1220,48395000,685000,19-MAR-2024
CUMMINSIND,2733.45,2743.6,2677.2,2726.0,1971,3460200,-25800,19-MAR-2024
DABUR,529.45,529.75,517.95,519.2,1835,22365000,30000,19-MAR-2024
DALBHARAT,1887.5,1898.6,1866.6,1885.8,1510,3250250,-98750,19-MAR-2024
DEEPAKNTR,2114.95,2143.2,2100.55,2119.15,1996,2757300,-3000,19-MAR-2024
DIVISLAB,3514.7,3517.35,3433.95,3448.85,3965,3718200,-92200,19-MAR-2024
DIXON,7051.2,7077.3,6925.0,6952.25,3052,1306900,-10700,19-MAR-2024
DLF,834.1,842.9,823.15,825.45,7031,39829350,-9900,19-MAR-2024
