SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
BANKNIFTY,46675.0,47637.4,46629.8,47578.0,321909,3576120,3576120,01-MAR-2024
FINNIFTY,20616.9,20969.9,20608.35,20953.9,2709,69280,16400,01-MAR-2024
MIDCPNIFTY,10840.55,10948.8,10840.55,10927.6,6653,976350,15675,01-MAR-2024
NIFTY,22203.0,22453.45,22180.2,22443.2,197523,14239650,170700,01-MAR-2024
AARTIIND,671.0,682.0,666.0,677.9,3471,13617000,121000,01-MAR-2024
ABB,5510.0,5555.65,5475.0,5514.05,3541,1487750,-10125,01-MAR-2024
ABBOTINDIA,28669.65,28776.8,28332.85,28381.65,499,194880,0,01-MAR-2024
ABCAPITAL,185.9,189.0,185.45,188.05,2014,58438800,-729000,01-MAR-2024
ABFRL,228.0,233.15,225.9,231.45,5548,41254200,5181800,01-MAR-2024
ACC,2671.9,2723.85,2655.0,2715.05,3782,4842000,79200,01-MAR-2024
ADANIENT,3314.0,3372.5,3297.95,3344.45,10349,15626400,311400,01-MAR-2024
ADANIPORTS,1340.05,1354.45,1316.7,1331.7,14701,37012800,1551200,01-MAR-2024
ALKEM,5170.2,5193.85,5127.2,5137.15,1538,1020400,-39200,01-MAR-2024
AMBUJACEM,609.7,623.55,609.6,621.8,7318,47856600,-273600,01-MAR-2024
APOLLOHOSP,6142.25,6144.85,5984.9,6123.15,13753,2524375,271000,01-MAR-2024
APOLLOTYRE,520.8,536.0,520.8,533.5,2150,9528500,435200,01-MAR-2024
ASHOKLEY,171.6,174.5,171.5,173.15,8161,107525000,1010000,01-MAR-2024
ASIANPAINT,2849.75,2859.55,2833.35,2845.0,7478,8163200,-188000,01-MAR-2024
ASTRAL,2087.6,2113.15,2080.0,2086.45,3165,3688717,101659,01-MAR-2024
ATUL,6248.5,6266.75,6152.05,6175.25,1401,349275,1275,01-MAR-2024
AUBANK,574.55,583.4,573.1,579.5,4928,21580000,40000,01-MAR-2024
AUROPHARMA,1021.0,1038.8,1018.0,1030.5,3547,19721900,3300,01-MAR-2024
AXISBANK,1085.2,1108.95,1082.0,1105.8,21322,50636875,-646250,01-MAR-2024
BAJAJ-AUTO,8025.0,8123.75,8005.0,8085.9,6000,2104750,-11875,01-MAR-2024
BAJAJFINSV,1605.45,1631.0,1605.45,1624.35,3715,9559500,47000,01-MAR-2024
BAJFINANCE,6547.1,6650.0,6535.0,6615.65,14406,9520625,-156875,01-MAR-2024
BALKRISIND,2250.7,2271.5,2225.45,2265.35,2341,2372400,163800,01-MAR-2024
BALRAMCHIN,376.4,380.0,374.2,375.2,1536,10100800,136000,01-MAR-2024
BANDHANBNK,199.3,201.8,197.5,201.2,7338,100977500,320000,01-MAR-2024
BANKBARODA,269.4,274.1,266.75,273.0,10952,135684900,-2591550,01-MAR-2024
BATAINDIA,1413.3,1438.9,1412.05,1436.3,1606,2637375,-29625,01-MAR-2024
BEL,206.85,209.1,205.4,206.65,6884,125468400,1875300,01-MAR-2024
BERGEPAINT,574.95,574.95,550.2,556.5,8246,17724960,487080,01-MAR-2024
BHARATFORG,1160.0,1192.7,1160.0,1188.9,4149,7742500,-35000,01-MAR-2024
BHARTIARTL,1134.45,1146.6,1122.6,1136.3,9472,37141200,839800,01-MAR-2024
BHEL,230.6,238.45,230.15,237.0,15245,92652000,-1191750,01-MAR-2024
BIOCON,278.65,284.1,273.6,275.05,5278,44822500,2080000,01-MAR-2024
BOSCHLTD,29031.6,29423.85,28980.0,29146.65,1226,233600,10850,01-MAR-2024
BPCL,615.1,630.0,611.75,623.0,9324,31764600,-252000,01-MAR-2024
BRITANNIA,4994.05,5011.6,4947.0,4953.35,1879,2506000,-3400,01-MAR-2024
BSOFT,789.75,794.3,776.0,780.25,2265,7739000,106000,01-MAR-2024
CANBK,575.0,583.5,571.15,582.7,7396,41922900,1755000,01-MAR-2024
CANFINHOME,780.0,799.8,780.0,796.05,1475,3547050,-114075,01-MAR-2024
CHAMBLFERT,355.85,357.85,351.75,356.45,1791,8966100,53200,01-MAR-2024
CHOLAFIN,1096.1,1105.5,1086.05,1102.65,2841,12893125,328125,01-MAR-2024
CIPLA,1492.35,1492.35,1467.8,1473.3,2692,9602450,-66950,01-MAR-2024
COALINDIA,441.25,451.95,441.0,449.7,11664,64526700,441000,01-MAR-2024
COFORGE,6618.1,6651.2,6498.0,6538.2,2891,1210950,-32700,01-MAR-2024
COLPAL,2552.8,2564.4,2531.4,2548.55,561,3224900,-12950,01-MAR-2024
CONCOR,993.7,995.0,978.8,984.45,3377,17731000,-22000,01-MAR-2024
COROMANDEL,1075.5,1090.4,1066.35,1088.15,902,1463700,-13300,01-MAR-2024
CROMPTON,293.95,298.75,293.0,297.5,2354,16785000,-198000,01-MAR-2024
CUB,136.8,138.9,136.25,138.55,1437,41965000,245000,01-MAR-2024
CUMMINSIND,2753.15,2774.25,2732.15,2741.3,1851,3923700,60600,01-MAR-2024
DABUR,544.0,547.25,542.25,544.15,1448,22276250,-6250,01-MAR-2024
DALBHARAT,2043.55,2071.6,2043.55,2068.0,1514,3175000,48250,01-MAR-2024
DEEPAKNTR,2236.1,2246.45,2224.45,2237.0,1111,2765100,-20100,01-MAR-2024
DIVISLAB,3523.05,3539.0,3493.75,3497.7,2892,4034000,50400,01-MAR-2024
DIXON,6762.8,7062.0,6708.2,7035.75,10642,1458200,115500,01-MAR-2024
DLF,910.0,923.0,906.7,917.6,5117,34447050,-437250,01-MAR-2024
DRREDDY,6445.45,6491.0,6190.0,6214.85,13218,2177000,40125,01-MAR-2024
EICHERMOT,3820.05,3894.0,3800.05,3870.35,7358,3948000,-9275,01-MAR-2024
ESCORTS,2852.15,2936.0,2840.15,2909.65,2687,1880725,-8250,01-MAR-2024
EXIDEIND,325.0,328.65,323.75,326.6,1359,18331200,237600,01-MAR-2024
