SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,545.0,545.0,512.3,515.0,174103,90612197.1,18-JUL-2023
3MINDIA,28313.35,28434.55,27861.0,27929.5,1769,49607893.5,18-JUL-2023
AARTIDRUGS,512.65,520.0,505.8,516.8,658425,338344740.2,18-JUL-2023
AARTIIND,466.95,469.7,462.0,465.0,1484350,690717405.55,18-JUL-2023
AARTIPHARM,330.0,340.15,329.0,336.1,161067,54028889.65,18-JUL-2023
AAVAS,1534.95,1566.8,1531.0,1552.6,288898,447273935.3,18-JUL-2023
ABB,4421.0,4545.0,4421.0,4490.85,350377,1571374573.55,18-JUL-2023
ABBOTINDIA,23250.0,23399.0,22990.6,23345.65,8260,191737582.35,18-JUL-2023
ABCAPITAL,187.8,188.0,181.4,183.1,4311885,793180530.45,18-JUL-2023
ABFRL,215.55,215.75,210.75,211.6,2174987,462204125.2,18-JUL-2023
ACC,1815.95,1818.65,1789.25,1795.1,503572,906542854.65,18-JUL-2023
ACCELYA,1402.0,1406.0,1356.25,1372.25,32380,44646537.65,18-JUL-2023
ACE,622.0,623.9,605.0,606.45,143903,88229830.45,18-JUL-2023
ACI,535.0,536.0,528.55,530.55,129229,68566959.55,18-JUL-2023
ADANIENT,2415.0,2510.0,2405.2,2416.9,5978272,14625779348.15,18-JUL-2023
ADANIGREEN,968.0,1020.0,957.1,973.75,2254479,2227899244.3,18-JUL-2023
ADANIPORTS,731.0,747.5,725.6,728.15,4464508,3281737607.15,18-JUL-2023
ADANIPOWER,246.95,254.45,242.8,246.55,5590646,1392323398.45,18-JUL-2023
ADVENZYMES,293.4,297.05,289.5,293.55,133876,39282398.65,18-JUL-2023
AEGISCHEM,355.85,363.0,352.1,359.4,594609,213522899.05,18-JUL-2023
AETHER,1085.35,1100.75,1040.55,1049.2,173966,186476205.45,18-JUL-2023
AFFLE,1086.55,1095.55,1070.0,1071.7,402187,435797168.4,18-JUL-2023
AGI,641.9,642.0,611.1,630.9,127965,80402668.15,18-JUL-2023
AHLUCONT,689.15,704.5,680.0,690.8,80982,56298443.0,18-JUL-2023
AIAENG,3359.25,3570.0,3359.25,3493.9,170023,583635646.3,18-JUL-2023
AJANTPHARM,1444.3,1457.05,1404.15,1417.4,107502,152896215.6,18-JUL-2023
ALKEM,3648.0,3671.7,3618.05,3666.65,156037,569394811.9,18-JUL-2023
ALKYLAMINE,2515.5,2533.95,2479.0,2498.55,30206,75690959.2,18-JUL-2023
ALLCARGO,289.7,307.8,288.15,304.4,1498822,452335871.5,18-JUL-2023
AMBER,2222.85,2235.0,2201.05,2214.35,36784,81578728.3,18-JUL-2023
AMBUJACEM,416.95,424.7,414.3,416.2,3809061,1593309954.25,18-JUL-2023
AMIORG,1184.85,1193.0,1147.35,1158.35,73187,85089023.85,18-JUL-2023
ANANDRATHI,1029.8,1029.8,1001.6,1020.25,79917,81528705.55,18-JUL-2023
ANANTRAJ,188.0,196.8,185.0,193.05,2360350,449678433.5,18-JUL-2023
ANGELONE,1598.95,1600.0,1454.0,1461.95,2304083,3453475952.45,18-JUL-2023
ANURAS,1013.1,1030.0,988.0,999.8,85242,85390452.95,18-JUL-2023
APARINDS,3539.7,3559.0,3464.05,3499.2,61722,216320205.65,18-JUL-2023
APCOTEXIND,572.95,572.95,543.5,550.7,60088,33687249.1,18-JUL-2023
APLAPOLLO,1378.7,1386.0,1340.05,1346.8,598960,820539364.8,18-JUL-2023
APLLTD,663.9,669.0,656.2,659.2,143687,95286286.2,18-JUL-2023
APOLLOHOSP,5206.5,5324.0,5106.45,5162.6,511024,2654361066.95,18-JUL-2023
APOLLOPIPE,725.45,752.7,725.45,750.15,303583,225434406.3,18-JUL-2023
APOLLOTYRE,417.9,426.6,415.3,420.25,3304746,1391967088.1,18-JUL-2023
APTUS,277.55,277.55,263.2,265.8,970841,260316136.7,18-JUL-2023
ARVIND,138.7,142.0,137.75,139.7,1156940,161412091.65,18-JUL-2023
ARVINDFASN,341.9,345.0,331.6,339.5,148207,49844930.65,18-JUL-2023
ASAHIINDIA,533.1,536.0,525.15,527.45,77210,40898967.6,18-JUL-2023
ASHOKA,94.05,94.25,89.7,90.7,2809953,256488400.1,18-JUL-2023
ASHOKLEY,174.5,174.5,171.3,173.45,11823649,2045427888.55,18-JUL-2023
ASIANPAINT,3460.0,3523.0,3455.6,3513.45,962485,3364763490.45,18-JUL-2023
ASTEC,1327.25,1345.35,1310.9,1313.65,11444,15150073.3,18-JUL-2023
ASTERDM,312.0,314.9,308.25,311.85,208858,65047257.85,18-JUL-2023
ASTRAL,1844.0,1857.4,1835.05,1840.05,302525,558529672.5,18-JUL-2023
ASTRAMICRO,363.6,377.6,362.45,365.15,588570,217184766.75,18-JUL-2023
ASTRAZEN,3755.0,3800.95,3755.0,3776.8,5127,19366694.05,18-JUL-2023
ATGL,649.8,660.95,642.1,645.75,1246839,811151603.75,18-JUL-2023
ATUL,6610.0,6638.0,6570.05,6609.05,15623,103257758.8,18-JUL-2023
AUBANK,768.95,774.35,764.05,769.9,1034645,794191106.15,18-JUL-2023
AUROPHARMA,740.05,757.2,730.45,753.1,1220281,908357050.7,18-JUL-2023
AUTOAXLES,2207.35,2233.0,2174.25,2198.0,13868,30615817.6,18-JUL-2023
AVALON,660.0,683.7,638.2,649.5,456335,301687010.15,18-JUL-2023
AVANTIFEED,408.0,410.4,401.55,402.6,147999,60009097.45,18-JUL-2023
AWL,404.0,414.5,402.15,406.05,1905701,778091691.3,18-JUL-2023
AXISBANK,964.0,979.95,951.3,963.65,14457717,14002590450.95,18-JUL-2023
BAJAJ-AUTO,4845.55,4995.1,4830.0,4860.6,270028,1312517634.7,18-JUL-2023
BAJAJCON,199.15,207.35,199.15,205.0,2024818,413643238.25,18-JUL-2023
BAJAJFINSV,1618.35,1625.0,1602.0,1618.3,2077115,3355418342.9,18-JUL-2023
BAJAJHLDNG,7485.3,7488.25,7335.0,7358.8,16061,119000441.75,18-JUL-2023
BAJFINANCE,7520.0,7555.0,7373.1,7420.0,1309709,9753597686.65,18-JUL-2023
BALAMINES,2223.95,2233.0,2186.0,2213.0,30234,66781668.35,18-JUL-2023
BALKRISIND,2415.1,2443.1,2393.6,2402.9,144521,349042487.2,18-JUL-2023
BALMLAWRIE,135.2,136.45,134.65,135.0,178348,24151664.45,18-JUL-2023
BALRAMCHIN,386.5,386.95,378.2,379.55,1203139,458114586.05,18-JUL-2023
BANDHANBNK,216.9,218.5,213.7,214.3,13566330,2924925490.35,18-JUL-2023
BANKBARODA,202.45,202.55,196.5,197.95,18873958,3758900230.6,18-JUL-2023
BANKINDIA,80.15,81.0,78.8,79.3,9588130,766872282.1,18-JUL-2023
BARBEQUE,686.0,691.4,670.0,674.15,73590,50051529.15,18-JUL-2023
BATAINDIA,1694.95,1700.0,1671.45,1692.45,267675,450649846.25,18-JUL-2023
BAYERCROP,4690.0,4709.0,4629.15,4686.8,10946,51167893.65,18-JUL-2023
BBTC,1129.95,1131.95,1090.0,1095.65,54131,59796700.85,18-JUL-2023
BDL,1171.8,1188.65,1148.05,1155.95,350862,407488154.1,18-JUL-2023
BECTORFOOD,831.6,859.7,831.6,844.7,157370,133058720.25,18-JUL-2023
BEL,127.7,128.3,125.25,127.1,8994063,1140865947.7,18-JUL-2023
BEML,1618.95,1618.95,1585.0,1592.8,104108,166144090.8,18-JUL-2023
BEPL,94.0,95.0,92.4,93.1,322494,30149191.2,18-JUL-2023
BERGEPAINT,673.15,683.75,670.15,679.05,594542,402544202.35,18-JUL-2023
BHARATFORG,865.1,875.0,863.85,870.45,856007,744562029.0,18-JUL-2023
BHARTIARTL,877.05,880.2,863.15,875.45,4731911,4131338940.85,18-JUL-2023
BHEL,93.0,95.95,92.05,94.85,37436831,3537179353.6,18-JUL-2023
BIKAJI,448.0,448.0,414.35,426.3,472829,203041981.15,18-JUL-2023
BIOCON,265.25,269.7,265.0,266.1,3653085,975249291.45,18-JUL-2023
BIRLACORPN,1226.0,1230.2,1203.0,1209.25,30242,36679724.15,18-JUL-2023
BLS,222.8,224.6,217.3,219.05,2097248,461815529.3,18-JUL-2023
BLUEDART,7435.0,7435.0,7260.0,7340.25,9186,67500430.1,18-JUL-2023
BLUESTARCO,796.15,799.0,784.05,789.55,44328,34957546.7,18-JUL-2023
BOMDYEING,115.7,115.85,111.45,112.95,1675284,189855671.7,18-JUL-2023
BORORENEW,484.7,485.95,474.9,476.35,158914,76034316.85,18-JUL-2023
BOSCHLTD,18998.95,19650.0,18998.95,19183.25,63808,1234448425.35,18-JUL-2023
BPCL,383.95,387.7,378.4,378.95,2272930,869174066.95,18-JUL-2023
BRIGADE,590.45,594.1,580.1,588.45,119930,70462730.35,18-JUL-2023
BRITANNIA,5150.0,5160.55,5052.0,5064.15,189358,963795252.85,18-JUL-2023
BSE,755.0,757.7,733.0,737.2,887576,657881692.6,18-JUL-2023
BSOFT,385.0,393.7,380.15,392.3,4160551,1616694107.5,18-JUL-2023
CAMLINFINE,159.7,159.7,156.0,156.65,228106,35850335.55,18-JUL-2023
CAMPUS,317.25,320.3,315.3,316.0,342433,108772026.2,18-JUL-2023
CAMS,2285.0,2289.0,2251.55,2274.3,64110,145303419.2,18-JUL-2023
CANBK,335.0,335.7,326.75,328.45,7225940,2388713161.25,18-JUL-2023
CANFINHOME,811.8,814.1,791.4,797.65,278643,222959535.6,18-JUL-2023
CAPLIPOINT,881.7,886.35,851.7,859.35,205620,178464047.9,18-JUL-2023
CARBORUNIV,1176.3,1205.05,1176.3,1184.8,100242,119270235.85,18-JUL-2023
CARERATING,725.0,734.4,710.8,713.6,73436,52769349.25,18-JUL-2023
CARTRADE,522.5,523.3,505.8,508.65,140169,71720078.5,18-JUL-2023
CARYSIL,717.95,721.5,710.55,712.1,41391,29586165.9,18-JUL-2023
CASTROLIND,131.4,132.05,128.95,129.9,857394,111563138.6,18-JUL-2023
