SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,414.7,416.9,410.3,415.45,75452,31319310.4,27-APR-2023
3MINDIA,22449.95,22650.0,22327.1,22611.75,2202,49608462.75,27-APR-2023
AARTIDRUGS,414.4,424.0,414.4,419.15,138120,57980636.65,27-APR-2023
AARTIIND,551.3,555.9,548.5,553.95,281923,155692254.6,27-APR-2023
AARTIPHARM,363.0,371.0,356.95,364.9,143275,52201749.8,27-APR-2023
AAVAS,1425.05,1457.85,1390.0,1400.9,507876,722432829.25,27-APR-2023
ABB,3405.0,3421.9,3376.05,3411.6,327674,1113345534.8,27-APR-2023
ABBOTINDIA,22310.0,22349.6,22109.0,22147.35,9489,210678648.45,27-APR-2023
ABCAPITAL,161.25,162.85,160.8,161.85,2421277,391292754.4,27-APR-2023
ABFRL,219.05,221.9,218.7,219.6,1068942,235388622.65,27-APR-2023
ACC,1744.9,1758.0,1732.1,1750.85,273621,476569831.25,27-APR-2023
ACCELYA,1402.5,1426.0,1400.0,1405.0,16201,22913107.8,27-APR-2023
ACE,419.0,422.0,415.05,419.7,288350,120705623.05,27-APR-2023
ACI,553.6,555.9,536.3,544.55,140501,76168848.95,27-APR-2023
ADANIENT,1848.0,1864.95,1832.55,1853.05,1782360,3297304285.5,27-APR-2023
ADANIGREEN,924.6,925.0,907.05,917.05,695987,637725282.8,27-APR-2023
ADANIPORTS,667.9,668.2,657.2,659.75,3197568,2115515512.55,27-APR-2023
ADANIPOWER,211.3,216.0,210.5,214.15,6881701,1470568285.4,27-APR-2023
ADVENZYMES,256.0,258.0,255.0,255.6,32544,8326325.75,27-APR-2023
AEGISCHEM,395.0,395.6,387.75,391.5,169542,66359298.5,27-APR-2023
AETHER,941.0,955.95,931.55,933.55,23245,21877121.9,27-APR-2023
AFFLE,898.75,923.65,877.6,920.6,727287,658066325.05,27-APR-2023
AGI,400.0,403.9,395.95,400.2,114929,45958933.55,27-APR-2023
AHLUCONT,521.85,521.85,491.0,509.8,68417,34514630.6,27-APR-2023
AIAENG,2724.95,2748.0,2670.1,2696.4,51163,137875041.25,27-APR-2023
AJANTPHARM,1289.8,1310.0,1278.0,1299.3,54847,71150916.7,27-APR-2023
ALKEM,3426.85,3444.9,3419.6,3435.5,95163,326952980.7,27-APR-2023
ALKYLAMINE,2359.8,2359.8,2318.85,2327.5,12527,29277694.35,27-APR-2023
AMBER,1835.0,1850.0,1824.0,1839.05,17316,31778133.85,27-APR-2023
AMBUJACEM,386.45,390.5,382.75,388.8,5093452,1976688013.75,27-APR-2023
AMIORG,1037.65,1085.95,1035.05,1071.7,119736,127913251.7,27-APR-2023
ANANDRATHI,862.75,862.75,854.25,856.25,13743,11763984.6,27-APR-2023
ANANTRAJ,140.95,143.45,140.8,142.2,666290,94740209.3,27-APR-2023
ANGELONE,1230.1,1238.55,1220.0,1232.55,194232,238667968.85,27-APR-2023
ANURAS,1113.0,1132.0,1107.05,1122.7,305960,342785986.15,27-APR-2023
APARINDS,2739.0,2795.0,2736.05,2765.85,99868,276489483.9,27-APR-2023
APCOTEXIND,547.7,550.0,532.0,543.4,71932,38959673.8,27-APR-2023
APLAPOLLO,1209.0,1219.9,1198.0,1201.25,229250,277090683.6,27-APR-2023
APLLTD,551.5,553.1,546.85,551.1,36797,20254947.15,27-APR-2023
APOLLOHOSP,4419.85,4438.5,4365.05,4417.5,400508,1761562970.55,27-APR-2023
APOLLOPIPE,591.95,598.95,590.3,594.95,29362,17456318.5,27-APR-2023
APOLLOTYRE,335.05,342.75,333.4,341.45,1931229,652996821.6,27-APR-2023
APTUS,242.0,243.55,238.95,239.55,159250,38238221.85,27-APR-2023
ARVIND,98.7,102.85,98.5,101.1,1934068,195749843.7,27-APR-2023
ARVINDFASN,284.65,286.45,281.45,282.8,55856,15822445.55,27-APR-2023
ASAHIINDIA,480.0,488.7,471.1,473.75,143542,69040507.95,27-APR-2023
ASHOKA,85.1,85.65,84.55,84.95,430908,36645217.35,27-APR-2023
ASHOKLEY,141.1,142.4,140.9,142.2,6997027,993131097.35,27-APR-2023
