SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,412.25,416.95,407.0,415.95,141834,58786911.25,24-APR-2023
3MINDIA,22400.0,22765.5,22125.25,22412.95,6232,140031684.2,24-APR-2023
AARTIDRUGS,423.9,426.15,416.1,420.65,209088,87889567.6,24-APR-2023
AARTIIND,555.55,559.15,548.0,550.5,426732,235964660.05,24-APR-2023
AARTIPHARM,364.3,366.75,345.85,353.95,168627,60075444.85,24-APR-2023
AAVAS,1590.9,1599.0,1543.05,1558.05,179594,281022880.8,24-APR-2023
ABB,3164.7,3232.0,3160.65,3217.4,314556,1010198947.45,24-APR-2023
ABBOTINDIA,22440.0,22589.95,22274.0,22546.3,4653,104430065.2,24-APR-2023
ABCAPITAL,158.45,160.85,157.1,160.15,2307134,367177708.6,24-APR-2023
ABFRL,221.0,224.0,218.55,223.1,1340042,296861258.0,24-APR-2023
ACC,1719.9,1740.0,1710.3,1734.65,258999,447753892.3,24-APR-2023
ACCELYA,1459.95,1459.95,1440.0,1443.55,32471,47036710.55,24-APR-2023
ACE,409.4,426.7,407.25,420.05,917426,384556551.25,24-APR-2023
ACI,549.0,558.0,537.0,554.6,178753,98289355.8,24-APR-2023
ADANIENT,1804.0,1817.4,1775.8,1801.95,1963582,3532926108.55,24-APR-2023
ADANIGREEN,916.2,916.25,880.0,887.1,1450872,1292050576.3,24-APR-2023
ADANIPORTS,665.1,672.75,656.0,671.3,3357178,2233503712.3,24-APR-2023
ADANIPOWER,199.0,203.4,194.4,201.4,6274761,1249453824.15,24-APR-2023
ADVENZYMES,258.65,258.65,251.0,257.25,18924,4845655.35,24-APR-2023
AEGISCHEM,387.75,409.0,386.05,407.85,1897721,765266008.75,24-APR-2023
AETHER,991.95,999.0,955.55,961.2,43786,42859707.4,24-APR-2023
AFFLE,904.05,923.2,900.55,903.85,1044408,943289454.3,24-APR-2023
AGI,387.9,397.4,383.35,391.35,122746,47888873.9,24-APR-2023
AHLUCONT,516.05,540.0,514.25,531.35,39306,20748395.9,24-APR-2023
AIAENG,2779.95,2820.05,2712.05,2727.9,112380,309499777.35,24-APR-2023
AJANTPHARM,1295.3,1302.95,1279.0,1287.3,48665,63031179.05,24-APR-2023
ALKEM,3409.0,3445.0,3404.0,3428.8,264849,907338317.75,24-APR-2023
ALKYLAMINE,2359.95,2378.95,2340.0,2349.3,11735,27693651.65,24-APR-2023
AMBER,1864.0,1873.45,1838.15,1859.15,57281,106628652.1,24-APR-2023
AMBUJACEM,375.1,382.9,373.35,380.3,3030412,1145745727.35,24-APR-2023
AMIORG,1088.95,1099.75,1048.1,1063.05,234968,252890616.6,24-APR-2023
ANANDRATHI,858.5,862.65,852.05,854.9,25634,22035444.7,24-APR-2023
ANANTRAJ,142.8,142.8,139.3,140.25,1017208,143027486.75,24-APR-2023
ANGELONE,1232.0,1244.95,1222.0,1234.0,346164,426309897.55,24-APR-2023
ANURAS,1065.4,1076.75,1058.1,1076.1,298876,320018207.65,24-APR-2023
APARINDS,2834.0,2873.0,2792.55,2839.1,113891,322167029.7,24-APR-2023
APCOTEXIND,542.7,553.4,528.0,543.95,67859,36946089.2,24-APR-2023
APLAPOLLO,1230.05,1238.1,1215.25,1220.7,287482,353281982.75,24-APR-2023
APLLTD,540.0,571.35,532.3,544.15,624964,348674105.9,24-APR-2023
APOLLOHOSP,4362.3,4462.2,4362.3,4399.05,571150,2523677754.6,24-APR-2023
APOLLOPIPE,604.9,627.25,578.0,591.8,489807,299856858.45,24-APR-2023
APOLLOTYRE,334.0,337.9,331.5,332.1,1518113,508380040.95,24-APR-2023
APTUS,246.7,247.45,243.05,243.9,98284,23993494.65,24-APR-2023
ARVIND,96.25,100.5,95.75,98.2,2265840,224018553.2,24-APR-2023
ARVINDFASN,292.9,294.0,284.95,286.7,132911,38511645.8,24-APR-2023
ASAHIINDIA,462.95,463.95,453.8,454.45,73839,33724429.8,24-APR-2023
ASHOKA,86.1,87.4,85.9,86.45,621335,53741383.8,24-APR-2023
ASHOKLEY,136.5,137.15,136.0,136.45,3718442,507683542.85,24-APR-2023
ASIANPAINT,2882.1,2898.0,2852.0,2891.1,782967,2251059008.65,24-APR-2023
ASTEC,1369.0,1377.95,1354.3,1361.05,6168,8416325.15,24-APR-2023
ASTERDM,254.0,254.25,247.1,251.15,160816,40304705.4,24-APR-2023
ASTRAL,1408.6,1421.9,1390.0,1393.9,230164,323221016.05,24-APR-2023
ASTRAMICRO,256.25,265.1,254.0,258.75,190608,49572366.3,24-APR-2023
ASTRAZEN,3184.8,3184.8,3098.0,3143.95,1478,4648356.35,24-APR-2023
ATGL,919.0,922.85,889.0,891.15,384326,345150200.9,24-APR-2023
ATUL,7010.0,7049.0,6953.0,6982.7,19236,134485050.65,24-APR-2023
AUBANK,662.0,669.75,658.65,663.9,2852500,1897139524.6,24-APR-2023
AUROPHARMA,590.05,591.15,583.3,589.65,920680,540835571.05,24-APR-2023
AUTOAXLES,2363.9,2378.0,2305.0,2313.75,9616,22446286.05,24-APR-2023
AVALON,397.95,403.95,392.5,395.0,182679,72193956.3,24-APR-2023
AVANTIFEED,360.9,368.85,356.1,365.7,83995,30451947.0,24-APR-2023
AWL,405.75,405.75,398.2,399.7,1045860,419098242.4,24-APR-2023
AXISBANK,868.0,884.4,860.5,882.3,18201632,15902435367.85,24-APR-2023
BAJAJ-AUTO,4308.3,4354.95,4282.7,4332.1,279716,1210608488.65,24-APR-2023
BAJAJCON,154.8,156.15,152.7,154.0,177825,27331920.55,24-APR-2023
BAJAJFINSV,1315.1,1322.9,1307.85,1319.75,1051329,1386197486.0,24-APR-2023
BAJAJHLDNG,6365.05,6500.0,6363.2,6486.9,32240,208469514.95,24-APR-2023
BAJFINANCE,5940.0,5964.7,5877.0,5933.75,544892,3223597117.4,24-APR-2023
BALAMINES,2194.0,2200.0,2174.15,2190.7,46159,101056650.6,24-APR-2023
BALKRISIND,2035.55,2069.25,2028.8,2051.45,132571,272271563.9,24-APR-2023
BALMLAWRIE,114.35,114.75,113.1,113.95,94963,10801055.25,24-APR-2023
BALRAMCHIN,415.0,421.95,410.4,420.55,1495104,624674164.15,24-APR-2023
BANDHANBNK,220.85,224.55,219.3,219.8,6698942,1487821904.95,24-APR-2023
BANKBARODA,176.5,180.55,176.25,180.2,15791156,2826314432.55,24-APR-2023
BANKINDIA,77.6,79.95,76.95,79.7,9303016,731372457.15,24-APR-2023
