SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,422.0,435.65,421.45,428.45,126199,54129275.55,05-APR-2023
3MINDIA,22699.8,22783.65,22440.05,22667.65,3427,77688524.65,05-APR-2023
AARTIDRUGS,343.85,361.55,340.0,357.65,1071962,380108005.3,05-APR-2023
AARTIIND,520.05,526.85,518.0,525.85,391936,205366067.35,05-APR-2023
AARTIPHARM,275.15,288.0,275.1,278.05,180008,50825588.6,05-APR-2023
AAVAS,1649.0,1680.0,1643.95,1671.65,178800,296799150.95,05-APR-2023
ABB,3388.95,3390.0,3347.05,3374.15,221406,745669925.65,05-APR-2023
ABBOTINDIA,22350.0,22898.0,22224.15,22846.0,20433,463669696.8,05-APR-2023
ABCAPITAL,153.8,156.45,152.8,155.25,3010848,467369077.15,05-APR-2023
ABFRL,216.0,216.6,206.35,206.9,5800666,1214028263.3,05-APR-2023
ACC,1707.0,1716.45,1670.65,1687.95,696020,1173066912.9,05-APR-2023
ACCELYA,1260.95,1324.75,1252.4,1297.85,36014,46744971.35,05-APR-2023
ACE,414.7,422.0,401.0,405.05,677080,279275602.05,05-APR-2023
ACI,641.9,641.9,626.25,630.85,192919,122470068.95,05-APR-2023
ADANIENT,1717.45,1737.95,1671.55,1698.0,3690559,6274770522.45,05-APR-2023
ADANIGREEN,815.0,861.0,795.6,815.6,3818321,3115459871.65,05-APR-2023
ADANIPORTS,626.9,639.8,625.05,636.75,6622367,4198045123.6,05-APR-2023
ADANIPOWER,189.0,194.0,186.4,190.1,6249626,1186825597.4,05-APR-2023
ADVENZYMES,246.7,256.15,246.35,251.45,95072,23935416.6,05-APR-2023
AEGISCHEM,376.15,405.0,376.05,400.05,1331334,525332792.05,05-APR-2023
AETHER,934.95,934.95,910.6,912.7,21783,20060011.15,05-APR-2023
AFFLE,1000.0,1009.0,966.0,968.45,196042,192052428.5,05-APR-2023
AGI,341.0,358.0,334.1,352.75,363371,127060635.35,05-APR-2023
AHLUCONT,566.4,566.4,532.2,537.55,111353,61038027.8,05-APR-2023
AIAENG,2960.0,2988.0,2934.05,2965.7,68485,203006747.05,05-APR-2023
AJANTPHARM,1228.6,1281.2,1220.65,1263.15,129589,161955581.15,05-APR-2023
ALKEM,3399.7,3430.35,3381.05,3408.8,210599,717018790.0,05-APR-2023
ALKYLAMINE,2234.0,2257.55,2217.2,2226.4,18615,41598717.9,05-APR-2023
ALLCARGO,360.95,369.45,360.95,367.0,212785,78018046.15,05-APR-2023
AMBER,1840.0,1865.0,1823.0,1847.5,107850,198744217.25,05-APR-2023
AMBUJACEM,374.5,380.9,371.25,379.95,6528840,2457846874.4,05-APR-2023
AMIORG,919.75,941.85,911.4,936.7,55219,51280919.9,05-APR-2023
ANANDRATHI,810.0,818.0,795.2,809.75,70018,56833786.4,05-APR-2023
ANANTRAJ,125.8,134.0,125.1,133.3,4598533,599977867.3,05-APR-2023
ANGELONE,1177.0,1199.9,1164.0,1168.35,357140,422293089.85,05-APR-2023
ANURAS,845.0,892.0,842.0,888.35,335596,293330054.0,05-APR-2023
APARINDS,2600.0,2750.0,2562.0,2698.65,348399,921707339.8,05-APR-2023
APCOTEXIND,499.3,502.05,480.05,482.55,77839,37796883.1,05-APR-2023
APLAPOLLO,1180.0,1205.9,1162.0,1189.85,266652,317506017.7,05-APR-2023
APLLTD,493.15,501.95,488.85,498.9,85434,42619975.05,05-APR-2023
APOLLOHOSP,4250.0,4250.0,4168.0,4200.95,622533,2612577937.25,05-APR-2023
APOLLOPIPE,546.95,546.95,537.45,537.95,46846,25291825.95,05-APR-2023
APOLLOTYRE,322.8,323.65,320.5,321.75,710747,228990721.8,05-APR-2023
APTUS,240.1,241.85,237.0,239.0,123177,29429705.85,05-APR-2023
ARVIND,88.1,90.55,87.55,89.7,888977,79510473.85,05-APR-2023
ARVINDFASN,288.9,294.0,284.95,291.1,133925,38846446.7,05-APR-2023
ASAHIINDIA,463.0,464.65,453.5,458.3,53732,24535566.7,05-APR-2023
ASHOKA,76.05,77.0,75.45,76.25,358648,27349072.25,05-APR-2023
ASHOKLEY,141.25,141.45,134.4,134.75,24733548,3359248638.6,05-APR-2023
ASIANPAINT,2760.0,2811.55,2752.25,2808.5,668643,1862639464.75,05-APR-2023
ASTEC,1345.65,1366.95,1301.05,1311.05,34949,46758704.7,05-APR-2023
ASTERDM,243.2,245.85,237.05,239.55,585766,140787154.1,05-APR-2023
ASTRAL,1346.0,1355.35,1327.05,1330.5,381875,510315673.4,05-APR-2023
ASTRAMICRO,240.3,249.6,240.25,246.85,495455,121784820.55,05-APR-2023
ASTRAZEN,3227.05,3304.05,3225.15,3288.85,4433,14488277.75,05-APR-2023
ATGL,844.2,858.8,805.0,821.95,1020119,841316529.55,05-APR-2023
ATUL,6949.95,6974.0,6882.0,6945.35,21044,145798991.9,05-APR-2023
AUBANK,564.9,571.2,555.75,558.4,1578872,886378069.85,05-APR-2023
AUROPHARMA,521.0,524.9,517.45,521.5,1500752,782212009.35,05-APR-2023
AUTOAXLES,2329.0,2366.05,2305.7,2323.6,13134,30589583.35,05-APR-2023
AVANTIFEED,360.5,368.0,355.25,367.0,261083,94843981.25,05-APR-2023
AWL,394.95,405.5,391.85,396.95,2052727,816718762.25,05-APR-2023
AXISBANK,871.0,871.0,857.0,860.5,11890015,10232953006.7,05-APR-2023
BAJAJ-AUTO,3994.0,4026.95,3960.05,4023.15,584697,2340727176.25,05-APR-2023
BAJAJCON,154.4,155.0,152.05,152.75,217967,33338299.5,05-APR-2023
BAJAJFINSV,1296.0,1324.0,1275.5,1279.3,3366621,4369822015.1,05-APR-2023
BAJAJHLDNG,5872.4,5919.95,5802.6,5888.25,24463,143155942.3,05-APR-2023
BAJFINANCE,5832.0,5947.05,5743.15,5761.3,2433329,14211933054.6,05-APR-2023
BALAMINES,2105.0,2150.0,2100.7,2127.65,80158,170556974.4,05-APR-2023
BALKRISIND,1943.8,1966.0,1932.45,1960.2,268522,523199817.85,05-APR-2023
BALMLAWRIE,112.6,113.0,112.15,112.75,96471,10859378.7,05-APR-2023
BALRAMCHIN,410.0,414.9,406.25,409.15,2693267,1104005705.65,05-APR-2023
BANDHANBNK,206.1,207.7,203.55,206.7,8837693,1818602779.85,05-APR-2023
BANKBARODA,169.5,169.7,165.1,167.0,34861706,5811618234.45,05-APR-2023
BANKINDIA,76.1,77.8,75.3,77.45,10567616,811926479.75,05-APR-2023
BARBEQUE,614.85,623.5,601.1,602.55,73321,44554815.75,05-APR-2023
BATAINDIA,1433.65,1442.0,1424.05,1430.5,205851,295321385.45,05-APR-2023
BAYERCROP,4068.5,4149.9,4060.1,4118.4,57164,232775416.2,05-APR-2023
BBTC,851.0,885.0,828.7,876.3,158201,136032092.75,05-APR-2023
BDL,979.0,981.65,951.75,964.15,554339,534757950.05,05-APR-2023
BECTORFOOD,570.0,586.0,563.2,581.1,482745,279163276.05,05-APR-2023
