SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,402.0,415.5,401.0,409.05,144530,59162272.95,12-MAY-2023
3MINDIA,23602.4,23948.65,23251.05,23495.6,9516,225327102.75,12-MAY-2023
AARTIDRUGS,450.35,476.5,450.35,462.2,1200521,562298578.5,12-MAY-2023
AARTIIND,511.8,514.7,500.7,502.5,2155113,1089864584.8,12-MAY-2023
AARTIPHARM,382.05,416.8,374.5,408.65,405448,162260343.15,12-MAY-2023
AAVAS,1467.4,1470.0,1450.1,1461.3,217361,318515588.85,12-MAY-2023
ABB,3851.15,3956.0,3850.0,3942.55,404269,1585858855.55,12-MAY-2023
ABBOTINDIA,21266.0,21532.0,21135.0,21229.4,15506,330841563.8,12-MAY-2023
ABCAPITAL,165.8,167.1,162.8,163.25,5905941,971338111.7,12-MAY-2023
ABFRL,200.4,202.6,198.05,198.7,3770552,753828032.4,12-MAY-2023
ACC,1795.75,1835.0,1780.0,1798.0,1171091,2122860649.3,12-MAY-2023
ACCELYA,1280.0,1281.1,1258.25,1265.2,18009,22859388.6,12-MAY-2023
ACE,439.65,455.0,439.0,442.8,679703,305172220.6,12-MAY-2023
ACI,544.95,553.1,543.2,548.6,157427,86189427.95,12-MAY-2023
ADANIENT,2009.0,2010.0,1946.55,1964.7,3816201,7528132764.95,12-MAY-2023
ADANIGREEN,920.0,920.0,894.25,895.6,749875,674568567.55,12-MAY-2023
ADANIPORTS,712.0,712.0,695.05,700.0,4025355,2822228720.35,12-MAY-2023
ADANIPOWER,243.0,244.35,238.5,240.85,3106404,747453968.65,12-MAY-2023
ADVENZYMES,276.0,295.6,274.35,289.85,249175,71709475.55,12-MAY-2023
AEGISCHEM,385.0,387.85,373.95,377.65,336965,128363667.4,12-MAY-2023
AETHER,920.0,936.0,906.1,925.75,34014,31302741.05,12-MAY-2023
AFFLE,929.0,930.4,917.2,919.9,252772,233052311.7,12-MAY-2023
AGI,572.1,580.0,566.05,571.05,261703,149875959.25,12-MAY-2023
AHLUCONT,584.7,584.7,563.25,569.65,29605,17069295.7,12-MAY-2023
AIAENG,2735.3,2760.0,2691.0,2743.3,77774,213012475.15,12-MAY-2023
