SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,423.0,423.9,412.6,418.3,176212,73613683.05,02-MAY-2023
3MINDIA,22548.2,22580.0,22356.0,22390.0,2285,51317489.55,02-MAY-2023
AARTIDRUGS,431.0,471.6,422.85,457.8,5112515,2346137117.65,02-MAY-2023
AARTIIND,565.7,566.55,555.0,556.1,555458,310570242.45,02-MAY-2023
AARTIPHARM,369.7,397.35,366.95,386.35,591834,228022952.2,02-MAY-2023
AAVAS,1388.0,1414.0,1385.55,1399.15,243160,339841209.1,02-MAY-2023
ABB,3420.0,3464.25,3390.4,3442.15,331768,1138400147.05,02-MAY-2023
ABBOTINDIA,22319.95,22588.0,22298.85,22379.85,7540,169235957.8,02-MAY-2023
ABCAPITAL,167.95,170.4,167.4,167.95,3831072,647157599.95,02-MAY-2023
ABFRL,223.4,225.35,222.1,224.15,1539787,344721534.05,02-MAY-2023
ACC,1764.8,1777.0,1750.55,1764.15,503277,887243706.55,02-MAY-2023
ACCELYA,1404.95,1422.95,1400.0,1403.6,14084,19842095.35,02-MAY-2023
ACE,419.85,425.3,415.0,417.25,298095,124871200.4,02-MAY-2023
ACI,551.5,560.65,542.6,544.75,112550,62053656.8,02-MAY-2023
ADANIENT,1935.0,1966.0,1908.0,1919.85,3813963,7369855740.3,02-MAY-2023
ADANIGREEN,994.75,998.55,951.15,974.65,3323308,3271778191.6,02-MAY-2023
ADANIPORTS,683.8,685.9,672.6,681.5,5563089,3781577392.65,02-MAY-2023
ADANIPOWER,230.0,236.05,227.65,235.95,15316767,3589377649.95,02-MAY-2023
ADVENZYMES,263.0,268.95,258.2,266.2,89113,23741241.7,02-MAY-2023
AEGISCHEM,396.0,404.7,391.05,394.1,370490,147094615.85,02-MAY-2023
AETHER,956.2,968.05,943.35,949.3,27063,25929039.4,02-MAY-2023
AFFLE,934.0,946.8,933.2,935.0,191503,179538629.35,02-MAY-2023
AGI,415.8,418.5,411.4,413.05,153224,63444086.6,02-MAY-2023
AHLUCONT,534.0,547.0,521.0,527.35,126880,67054439.7,02-MAY-2023
AIAENG,2718.75,2785.45,2718.75,2777.6,43262,119501926.45,02-MAY-2023
AJANTPHARM,1317.8,1328.45,1287.0,1293.2,59759,78111500.95,02-MAY-2023
ALKEM,3525.15,3544.1,3495.6,3518.45,110550,389300275.65,02-MAY-2023
ALKYLAMINE,2364.0,2618.0,2364.0,2583.85,290016,740997416.95,02-MAY-2023
AMBER,1868.05,1899.0,1868.0,1885.6,39912,75369576.2,02-MAY-2023
AMBUJACEM,398.0,399.4,389.05,394.4,7419371,2929236706.65,02-MAY-2023
AMIORG,1071.9,1071.9,1047.4,1049.55,41842,44167727.85,02-MAY-2023
ANANDRATHI,863.5,900.95,863.45,872.0,150896,132322772.45,02-MAY-2023
ANANTRAJ,142.5,143.45,140.25,141.15,549452,77994989.9,02-MAY-2023
ANGELONE,1235.0,1240.0,1221.0,1225.95,213122,261891577.25,02-MAY-2023
ANURAS,1139.0,1188.0,1139.0,1183.05,683677,802662075.0,02-MAY-2023
APARINDS,2840.0,2872.0,2801.4,2842.45,108288,307123665.15,02-MAY-2023
APCOTEXIND,502.15,508.0,480.0,488.05,106470,52817604.25,02-MAY-2023
APLAPOLLO,1195.4,1220.0,1193.8,1199.7,245423,296261058.65,02-MAY-2023
APLLTD,556.45,568.0,556.45,561.5,74895,42178897.7,02-MAY-2023
APOLLOHOSP,4529.75,4573.3,4476.9,4490.8,384900,1736507722.9,02-MAY-2023
APOLLOPIPE,622.45,622.45,586.2,587.9,137251,81908807.25,02-MAY-2023
APOLLOTYRE,348.0,348.55,344.65,346.2,1588048,550464827.8,02-MAY-2023
APTUS,240.95,250.6,240.9,245.9,400873,98857879.35,02-MAY-2023
ARVIND,108.75,112.3,107.15,110.75,2836743,311616966.75,02-MAY-2023
ARVINDFASN,285.0,287.0,282.0,283.3,91460,26005333.3,02-MAY-2023
ASAHIINDIA,480.0,505.0,480.0,500.45,153488,75837008.9,02-MAY-2023
ASHOKA,88.0,88.75,84.9,85.95,1989994,171668905.75,02-MAY-2023
ASHOKLEY,145.95,145.95,143.2,143.7,10087657,1455369807.3,02-MAY-2023
ASIANPAINT,2910.95,2933.7,2893.0,2899.55,663800,1930492996.1,02-MAY-2023
ASTEC,1322.0,1364.05,1322.0,1351.65,12045,16245575.15,02-MAY-2023
ASTERDM,248.2,251.6,246.05,247.15,113392,28217234.75,02-MAY-2023
ASTRAL,1459.95,1495.0,1450.0,1483.5,581047,857465078.7,02-MAY-2023
ASTRAMICRO,301.0,319.0,295.05,316.0,2366514,730422206.0,02-MAY-2023
ASTRAZEN,3162.15,3196.0,3160.05,3181.7,2429,7724563.8,02-MAY-2023
ATGL,950.0,990.0,941.2,959.05,1279904,1235776207.25,02-MAY-2023
ATUL,6729.05,6729.05,6530.0,6591.55,246859,1631238880.05,02-MAY-2023
AUBANK,669.95,685.0,664.05,684.0,2007742,1363232612.45,02-MAY-2023
AUROPHARMA,617.95,622.3,610.85,617.3,1046718,645477296.75,02-MAY-2023
AUTOAXLES,2431.25,2496.0,2421.35,2451.1,30995,76310914.3,02-MAY-2023
AVALON,380.0,380.0,373.25,374.5,115263,43375189.1,02-MAY-2023
AVANTIFEED,360.55,367.1,360.55,363.3,78183,28447485.1,02-MAY-2023
AWL,414.5,423.2,413.2,415.45,2441446,1020573817.7,02-MAY-2023
AXISBANK,870.0,876.4,864.25,870.65,12947953,11286116515.35,02-MAY-2023
BAJAJ-AUTO,4439.95,4506.5,4424.05,4498.0,522701,2343324355.1,02-MAY-2023
BAJAJCON,158.15,163.4,158.1,162.6,299352,48473748.7,02-MAY-2023
BAJAJFINSV,1360.0,1370.9,1345.9,1349.05,1387425,1879363821.95,02-MAY-2023
BAJAJHLDNG,6880.0,7040.0,6813.8,6891.05,58293,405163557.05,02-MAY-2023
BAJFINANCE,6330.0,6334.65,6224.8,6249.15,991254,6217902963.25,02-MAY-2023
BALAMINES,2121.75,2282.9,2113.3,2226.35,330502,724458677.85,02-MAY-2023
BALKRISIND,2093.0,2117.15,2067.15,2113.0,186729,391331737.95,02-MAY-2023
BALMLAWRIE,118.8,120.9,116.9,119.3,347019,41261375.05,02-MAY-2023
BALRAMCHIN,415.0,419.8,413.5,416.65,2528110,1054546383.25,02-MAY-2023
BANDHANBNK,231.0,232.5,228.85,231.9,7517293,1735015772.75,02-MAY-2023
BANKBARODA,189.0,189.35,187.2,188.1,12929639,2432886875.35,02-MAY-2023
BANKINDIA,84.8,86.75,84.25,84.7,15211839,1298980787.15,02-MAY-2023
BARBEQUE,608.1,618.9,605.85,607.25,81024,49516264.2,02-MAY-2023
BATAINDIA,1479.95,1500.0,1475.7,1491.05,337019,503109356.45,02-MAY-2023
