SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,685.0,702.5,677.3,696.8,208800,144147597.15,01-APR-2024
3MINDIA,30800.0,31449.95,30430.0,30533.2,3789,116695923.35,01-APR-2024
AARTIDRUGS,436.5,459.9,436.5,457.4,193458,87320116.45,01-APR-2024
AARTIIND,667.0,689.7,666.15,686.3,1001515,682685448.75,01-APR-2024
AARTIPHARM,462.0,462.0,446.95,448.75,168955,76209494.95,01-APR-2024
AAVAS,1339.3,1434.7,1330.2,1418.55,420785,583289056.75,01-APR-2024
ABB,6422.45,6568.3,6397.05,6504.65,396061,2576767293.6,01-APR-2024
ABBOTINDIA,27275.0,27578.85,27100.0,27521.3,12958,355504306.75,01-APR-2024
ABCAPITAL,176.3,182.4,176.3,181.85,4881150,877727880.6,01-APR-2024
ABFRL,205.8,212.75,205.8,211.65,1942544,408901276.3,01-APR-2024
ACC,2510.0,2555.65,2497.1,2544.55,436532,1105035386.9,01-APR-2024
ACCELYA,1682.15,1773.0,1682.15,1764.3,22104,38499925.95,01-APR-2024
ACE,1440.05,1635.0,1440.05,1606.4,2443155,3814657590.2,01-APR-2024
ACI,665.0,687.6,656.0,676.25,566132,380092256.5,01-APR-2024
ACLGATI,97.8,101.0,97.25,100.05,458936,45543600.45,01-APR-2024
ADANIENSOL,1047.1,1125.0,1036.15,1112.0,3995373,4344655678.1,01-APR-2024
ADANIENT,3230.2,3291.8,3207.85,3252.1,1292646,4197748362.7,01-APR-2024
ADANIGREEN,1865.0,1908.9,1865.0,1888.3,573430,1084916732.45,01-APR-2024
ADANIPORTS,1356.8,1381.75,1350.25,1375.9,3251462,4455660558.65,01-APR-2024
ADANIPOWER,547.7,560.45,544.6,560.45,2506563,1400442232.2,01-APR-2024
ADVENZYMES,343.8,362.4,343.8,359.75,153069,54430137.25,01-APR-2024
AEGISCHEM,450.0,450.0,432.0,435.45,1874300,820733758.2,01-APR-2024
AETHER,790.0,808.0,790.0,798.45,56953,45519945.25,01-APR-2024
AFFLE,1051.25,1083.05,1051.25,1078.9,182764,196290274.5,01-APR-2024
AGI,730.0,777.5,730.0,772.95,276871,209836459.0,01-APR-2024
AHLUCONT,1028.95,1045.4,1024.6,1035.45,74395,77083788.2,01-APR-2024
AIAENG,3935.9,3997.85,3865.0,3988.05,36140,142926517.35,01-APR-2024
AJANTPHARM,2247.95,2271.0,2195.35,2238.6,173165,386052287.8,01-APR-2024
ALKEM,4930.15,5044.9,4930.15,5009.05,69589,347562467.15,01-APR-2024
ALKYLAMINE,1825.0,1915.9,1820.5,1902.05,109397,206623064.25,01-APR-2024
ALLCARGO,72.05,73.9,72.05,73.45,2178310,159628678.0,01-APR-2024
AMBER,3698.0,3760.0,3655.05,3689.15,116770,432228726.35,01-APR-2024
AMBUJACEM,619.4,626.65,613.3,621.5,3976554,2474076154.2,01-APR-2024
AMIORG,1094.0,1133.7,1094.0,1113.95,69213,77621412.55,01-APR-2024
ANANDRATHI,3749.0,3775.0,3568.4,3620.5,61034,221896811.2,01-APR-2024
ANANTRAJ,314.0,325.9,314.0,324.05,1418690,457639198.1,01-APR-2024
ANGELONE,3125.0,3143.95,3001.4,3025.5,475470,1457984965.05,01-APR-2024
ANURAS,865.25,885.0,865.25,880.0,43082,37835301.55,01-APR-2024
APARINDS,7060.0,7144.95,6915.0,6950.1,97099,678739832.4,01-APR-2024
APCOTEXIND,435.05,450.0,433.3,446.95,85632,37867130.55,01-APR-2024
APLAPOLLO,1509.95,1516.0,1476.4,1503.3,625196,933251878.6,01-APR-2024
APLLTD,984.8,1027.35,984.8,1008.95,157371,158914637.1,01-APR-2024
APOLLOHOSP,6401.0,6557.0,6372.75,6457.25,440465,2854225929.45,01-APR-2024
APOLLOPIPE,641.55,653.0,641.0,651.45,37542,24401652.8,01-APR-2024
APOLLOTYRE,468.95,472.75,463.0,465.3,2061868,961004642.0,01-APR-2024
APTUS,314.9,334.6,311.95,331.15,264269,85780367.9,01-APR-2024
ARE&M,773.0,798.4,768.3,795.0,374397,296160580.65,01-APR-2024
ARVIND,271.4,277.3,270.3,274.5,234262,64058054.2,01-APR-2024
ARVINDFASN,455.45,458.9,448.0,452.7,233906,106117222.75,01-APR-2024
ASAHIINDIA,540.0,558.85,538.05,553.15,111869,61228319.3,01-APR-2024
