SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,735.95,748.4,715.0,719.15,944127,687624357.3,09-APR-2024
3MINDIA,30199.95,30439.4,29956.45,30050.0,16194,489608667.25,09-APR-2024
AARTIDRUGS,495.0,519.15,489.15,513.05,930319,477777041.8,09-APR-2024
AARTIIND,711.2,717.25,697.2,699.7,1399551,990078539.95,09-APR-2024
AARTIPHARM,448.25,451.0,435.05,437.45,124051,54963459.5,09-APR-2024
AAVAS,1626.05,1628.8,1562.3,1584.0,370161,587804818.8,09-APR-2024
ABB,6719.0,6721.6,6495.65,6529.8,317551,2101288213.85,09-APR-2024
ABBOTINDIA,26405.0,26694.85,26262.0,26420.5,29893,790420984.1,09-APR-2024
ABCAPITAL,204.2,206.4,201.75,202.95,3874240,789442582.9,09-APR-2024
ABFRL,239.5,240.5,235.0,237.3,2573224,611823162.65,09-APR-2024
ACC,2583.0,2598.3,2515.0,2524.3,441705,1122498861.85,09-APR-2024
ACCELYA,1866.05,1892.0,1849.45,1852.6,12020,22451055.1,09-APR-2024
ACE,1606.45,1606.45,1525.0,1551.95,205175,320522452.85,09-APR-2024
ACI,624.8,629.8,608.15,610.05,440530,271715473.35,09-APR-2024
ACLGATI,107.7,107.7,104.5,105.8,221503,23490029.8,09-APR-2024
ADANIENSOL,1081.25,1088.6,1066.0,1071.25,432564,465583731.05,09-APR-2024
ADANIENT,3240.7,3251.0,3185.0,3198.45,833679,2679674649.95,09-APR-2024
ADANIGREEN,1930.4,1945.0,1908.95,1916.2,294088,565583850.35,09-APR-2024
ADANIPORTS,1356.15,1364.9,1346.1,1356.5,1935801,2625818803.95,09-APR-2024
ADANIPOWER,617.0,632.0,611.4,616.35,2138399,1329024619.5,09-APR-2024
ADVENZYMES,369.95,369.95,354.15,358.9,169221,60852192.0,09-APR-2024
AEGISCHEM,435.0,446.1,433.0,439.95,573330,251866117.5,09-APR-2024
AETHER,847.6,847.6,830.0,832.05,25060,20967478.55,09-APR-2024
AFFLE,1087.85,1094.35,1075.0,1079.7,60825,65988011.5,09-APR-2024
AGI,855.5,878.0,850.1,868.55,206703,178905680.45,09-APR-2024
AHLUCONT,1096.0,1097.0,1072.1,1080.1,65147,70517494.85,09-APR-2024
AIAENG,4093.05,4206.4,4085.3,4100.0,60425,249966583.95,09-APR-2024
AJANTPHARM,2146.7,2160.6,2122.15,2150.55,53344,114462891.8,09-APR-2024
ALKEM,4880.0,4920.2,4856.05,4882.6,66122,322826866.9,09-APR-2024
ALKYLAMINE,2080.0,2186.0,2070.0,2113.8,209397,448576894.55,09-APR-2024
ALLCARGO,76.55,76.55,75.1,76.0,1146697,87034825.3,09-APR-2024
AMBER,3820.0,3844.0,3720.0,3786.45,141350,536884251.65,09-APR-2024
AMBUJACEM,631.4,633.95,618.55,623.1,2431726,1529374817.05,09-APR-2024
AMIORG,1165.0,1223.9,1147.0,1210.0,432856,515344448.65,09-APR-2024
ANANDRATHI,3978.0,4099.0,3866.1,4072.1,216616,862954942.4,09-APR-2024
ANANTRAJ,339.5,346.0,335.3,343.5,1865090,637326842.9,09-APR-2024
ANGELONE,2960.0,2974.6,2836.0,2850.0,428173,1232049454.5,09-APR-2024
ANURAS,884.9,884.9,871.0,874.35,76976,67305927.65,09-APR-2024
APARINDS,7347.95,7423.8,7161.0,7196.1,74032,539762927.15,09-APR-2024
APCOTEXIND,457.0,475.0,457.0,470.2,40317,18827805.3,09-APR-2024
APLAPOLLO,1610.0,1622.0,1582.15,1601.9,356269,569743906.2,09-APR-2024
APLLTD,1002.0,1011.85,982.0,990.3,91520,91203645.2,09-APR-2024
APOLLOHOSP,6347.8,6540.0,6330.95,6505.05,592624,3828826977.55,09-APR-2024
APOLLOPIPE,663.0,673.65,660.95,664.85,27512,18348683.6,09-APR-2024
