Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
"Fish, Sweets & More",2013,"Comedy, Drama, Romance",Mainak Bhaumik,Nothing from IMDB,"Swastika Mukherjee, Shauvik Kundagrami, Parambrata Chattopadhyay, Raima Sen, Anubrata Basu, Neha Panda, Rachita Bhattacharya, Ajopa Mukherjee, Anuradha Roy, Pradip Mukherjee","""A love letter to Calcutta,"" declares Mainak. ""It's about a typical Bengali family of dadu (grandfather), parents and three brothers and their love interests. Then there's the Marwari community which plays a big part in today's cosmopolitan Calcutta. This is a film about the Calcutta we see now. It's urban and young and yet the Bong idiosyncrasies are very much there.""",['105'],India,Bangla,,6.5,2437786
M.S. Dhoni: The Untold Story,2016,"Biography, Drama, Sport","Mathur Goswami, Neeraj Pandey",Nothing from IMDB,"Sushant Singh Rajput, Kiara Advani, Anupam Kher, Disha Patani, Bhoomika Chawla, Sanjay Dadhich, Kaliprasad Mukherjee, Zeeshaan, Mithu Chakraborty, Kranti Prakash Jha","Mahendra Singh Dhoni is a goalkeeper in school football team. Bannerjee a school cricket coach asks him to join his cricket team and practice daily with him for two hours time passes and he becomes a big state-level cricketer, but for a long time luck doesn't favor him to become a member of the Indian Cricket team. Dhoni takes a job in Indian Railways as a ticket-checker and plays cricket for the railways; after four years he gets selected for the Indian Cricket team and turns out to be one of the best cricketing captains in the history of Indian Cricket.",['184'],India,Hindi,,8.0,4169250
Lust Stories,2018,"Drama, Romance","Zoya Akhtar, Dibakar Banerjee, Karan Johar, Anurag Kashyap",Nothing from IMDB,"Kiara Advani, Vicky Kaushal, Bhumi Pednekar, Neil Bhoopalam, Radhika Apte, Nikita Dutta, Akash Thosar, Manisha Koirala, Sanjay Kapoor, Randeep Jha",,['120'],India,"Hindi, English",,6.4,8439854
Love in Bombay,1974,"Drama, Romance",Joy Mukherjee,Nothing from IMDB,"Joy Mukherjee, Waheeda Rehman, Zeenat Aman, Pradip Dasgupta, Guru Dharshan, Anita Guha, Bipin Gupta, Joker, Kamal Kapoor, Rehman Khan",Badal is a diver whose life revolves around his Horse Cheetah a captain of a ship notices him in mid sea an offers him work.The ship is carrying its owner Mehra and his daughter Preeti who has a tiff with Badal an is held captive for misbehaving with Preeti and her fiance Roshan.One night the ship gets stuck in the storm and Preeti is saved an bought to the shore of an Gilbert island by Badal on the island Mehra and captain wanted to recover hidden treasure and Badal was hired for same purpose.But Captain betrays Mehra and the tribal attack everyone leaving only Preeti and Badal on the island they fall in love and Roshan returns back to take Preeti leaving Badal to die on island.Badal then reaches Bombay in search of Preeti and comes across Ganpatrao who promises him help Badal reaches Preeti's house but Mr Mehra tells him that in order to marry her he should first earn Five Lakh's in three months which he accepts.,,Nothing from IMDB,Nothing from IMDB,,6.4,2306635
Lootcase,2020,"Comedy, Crime",Rajesh Krishnan,Nothing from IMDB,"Kunal Kemmu, Rasika Dugal, Vijay Raaz, Ranvir Shorey, Gajraj Rao, Aryan Prajapati, Aakkash Dabhade, Sumit Nijhawan, Nilesh Divekar, Shashi Ranjan",Nandan Kumar working in a newspaper printing press lives a normal life with wife Lata and son Ayush he finds difficult to meat ends financially. Once while returning from night shift he finds an abandoned suitcase full of cash Nandan takes the bag along with him and hides it in his neighbor's house whose in his village.The suitcase belongs to MLA Patil and got abandoned as a shootout took place between his men Omar and Abdul and Bala Rathod's men Graduate and Rajan.Nandan starts to live a lavish life with the money hiding it from Lata and everyone Patil soon appoints Inspector Kolte to search the bag at any cost as it also as a file which has details of land grabbing.,['132'],India,Hindi,,7.5,10515526
Looop Lapeta,2022,"Action, Comedy, Crime, Romance, Thriller",Aakash Bhatia,Nothing from IMDB,"Taapsee Pannu, Tahir Raj Bhasin, Dibyendu Bhattacharya, K.C. Shankar, Shreya Dhanwanthary, Sameer Kevin Roy, Rajendra Chawla, Bhupesh Bandekar, Raghav Raj Kakker, Manik Papneja","A race against time and a girlfriend on a mission to rescue her boyfriend from a sticky situation, Looop Lapeta promises viewers an adventurous ride, as the plot unfolds and the actions of the lovers trigger a series of events, both fortunate and unfortunate.",['131'],India,Hindi,,5.2,8907974
London Dreams,2009,"Drama, Music",Vipul Amrutlal Shah,Nothing from IMDB,"Salman Khan, Ajay Devgn, Om Puri, Aditya Roy Kapoor, Chris Wilson, Asin Thottumkal, Goldy Notay, Manoj Pahwa, Lee Nicholas Harris, Varun Sharma","Bhatinda-based school-going Arjun wants to follow in his much-maligned grand-father's footsteps and attain fame at the Wembley Stadium much to the chagrin of his father. After the latter's passing, he re-locates to live in Britain with his paternal uncle, and when admonished about his career, runs away. Years later Arjun will attempt to gain fame along with two associates, Zoheb and Wasim, and his sweetheart, Priya. He returns to Bhatinda and asks his childhood slacker and trouble-maker friend, Manjeet Khosla, to also join his band - a decision that will not only cost him his popularity, his career and dreams, but also his love.",['146'],"India, United Kingdom",Hindi,,5.4,486615
"Lisää löylyä, Hjallis ja Jethro!",2020,Talk-Show,Nothing from IMDB,Nothing from IMDB,"Hjallis Harkimo, Jethro Rostedt",,,Finland,Finnish,,4.4,12930582
