SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
JSWSTEEL,860.95,866.4,848.95,859.05,6912,20708325,37125,05-APR-2024
JUBLFOOD,463.0,468.95,458.35,462.7,2980,16541250,207500,05-APR-2024
KOTAKBANK,1750.0,1790.6,1746.55,1788.8,34230,40584000,-1209200,05-APR-2024
L&TFH,171.65,172.1,168.6,170.45,2007,47127644,-272182,05-APR-2024
LALPATHLAB,2275.2,2302.8,2274.0,2294.05,714,2142000,23100,05-APR-2024
LAURUSLABS,438.25,447.75,433.0,441.75,6795,12308000,-130900,05-APR-2024
LICHSGFIN,646.95,648.55,637.7,647.65,2794,18238000,356000,05-APR-2024
LT,3796.55,3807.35,3725.05,3751.45,11327,13078800,-31200,05-APR-2024
LTIM,4961.55,4961.55,4905.3,4937.15,3062,3657600,10650,05-APR-2024
LTTS,5832.3,5859.95,5775.0,5834.75,1602,578800,-4600,05-APR-2024
LUPIN,1598.65,1615.0,1591.6,1603.25,1881,6208400,-91800,05-APR-2024
M&M,2006.2,2029.3,2004.75,2016.7,9124,11970350,-238700,05-APR-2024
M&MFIN,293.2,301.75,293.2,299.45,3174,22580000,1034000,05-APR-2024
MANAPPURAM,193.95,194.8,189.55,192.9,1780,60810000,-360000,05-APR-2024
MARICO,492.4,513.1,492.4,511.95,6799,13779600,-308400,05-APR-2024
MARUTI,12560.05,12597.7,12430.5,12478.0,8276,2200500,-24100,05-APR-2024
MCDOWELL-N,1120.15,1135.7,1119.9,1131.35,1604,7744100,183400,05-APR-2024
MCX,3579.5,3608.8,3550.0,3582.1,1322,3054800,5200,05-APR-2024
METROPOLIS,1667.8,1710.05,1667.35,1704.45,1617,1708800,103600,05-APR-2024
MFSL,1014.65,1030.0,1010.25,1018.4,1433,8891200,25600,05-APR-2024
MGL,1399.6,1477.15,1396.6,1445.95,5594,2662400,266400,05-APR-2024
MOTHERSON,119.5,120.5,118.5,120.0,1888,159231700,-1668500,05-APR-2024
MPHASIS,2528.1,2532.1,2492.35,2517.15,1865,2743675,-3575,05-APR-2024
MRF,135000.0,136050.0,134021.65,135610.6,1957,49655,745,05-APR-2024
MUTHOOTFIN,1635.4,1642.25,1610.0,1639.45,4490,5792050,-326700,05-APR-2024
NATIONALUM,174.15,181.2,172.0,178.45,5225,99922500,2587500,05-APR-2024
NAUKRI,5689.65,5738.0,5621.0,5688.25,1770,1184250,-5550,05-APR-2024
NAVINFLUOR,3154.95,3194.3,3139.7,3163.95,2777,1821600,75900,05-APR-2024
NESTLEIND,2566.25,2575.05,2536.7,2541.4,3393,6406800,90400,05-APR-2024
NMDC,216.8,220.7,214.85,218.9,4532,90751500,-459000,05-APR-2024
NTPC,356.4,358.8,352.9,355.25,7142,96147000,-1143000,05-APR-2024
OBEROIRLTY,1540.25,1589.0,1539.1,1558.7,2838,4953200,149800,05-APR-2024
OFSS,8830.0,8850.05,8780.85,8812.8,1086,1377600,400,05-APR-2024
ONGC,269.55,272.6,267.15,269.3,5633,80214750,-1178100,05-APR-2024
PAGEIND,34544.0,34562.7,34144.9,34246.55,1547,155715,5115,05-APR-2024
PEL,859.7,869.0,848.05,856.35,3351,14754000,12000,05-APR-2024
PERSISTENT,4045.0,4059.3,3982.25,4018.7,4202,3296200,50200,05-APR-2024
PETRONET,276.85,280.35,273.7,279.0,2681,34383000,1236000,05-APR-2024
PFC,416.25,420.45,409.25,418.8,6293,76527375,-678125,05-APR-2024
PIDILITIND,3022.4,3029.05,2995.15,3014.65,721,1837250,-4000,05-APR-2024
PIIND,3879.9,3910.8,3806.9,3888.2,1991,1395500,-21750,05-APR-2024
PNB,135.65,138.2,134.75,137.25,13313,241952000,-1032000,05-APR-2024
POLYCAB,5263.4,5347.9,5230.55,5331.8,3939,1988100,58400,05-APR-2024
POWERGRID,280.45,281.0,276.55,279.3,3726,69505200,-259200,05-APR-2024
PVRINOX,1389.75,1390.6,1365.7,1382.25,2672,5433043,114367,05-APR-2024
RAMCOCEM,846.0,850.2,829.55,842.15,3889,6906250,75650,05-APR-2024
RBLBANK,256.5,259.15,253.3,255.8,6454,62955000,-125000,05-APR-2024
RECLTD,475.85,479.25,467.25,474.0,6839,43048000,1286000,05-APR-2024
RELIANCE,2934.4,2951.0,2919.05,2930.1,22295,41810250,490500,05-APR-2024
SAIL,145.0,147.7,143.25,146.45,346,172448000,-2768000,05-APR-2024
SBICARD,696.3,734.85,694.95,733.4,12930,21442400,-371200,05-APR-2024
SBILIFE,1465.0,1493.1,1462.95,1490.0,2178,8752500,-111750,05-APR-2024
SBIN,761.4,768.7,756.55,767.75,22610,98410500,4002000,05-APR-2024
SHREECEM,26061.95,26061.95,25796.25,25950.0,1226,284575,7425,05-APR-2024
SHRIRAMFIN,2515.4,2538.2,2503.5,2531.8,2866,5580600,-119700,05-APR-2024
SIEMENS,5649.25,5716.55,5560.2,5676.9,4030,1374450,-52650,05-APR-2024
SRF,2599.95,2627.75,2585.0,2593.6,2534,4177500,-73500,05-APR-2024
SUNPHARMA,1615.2,1642.4,1605.85,1611.0,3923,12844300,350000,05-APR-2024
SUNTV,617.15,624.1,613.6,621.65,844,5638500,-37500,05-APR-2024
SYNGENE,728.0,737.45,727.35,731.6,622,4066000,-8000,05-APR-2024
TATACHEM,1095.0,1162.0,1087.0,1129.5,23144,12133000,1342550,05-APR-2024
TATACOMM,2048.95,2073.05,2036.4,2066.2,1692,6220500,-11000,05-APR-2024
TATACONSUM,1122.6,1128.0,1115.0,1120.7,1868,14007600,-9900,05-APR-2024
TATAMOTORS,1014.5,1017.2,1009.15,1012.0,6588,65045550,454575,05-APR-2024
TATAPOWER,414.85,417.4,409.2,416.4,6342,89420625,-1404000,05-APR-2024
TATASTEEL,163.9,164.85,161.5,163.8,12672,247703500,-1171500,05-APR-2024
TCS,4006.4,4011.35,3967.05,3987.6,11249,16679425,-186375,05-APR-2024
TECHM,1280.0,1281.75,1263.8,1266.05,5235,15354600,648600,05-APR-2024
TITAN,3795.0,3819.25,3751.25,3762.35,6686,5244750,92575,05-APR-2024
TORNTPHARM,2579.0,2624.5,2559.4,2584.75,981,1641500,24000,05-APR-2024
TRENT,4026.25,4062.95,3927.0,3941.65,3827,3392000,90800,05-APR-2024
TVSMOTOR,2090.3,2095.8,2069.3,2079.0,2211,5322450,194950,05-APR-2024
UBL,1800.8,1828.0,1748.0,1815.45,1643,2480000,42800,05-APR-2024
ULTRACEMCO,9999.95,10020.0,9852.0,9872.8,5030,2098200,88300,05-APR-2024
UPL,499.9,501.5,490.1,495.45,12021,44834400,143000,05-APR-2024
VEDL,311.3,323.9,306.85,319.9,21277,129770600,1945800,05-APR-2024
VOLTAS,1218.75,1243.0,1216.95,1236.05,5466,7667400,181200,05-APR-2024
WIPRO,488.55,488.7,484.0,486.3,6547,58170000,652500,05-APR-2024
ZEEL,154.0,154.0,151.6,152.45,306,150258000,-915000,05-APR-2024
ZYDUSLIFE,987.85,1010.4,987.75,1008.75,2974,8858700,54900,05-APR-2024
