SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
BAJAJ-AUTO,9060.1,9125.0,8988.9,9064.6,5214,2744125,-34625,08-APR-2024
BAJAJFINSV,1690.4,1706.65,1688.7,1693.55,4140,9938000,-194000,08-APR-2024
BAJFINANCE,7229.15,7239.7,7175.0,7210.55,7544,6161625,-89625,08-APR-2024
BALKRISIND,2421.6,2454.0,2402.9,2445.35,2822,2194800,-136200,08-APR-2024
BALRAMCHIN,390.5,393.4,386.15,387.6,948,11364800,-48000,08-APR-2024
BANDHANBNK,183.4,189.5,178.0,185.35,7191,109810000,-17772500,08-APR-2024
BANKBARODA,272.4,273.6,268.2,268.9,12396,142195950,5358600,08-APR-2024
BATAINDIA,1359.95,1367.0,1339.05,1348.1,2569,3682500,143250,08-APR-2024
BEL,226.0,226.5,222.6,224.05,6776,157639200,-2741700,08-APR-2024
BERGEPAINT,557.0,562.45,557.0,559.65,747,13693680,-17160,08-APR-2024
BHARATFORG,1150.35,1184.0,1139.5,1179.35,9064,6952500,-487500,08-APR-2024
BHARTIARTL,1194.85,1214.0,1188.25,1210.45,8518,31576100,-1166600,08-APR-2024
BHEL,255.6,258.8,254.55,257.05,5453,91119000,94500,08-APR-2024
BIOCON,273.2,278.35,268.5,274.8,4767,45847500,930000,08-APR-2024
BOSCHLTD,31043.3,31470.0,30942.45,31214.95,1207,289300,-1500,08-APR-2024
BPCL,596.35,606.05,593.65,594.65,5525,25813800,851400,08-APR-2024
BRITANNIA,4887.05,4887.05,4801.1,4835.0,1627,1810600,29000,08-APR-2024
BSOFT,751.0,755.0,728.6,734.8,4426,7986000,603000,08-APR-2024
CANBK,620.6,620.6,608.6,613.25,5829,63485100,-180900,08-APR-2024
CANFINHOME,801.3,809.7,799.0,800.85,926,3504150,-975,08-APR-2024
CHAMBLFERT,383.6,383.9,376.15,379.0,1295,9471500,-91200,08-APR-2024
CHOLAFIN,1230.4,1230.8,1201.5,1203.55,4530,9633125,474375,08-APR-2024
CIPLA,1460.0,1474.85,1452.0,1467.95,1685,9226750,-17550,08-APR-2024
COALINDIA,449.45,451.5,446.2,449.35,3951,57850800,-207900,08-APR-2024
COFORGE,5726.75,5835.6,5628.65,5703.95,4834,1606650,-2100,08-APR-2024
COLPAL,2746.1,2746.1,2694.65,2705.15,1497,4106200,-6650,08-APR-2024
CONCOR,938.9,938.9,894.55,914.3,6526,14809000,-65000,08-APR-2024
COROMANDEL,1168.0,1168.0,1143.05,1154.0,560,1464400,-14000,08-APR-2024
CROMPTON,282.85,291.85,282.75,290.65,6791,23142600,-532800,08-APR-2024
CUB,158.4,158.85,152.6,154.9,2832,35505000,-1080000,08-APR-2024
CUMMINSIND,2999.2,3077.8,2931.05,2996.6,5268,3092400,-54600,08-APR-2024
DABUR,510.95,511.85,504.35,505.3,2980,24053750,860000,08-APR-2024
DALBHARAT,2011.8,2019.8,1983.05,2017.05,2952,3190000,-19500,08-APR-2024
DEEPAKNTR,2235.0,2260.8,2202.0,2213.5,3401,2952600,-18600,08-APR-2024
DIVISLAB,3752.2,3819.9,3728.0,3800.35,4801,2740600,-166000,08-APR-2024
DIXON,7691.65,7777.0,7651.7,7670.3,3615,1256100,51200,08-APR-2024
DLF,908.75,929.9,906.0,920.15,11520,42807600,-2131800,08-APR-2024
DRREDDY,6216.3,6244.85,6147.85,6198.55,2564,1965875,5875,08-APR-2024
EICHERMOT,4045.45,4309.2,4029.05,4210.65,17284,3497725,-262675,08-APR-2024
ESCORTS,2995.6,3096.0,2962.3,3080.2,4550,1935450,58025,08-APR-2024
EXIDEIND,324.65,384.6,321.55,377.85,28169,23994000,2037600,08-APR-2024
FEDERALBNK,154.9,155.7,152.05,155.1,7698,95825000,-150000,08-APR-2024
GAIL,192.7,202.7,192.2,201.5,21284,129564000,-2099925,08-APR-2024
GLENMARK,1021.7,1062.2,1020.65,1043.7,3032,13367550,106575,08-APR-2024
GMRINFRA,86.25,86.5,85.3,85.9,2154,188887500,-337500,08-APR-2024
GNFC,711.95,712.1,699.1,704.45,1138,7759700,-29900,08-APR-2024
GODREJCP,1230.85,1283.9,1230.75,1251.65,9810,6032500,113000,08-APR-2024
GODREJPROP,2555.25,2698.7,2531.0,2593.0,14265,3895950,-485450,08-APR-2024
GRANULES,453.0,453.2,440.35,441.25,1110,9160000,324000,08-APR-2024
GRASIM,2245.3,2293.85,2241.95,2286.7,2195,6799635,37206,08-APR-2024
GUJGASLTD,552.4,567.95,552.4,566.5,5598,6810000,506250,08-APR-2024
HAL,3604.85,3610.0,3549.2,3576.1,5073,7314000,-26700,08-APR-2024
HAVELLS,1565.0,1586.55,1531.3,1536.0,9951,6911500,-315000,08-APR-2024
HCLTECH,1564.35,1564.35,1540.7,1546.9,2568,15048600,-48300,08-APR-2024
HDFCAMC,3688.9,3700.0,3630.2,3675.15,3969,2919300,7500,08-APR-2024
HDFCBANK,1556.25,1559.95,1544.4,1549.85,31757,179330800,-2668050,08-APR-2024
HDFCLIFE,632.9,636.95,629.1,636.1,4734,27335000,-271700,08-APR-2024
HEROMOTOCO,4540.0,4628.35,4536.95,4614.0,4533,4223700,-51600,08-APR-2024
HINDALCO,572.1,580.95,571.3,579.05,4387,40983600,-135800,08-APR-2024
HINDCOPPER,326.5,333.9,320.45,332.15,695,30045700,-1388600,08-APR-2024
HINDPETRO,466.75,473.45,457.05,463.8,5447,39209400,-1174500,08-APR-2024
HINDUNILVR,2277.85,2298.0,2272.0,2278.9,6774,18850200,-108000,08-APR-2024
ICICIBANK,1085.0,1093.35,1080.25,1088.2,25188,81068400,1421000,08-APR-2024
ICICIGI,1728.3,1728.95,1707.85,1717.7,1258,2854500,-12000,08-APR-2024
ICICIPRULI,618.0,634.65,613.6,631.3,4461,12547500,375000,08-APR-2024
IDEA,13.8,14.0,12.7,13.15,23183,2708320000,309440000,08-APR-2024
IDFC,119.35,122.45,119.15,121.7,3697,72085000,-865000,08-APR-2024
IDFCFIRSTB,81.8,83.95,81.8,82.85,25108,353197500,-6255000,08-APR-2024
IEX,146.55,147.65,144.8,146.1,2656,63292500,-543750,08-APR-2024
IGL,455.25,471.8,452.15,468.0,6384,17265875,-405625,08-APR-2024
INDHOTEL,615.95,617.25,568.8,607.25,5945,15914000,-872000,08-APR-2024
INDIACEM,227.9,233.95,226.05,231.6,5668,27697900,1995200,08-APR-2024
INDIAMART,2509.9,2554.95,2509.9,2540.8,1282,1401900,25500,08-APR-2024
INDIGO,3535.25,3617.2,3515.1,3605.05,5384,5906700,-105600,08-APR-2024
INDUSINDBK,1563.0,1581.8,1555.9,1572.15,9277,21703500,-643000,08-APR-2024
INDUSTOWER,318.0,332.6,317.6,328.35,12881,100878000,-2315400,08-APR-2024
INFY,1489.85,1496.25,1481.3,1483.4,17548,47740400,546000,08-APR-2024
IOC,169.65,172.25,169.65,170.6,3987,167446500,-3022500,08-APR-2024
IPCALAB,1309.9,1326.0,1290.05,1297.55,3289,2739100,-206700,08-APR-2024
IRCTC,1010.0,1030.65,1002.1,1018.0,6300,15265250,111125,08-APR-2024
ITC,429.45,433.15,428.8,430.9,10584,108644800,835200,08-APR-2024
JINDALSTEL,920.0,925.85,905.25,915.05,5967,11793750,-633750,08-APR-2024
JKCEMENT,4395.0,4431.1,4361.8,4410.75,561,827250,9500,08-APR-2024
JSWSTEEL,853.25,879.4,853.25,877.9,6902,19952325,-756000,08-APR-2024
JUBLFOOD,463.6,463.6,448.7,454.4,4708,17810000,1268750,08-APR-2024
KOTAKBANK,1792.95,1805.95,1790.0,1796.1,17979,39799600,-784400,08-APR-2024
L&TFH,171.9,172.1,169.1,169.55,1173,47738938,611294,08-APR-2024
LALPATHLAB,2301.0,2319.1,2268.35,2295.4,842,2148000,6000,08-APR-2024
LAURUSLABS,434.5,468.0,434.5,465.2,6964,13773400,1465400,08-APR-2024
LICHSGFIN,650.1,658.65,638.85,650.35,6401,21728000,3490000,08-APR-2024
LT,3754.0,3830.0,3754.0,3819.6,10011,12988800,-90000,08-APR-2024
LTIM,4941.05,4965.0,4900.0,4907.65,3447,3698700,41100,08-APR-2024
LTTS,5883.2,5894.7,5707.0,5721.3,1439,577400,-1400,08-APR-2024
LUPIN,1610.6,1624.6,1592.35,1618.05,3201,6002700,-205700,08-APR-2024
M&M,2024.0,2086.7,2023.95,2079.85,10452,12310900,340550,08-APR-2024
M&MFIN,300.05,303.45,295.55,300.1,2662,22728000,148000,08-APR-2024
MANAPPURAM,195.8,198.0,193.6,195.45,2211,61176000,366000,08-APR-2024
MARICO,508.45,523.45,508.45,520.45,3691,14202000,422400,08-APR-2024
MARUTI,12488.0,12924.6,12462.55,12861.95,20169,2228700,28200,08-APR-2024
MCDOWELL-N,1129.95,1152.45,1123.75,1146.25,2189,7899500,155400,08-APR-2024
MCX,3586.9,3641.0,3581.0,3602.35,1545,3015600,-39200,08-APR-2024
METROPOLIS,1702.6,1729.8,1702.6,1723.3,1324,1740800,32000,08-APR-2024
MFSL,1019.9,1048.0,1019.9,1039.2,2638,9004800,113600,08-APR-2024
MGL,1446.45,1491.8,1439.0,1488.9,1656,2576000,-86400,08-APR-2024
MOTHERSON,120.2,121.65,119.2,121.1,2799,159047100,-184600,08-APR-2024
MPHASIS,2513.9,2537.65,2417.7,2464.9,6452,2461525,-282150,08-APR-2024
MRF,135736.6,135916.5,131300.05,133282.35,3927,47855,-1800,08-APR-2024
MUTHOOTFIN,1658.0,1686.15,1646.65,1666.35,3051,5987850,195800,08-APR-2024
NATIONALUM,178.25,180.65,175.1,178.45,3884,98332500,-1590000,08-APR-2024
NAUKRI,5875.0,6254.7,5851.05,6235.2,13541,1371450,187200,08-APR-2024
NAVINFLUOR,3167.85,3171.85,3095.05,3102.0,2523,1876950,55350,08-APR-2024
NESTLEIND,2542.0,2556.0,2503.65,2509.5,4302,6650400,243600,08-APR-2024
NMDC,220.6,225.9,217.8,225.1,11637,93667500,2916000,08-APR-2024
NTPC,356.6,366.4,354.3,364.85,10929,96510000,363000,08-APR-2024
OBEROIRLTY,1568.15,1586.95,1533.7,1539.0,3580,5366200,413000,08-APR-2024
OFSS,8853.2,8857.3,8564.0,8580.8,2258,1356000,-21600,08-APR-2024
ONGC,269.35,273.1,267.75,271.3,6572,81747050,1532300,08-APR-2024
PAGEIND,34207.95,34899.3,33512.45,34847.35,5646,152055,-3660,08-APR-2024
PEL,860.45,878.25,854.0,869.2,5160,15335250,581250,08-APR-2024
PERSISTENT,4017.7,4030.0,3740.0,3914.9,8246,3271800,-24400,08-APR-2024
PETRONET,280.05,284.5,278.1,282.35,2902,35121000,738000,08-APR-2024
PFC,421.75,422.3,411.1,412.2,7217,77205500,678125,08-APR-2024
PIDILITIND,3010.35,3058.35,2992.1,3050.85,1623,1858500,21250,08-APR-2024
PIIND,3900.1,3983.8,3849.05,3967.1,5082,1497250,101750,08-APR-2024
PNB,136.9,137.25,132.75,133.45,13275,255008000,13056000,08-APR-2024
POLYCAB,5333.9,5413.45,5235.0,5306.2,8393,2017300,29200,08-APR-2024
POWERGRID,281.0,284.65,279.9,282.75,4442,67071600,-2433600,08-APR-2024
PVRINOX,1385.95,1404.75,1382.3,1386.65,2621,5459905,26862,08-APR-2024
RAMCOCEM,850.5,858.3,844.65,852.3,2904,7194400,288150,08-APR-2024
RBLBANK,257.4,259.95,254.75,256.55,4555,62980000,25000,08-APR-2024
RECLTD,474.0,476.2,454.5,455.45,14596,46960000,3912000,08-APR-2024
RELIANCE,2929.55,2987.0,2928.6,2977.9,34640,41081500,-728750,08-APR-2024
SAIL,147.7,147.9,145.5,146.9,296,170080000,-2368000,08-APR-2024
SBICARD,743.15,743.8,724.6,725.4,6058,21643200,200800,08-APR-2024
SBILIFE,1495.1,1530.95,1492.65,1523.65,3093,8586750,-165750,08-APR-2024
SBIN,768.95,772.25,765.2,771.15,17245,96370500,-2040000,08-APR-2024
SHREECEM,26032.35,26383.95,25950.0,26074.35,1483,289600,5025,08-APR-2024
SHRIRAMFIN,2554.95,2590.0,2537.15,2575.0,4021,5486700,-93900,08-APR-2024
SIEMENS,5698.2,5740.0,5643.8,5675.15,3218,1347000,-27450,08-APR-2024
SRF,2603.2,2629.9,2561.9,2617.55,4011,4305375,127875,08-APR-2024
SUNPHARMA,1611.8,1624.6,1603.85,1606.75,3347,12566400,-277900,08-APR-2024
SUNTV,625.0,625.0,609.45,610.95,1068,5904000,265500,08-APR-2024
SYNGENE,731.35,735.6,726.3,731.6,478,4079000,13000,08-APR-2024
TATACHEM,1138.05,1144.0,1116.6,1134.45,9392,12995950,862950,08-APR-2024
TATACOMM,2066.2,2079.6,2046.9,2052.45,1240,6173500,-47000,08-APR-2024
TATACONSUM,1121.3,1142.0,1119.6,1139.1,4582,13586400,-421200,08-APR-2024
TATAMOTORS,1012.25,1020.55,1008.9,1017.7,9749,65347650,302100,08-APR-2024
TATAPOWER,419.35,420.0,415.75,418.3,5299,88418250,-1002375,08-APR-2024
TATASTEEL,166.55,167.1,164.45,165.75,13595,243870000,-3833500,08-APR-2024
TCS,3995.0,4038.0,3966.35,3979.4,25015,15704325,-975100,08-APR-2024
TECHM,1268.65,1272.85,1258.75,1267.55,4292,15219000,-135600,08-APR-2024
TITAN,3797.75,3813.5,3726.2,3756.35,9188,5456675,211925,08-APR-2024
TORNTPHARM,2587.95,2630.0,2566.45,2607.95,734,1579000,-62500,08-APR-2024
TRENT,3943.2,3987.25,3930.5,3941.2,2174,3471600,79600,08-APR-2024
TVSMOTOR,2093.9,2142.0,2079.9,2136.4,5100,5361650,39200,08-APR-2024
UBL,1813.0,1848.85,1799.6,1837.9,2181,2460400,-19600,08-APR-2024
ULTRACEMCO,9895.0,9943.55,9841.05,9907.95,4116,2139600,41400,08-APR-2024
UPL,498.45,500.45,484.55,491.1,7688,46043400,1209000,08-APR-2024
VEDL,323.4,325.9,317.9,323.95,11190,126371200,-3399400,08-APR-2024
VOLTAS,1308.0,1375.55,1300.4,1312.9,29763,7531800,-135600,08-APR-2024
WIPRO,490.5,493.0,478.2,479.6,21089,63553500,5383500,08-APR-2024
ZEEL,153.4,155.0,148.0,149.65,387,149097000,-1161000,08-APR-2024
ZYDUSLIFE,1012.8,1016.7,1000.0,1003.0,1301,8835300,-23400,08-APR-2024
