SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
BANKNIFTY,48857.0,49074.95,48622.05,48799.85,141914,2409000,-7665,09-APR-2024
FINNIFTY,21706.25,21814.8,21676.45,21715.7,3194,72520,-2080,09-APR-2024
MIDCPNIFTY,10902.05,10954.9,10844.4,10878.25,5869,1807350,71175,09-APR-2024
NIFTY,22820.0,22845.0,22702.15,22735.35,125730,12984950,1056950,09-APR-2024
AARTIIND,711.45,718.0,698.0,701.7,4363,14609000,-128000,09-APR-2024
ABB,6687.35,6724.0,6529.0,6558.95,3425,1014250,-34875,09-APR-2024
ABBOTINDIA,26520.45,26793.8,26359.8,26483.65,539,203280,-1080,09-APR-2024
ABCAPITAL,203.9,207.15,202.5,203.85,2549,47082600,75600,09-APR-2024
ABFRL,240.45,241.45,235.6,238.35,2656,44683600,80600,09-APR-2024
ACC,2595.75,2602.0,2526.75,2534.9,4451,5468700,211200,09-APR-2024
ADANIENT,3244.8,3260.5,3192.9,3214.4,5894,14109300,165600,09-APR-2024
ADANIPORTS,1357.95,1367.2,1348.2,1358.4,9778,38149600,-252800,09-APR-2024
ALKEM,4924.4,4941.55,4867.65,4892.4,863,1068600,-1800,09-APR-2024
AMBUJACEM,631.75,634.75,620.35,623.15,3802,46488600,-1056600,09-APR-2024
APOLLOHOSP,6353.2,6563.0,6353.1,6535.15,7452,1763875,-3500,09-APR-2024
APOLLOTYRE,473.65,473.65,464.8,469.9,1883,14246000,-226100,09-APR-2024
ASHOKLEY,177.85,178.3,175.8,176.8,3616,102005000,865000,09-APR-2024
ASIANPAINT,2900.0,2916.0,2857.5,2868.55,9442,10503400,358600,09-APR-2024
ASTRAL,2021.9,2049.8,1998.15,2002.2,1458,2938202,18717,09-APR-2024
ATUL,5982.6,5993.75,5888.1,5903.4,1097,466725,-825,09-APR-2024
AUBANK,630.5,644.0,627.55,631.65,4997,18993000,49000,09-APR-2024
AUROPHARMA,1125.3,1135.65,1118.85,1133.6,2223,15082100,171600,09-APR-2024
AXISBANK,1090.2,1092.4,1073.0,1081.95,35289,55858750,626250,09-APR-2024
BAJAJ-AUTO,9094.0,9156.3,8970.0,9012.5,5108,2752750,8625,09-APR-2024
BAJAJFINSV,1697.45,1722.15,1691.7,1716.85,6153,10203000,265000,09-APR-2024
BAJFINANCE,7237.6,7262.85,7152.85,7223.45,11317,6173375,11750,09-APR-2024
BALKRISIND,2449.45,2463.9,2416.95,2437.75,2541,2034300,-160500,09-APR-2024
BALRAMCHIN,389.45,397.9,383.75,394.55,4941,12411200,1046400,09-APR-2024
BANDHANBNK,186.9,187.4,181.9,183.05,1709,105817500,-3992500,09-APR-2024
BANKBARODA,269.8,271.0,264.25,266.15,9867,145454400,3258450,09-APR-2024
BATAINDIA,1350.0,1369.4,1338.65,1343.95,4024,4057125,374625,09-APR-2024
BEL,225.3,229.3,221.55,228.65,16907,164844000,7204800,09-APR-2024
BERGEPAINT,559.9,562.8,555.7,556.9,1096,13761000,67320,09-APR-2024
BHARATFORG,1185.05,1186.15,1144.65,1151.5,3764,7087500,135000,09-APR-2024
BHARTIARTL,1211.75,1216.9,1203.5,1208.65,5379,32213550,637450,09-APR-2024
BHEL,257.65,260.45,253.75,256.15,5809,88488750,-2630250,09-APR-2024
BIOCON,275.55,277.4,270.05,272.4,2906,46027500,180000,09-APR-2024
BOSCHLTD,31272.0,31420.1,30001.0,30180.8,2276,300900,11600,09-APR-2024
BPCL,596.2,598.25,585.6,588.25,4227,26287200,473400,09-APR-2024
BRITANNIA,4849.35,4860.0,4804.0,4813.75,1690,1894400,83800,09-APR-2024
BSOFT,730.1,750.7,726.9,731.85,4111,8165000,179000,09-APR-2024
CANBK,614.3,617.3,604.6,609.15,5393,63393300,-91800,09-APR-2024
CANFINHOME,808.45,837.45,807.75,814.05,5631,3841500,337350,09-APR-2024
CHAMBLFERT,378.65,383.45,372.95,374.95,1719,9158000,-313500,09-APR-2024
CHOLAFIN,1202.5,1224.7,1202.5,1211.7,2820,9645625,12500,09-APR-2024
CIPLA,1476.65,1476.65,1453.85,1456.95,2979,9432800,206050,09-APR-2024
COALINDIA,448.1,451.7,438.3,441.8,12486,57042300,-808500,09-APR-2024
COFORGE,5706.2,5794.6,5703.95,5736.15,3400,1590600,-16050,09-APR-2024
COLPAL,2708.6,2708.6,2627.0,2634.2,2994,4035500,-70700,09-APR-2024
CONCOR,920.0,935.0,916.3,926.2,4323,14609000,-200000,09-APR-2024
COROMANDEL,1155.25,1170.35,1147.0,1150.9,628,1406300,-58100,09-APR-2024
CROMPTON,291.0,293.4,287.15,287.9,2621,22237200,-905400,09-APR-2024
CUB,155.5,157.5,154.95,156.6,1408,34130000,-1375000,09-APR-2024
CUMMINSIND,2991.45,3019.55,2945.0,2951.3,1811,3089400,-3000,09-APR-2024
DABUR,505.5,510.1,504.15,505.2,2665,24292500,238750,09-APR-2024
DALBHARAT,2023.2,2050.0,1992.6,1998.25,2298,3182750,-7250,09-APR-2024
DEEPAKNTR,2205.65,2239.9,2193.4,2199.9,2219,2857800,-94800,09-APR-2024
DIVISLAB,3769.55,3828.65,3769.55,3812.9,3187,2767000,26400,09-APR-2024
DIXON,7850.0,7908.45,7603.95,7713.75,14127,1157900,-98200,09-APR-2024
DLF,922.45,932.25,904.95,913.45,7745,42636000,-171600,09-APR-2024
DRREDDY,6249.8,6294.1,6173.45,6193.3,2091,1997625,31750,09-APR-2024
EICHERMOT,4235.7,4275.0,4151.25,4259.5,10519,3196550,-301175,09-APR-2024
ESCORTS,3101.55,3101.55,3007.0,3023.85,2554,1936825,1375,09-APR-2024
EXIDEIND,379.1,398.0,375.2,384.8,21077,28249200,4255200,09-APR-2024
FEDERALBNK,155.2,158.9,154.85,156.0,12192,95210000,-615000,09-APR-2024
GAIL,203.2,207.5,200.75,204.6,14540,129367275,-196725,09-APR-2024
GLENMARK,1057.8,1057.8,1037.15,1050.4,2652,13240675,-126875,09-APR-2024
GMRINFRA,86.5,86.5,84.55,85.2,2895,186446250,-2441250,09-APR-2024
GNFC,704.35,710.9,693.3,695.65,1633,7367100,-392600,09-APR-2024
GODREJCP,1252.45,1255.65,1224.8,1240.2,2164,5947000,-85500,09-APR-2024
GODREJPROP,2635.0,2794.55,2635.0,2712.0,12674,3889775,-6175,09-APR-2024
GRANULES,441.75,441.75,424.0,427.05,1627,9706000,546000,09-APR-2024
GRASIM,2297.95,2313.35,2286.05,2304.2,2201,6800112,477,09-APR-2024
GUJGASLTD,569.35,570.9,555.75,558.5,2553,6601250,-208750,09-APR-2024
HAL,3576.1,3600.5,3542.15,3561.9,6250,7468500,154500,09-APR-2024
HAVELLS,1536.2,1543.8,1510.05,1515.6,4242,7014500,103000,09-APR-2024
HCLTECH,1556.65,1566.4,1540.6,1547.5,7803,15376900,328300,09-APR-2024
