SYMBOL,OPEN,HIGH,LOW,CLOSE,CONTRACTS,OPEN_INT,CHG_IN_OI,TIMESTAMP
INDUSTOWER,306.5,311.85,303.4,308.55,5814,100534600,3614200,04-APR-2024
INFY,1501.0,1503.5,1476.55,1494.2,34222,46898400,800800,04-APR-2024
IOC,175.5,175.9,169.7,170.5,5440,167856000,3714750,04-APR-2024
IPCALAB,1232.1,1279.65,1220.65,1276.75,5484,2887300,380900,04-APR-2024
IRCTC,1027.5,1027.5,998.0,1003.0,5075,15027250,70875,04-APR-2024
ITC,427.0,429.8,422.35,424.25,13959,111084800,-820800,04-APR-2024
JINDALSTEL,911.05,919.0,900.95,906.55,4282,11707500,23750,04-APR-2024
JKCEMENT,4390.85,4390.85,4341.0,4367.75,521,813000,-16500,04-APR-2024
JSWSTEEL,881.6,883.95,856.45,864.95,10217,20671200,-325350,04-APR-2024
JUBLFOOD,463.4,467.7,458.7,465.35,3320,16333750,-402500,04-APR-2024
KOTAKBANK,1760.0,1760.05,1731.65,1754.85,49742,41793200,4800000,04-APR-2024
L&TFH,173.9,175.7,171.1,172.55,5352,47399826,-2110526,04-APR-2024
LALPATHLAB,2299.25,2304.0,2273.65,2282.85,730,2118900,-27000,04-APR-2024
LAURUSLABS,443.3,455.9,437.3,439.0,5115,12438900,-86700,04-APR-2024
LICHSGFIN,647.9,663.25,644.8,647.3,6429,17882000,1828000,04-APR-2024
LT,3804.1,3829.7,3753.25,3813.5,10913,13110000,-32100,04-APR-2024
LTIM,4924.1,4995.0,4894.55,4961.55,8946,3646950,38550,04-APR-2024
LTTS,5826.3,5893.9,5763.4,5859.4,3028,583400,-14000,04-APR-2024
LUPIN,1615.7,1617.6,1590.85,1594.85,1771,6300200,-2550,04-APR-2024
M&M,2001.25,2020.8,1969.5,2010.35,10424,12209050,-243950,04-APR-2024
M&MFIN,297.75,298.4,291.65,295.1,3365,21546000,428000,04-APR-2024
MANAPPURAM,198.1,203.55,193.95,194.75,5618,61170000,1350000,04-APR-2024
MARICO,497.55,499.0,492.05,493.15,1751,14088000,244800,04-APR-2024
MARUTI,12580.15,12660.0,12389.4,12606.65,16542,2224600,6700,04-APR-2024
MCDOWELL-N,1136.95,1144.45,1116.25,1125.7,2174,7560700,130900,04-APR-2024
MCX,3630.0,3665.0,3545.05,3609.15,4933,3049600,-28400,04-APR-2024
METROPOLIS,1704.1,1712.0,1654.9,1663.55,1068,1605200,45200,04-APR-2024
MFSL,1020.3,1042.9,1001.1,1028.4,3102,8865600,56000,04-APR-2024
MGL,1416.3,1424.0,1387.0,1400.25,886,2396000,-38400,04-APR-2024
MOTHERSON,122.0,124.0,119.25,120.3,4399,160900200,4366500,04-APR-2024
MPHASIS,2499.7,2538.0,2481.5,2525.05,2863,2747250,24750,04-APR-2024
MRF,135000.05,137067.65,135000.05,135424.7,1689,48910,435,04-APR-2024
MUTHOOTFIN,1625.1,1662.7,1601.8,1642.9,8056,6118750,-155100,04-APR-2024
NATIONALUM,178.8,181.85,174.8,176.2,6339,97335000,-2662500,04-APR-2024
NAUKRI,5674.35,5764.95,5645.05,5660.8,3222,1189800,32100,04-APR-2024
NAVINFLUOR,3176.0,3180.0,3140.1,3151.05,1263,1745700,16500,04-APR-2024
NESTLEIND,2570.8,2570.8,2518.8,2550.8,3566,6316400,131600,04-APR-2024
NMDC,220.4,221.45,213.8,217.65,6672,91210500,2956500,04-APR-2024
NTPC,356.35,363.7,353.45,356.0,15526,97290000,-1665000,04-APR-2024
OBEROIRLTY,1540.7,1551.0,1529.1,1545.0,1398,4803400,-90300,04-APR-2024
OFSS,8968.15,8994.4,8740.0,8843.6,1770,1377200,-200,04-APR-2024
ONGC,277.3,278.7,266.4,269.8,10435,81392850,612150,04-APR-2024
PAGEIND,34900.0,35101.0,34600.0,34644.0,1410,150600,2295,04-APR-2024
PEL,868.1,874.7,858.3,860.95,3672,14742000,660000,04-APR-2024
PERSISTENT,4024.55,4110.0,4000.15,4050.2,7752,3246000,157000,04-APR-2024
PETRONET,285.1,287.15,275.15,277.25,3823,33147000,558000,04-APR-2024
PFC,421.95,427.95,413.3,417.7,9887,77205500,-1147000,04-APR-2024
PIDILITIND,3039.7,3044.85,3008.85,3013.85,979,1841250,-7250,04-APR-2024
PIIND,3890.45,3913.4,3827.1,3836.75,1458,1417250,11000,04-APR-2024
PNB,137.9,137.9,134.6,135.8,20421,242984000,10240000,04-APR-2024
POLYCAB,5312.0,5312.0,5220.0,5256.05,3934,1929700,68200,04-APR-2024
POWERGRID,283.7,288.25,276.65,279.25,10312,69764400,3542400,04-APR-2024
PVRINOX,1395.9,1399.8,1381.9,1392.15,1451,5318676,-101343,04-APR-2024
RAMCOCEM,862.95,865.5,841.1,844.25,3134,6830600,317050,04-APR-2024
RBLBANK,258.5,268.5,253.1,255.8,22960,63080000,-1472500,04-APR-2024
RECLTD,479.45,484.5,471.25,476.6,8941,41762000,-1182000,04-APR-2024
RELIANCE,2963.2,2967.95,2918.0,2941.95,37354,41319750,619500,04-APR-2024
SAIL,150.1,150.3,144.15,146.55,1155,175216000,-9152000,04-APR-2024
SBICARD,700.75,703.55,696.2,697.4,3034,21813600,129600,04-APR-2024
SBILIFE,1468.2,1479.55,1455.0,1469.3,3066,8864250,-57750,04-APR-2024
SBIN,776.15,776.65,761.4,763.35,25555,94408500,4276500,04-APR-2024
SHREECEM,26598.7,26603.0,26002.65,26062.55,1536,277150,8725,04-APR-2024
SHRIRAMFIN,2595.0,2595.0,2492.55,2511.4,5863,5700300,-43200,04-APR-2024
SIEMENS,5678.75,5779.85,5635.15,5653.5,4489,1427100,66000,04-APR-2024
SRF,2650.1,2650.85,2597.55,2606.55,2877,4251000,-127125,04-APR-2024
SUNPHARMA,1625.15,1630.6,1596.1,1623.0,4732,12494300,-275800,04-APR-2024
SUNTV,625.8,626.0,613.55,618.15,1134,5676000,-252000,04-APR-2024
SYNGENE,727.45,733.0,722.0,730.15,806,4074000,-26000,04-APR-2024
TATACHEM,1099.75,1103.75,1083.55,1094.75,3270,10790450,-97900,04-APR-2024
TATACOMM,2068.7,2089.3,2064.0,2068.1,1910,6231500,29000,04-APR-2024
TATACONSUM,1132.65,1133.95,1115.45,1123.65,4629,14017500,249300,04-APR-2024
TATAMOTORS,1019.95,1022.85,1003.9,1017.6,18112,64590975,518700,04-APR-2024
TATAPOWER,414.0,421.4,412.2,415.6,11914,90824625,1984500,04-APR-2024
TATASTEEL,165.0,166.6,162.0,164.35,17629,248875000,-2508000,04-APR-2024
TCS,3987.6,4039.0,3953.0,4014.8,24849,16865800,-317275,04-APR-2024
TECHM,1266.65,1296.3,1254.15,1285.0,11120,14706000,691800,04-APR-2024
TITAN,3739.05,3811.9,3700.75,3799.35,12392,5152175,39900,04-APR-2024
TORNTPHARM,2575.1,2619.0,2532.45,2550.45,781,1617500,17000,04-APR-2024
TRENT,3966.15,4048.7,3930.2,4026.2,4722,3301200,92000,04-APR-2024
TVSMOTOR,2117.0,2134.85,2079.15,2097.4,3675,5127500,170100,04-APR-2024
UBL,1808.65,1815.0,1787.5,1790.6,1353,2437200,3600,04-APR-2024
ULTRACEMCO,10076.3,10121.95,9951.0,10040.55,5665,2009900,-45800,04-APR-2024
UPL,482.0,498.7,474.5,494.85,28449,44691400,1433900,04-APR-2024
VEDL,308.25,313.8,302.8,311.85,22903,127824800,4581600,04-APR-2024
VOLTAS,1232.8,1232.8,1216.0,1219.5,4524,7486200,5400,04-APR-2024
WIPRO,488.55,494.3,481.6,490.05,15517,57517500,3255000,04-APR-2024
ZEEL,154.95,155.35,152.45,154.0,479,151173000,-1437000,04-APR-2024
ZYDUSLIFE,989.95,994.7,978.05,988.1,1914,8803800,267300,04-APR-2024
