Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Saheb Biwi Aur Gangster 3,2018,"Action, Crime, Drama, Thriller",Tigmanshu Dhulia,Nothing from IMDB,"Sanjay Dutt, Jimmy Shergill, Mahie Gill, Chitrangda Singh, Kabir Bedi, Deepak Tijori, Pamela Singh Bhutoria, Soha Ali Khan, Nafisa Ali, Deepraj Rana","Madhvi Devi now turned to politics is enjoying her power and position in royal house after Aditya Pratap Singh lands in jail while his second wife Ranjana has turned alcoholic.Aditya Pratap is soon to be released from jail and Madhvi feels this could harm her position as both are still hungry for each others power and blood.Madhvi finds she is pregnant after she spends night with Aditya upon his return they both decide to raise the baby by forgetting their bygones.London based Uday Pratap Singh has his roots in India where he is having tiff with his father Maharaja Hari Singh and brother Vijay while his only support is his mother Yashododhra.Uday has Suhani as his keep in India while has an estranged relationship with his London based family,he returns to India and meets Madhvi while they had earlier bumped in London.Madhvi still hungry for power and wanting to eliminate Aditya Pratap convinces Uday to kill her husband but Uday is not aware that he is entering into world of lies and betrayal.",['140'],India,Hindi,,4.4,7695014
Saheb Biwi Aur Gangster Returns,2013,"Action, Crime, Drama, Thriller",Tigmanshu Dhulia,Nothing from IMDB,"Jimmy Shergill, Mahie Gill, Irrfan Khan, Soha Ali Khan, Raj Babbar, Deepraj Rana, Mugdha Godse, Rajiv Gupta, Dinesh Uniyal, Sanjay Brown","A crippled Aditya Pratap Singh trying to recover from his disability and betrayal of his wife Madhvi whose now and MLA.Madhvi and Aditya's relationship is in shambles and she has turned alcoholic thou no knowledge of politics she gets her work done by seductress ways. Indrajeet Singh a prince has lost his pride and family respect which was destroyed by Aditya Pratap's ancestors is in love with Ranjana and wants his pride back.But Aditya Pratap falls for Ranjana and forces her father Briendra Pratap for marriage,Madhvi whose weakness is men falls for Indrajeet and both want to destroy Aditya Pratap.But while trying to save his families respect and pride Indrajit also becomes victim of Madhvi's plans.",['142'],India,Hindi,,6.7,2362778
Saajan Ki Saheli,1981,"Family, Drama",Saawan Kumar Tak,Nothing from IMDB,"Nutan, Rajendra Kumar Tuli, Rekha, Vinod Mehra, Anil Dhawan, Suresh Oberoi, Kanwarjeet Paintal, Kalpana Iyer, Coca Cola, Vijay Sharma","Young and attractive Kunti has fallen in love with a young man by the name of Anil, and both intend to marry. They do get intimate which ends in Kunti getting pregnant. Kunti finds out that Anil comes from a poor family, and she would only like to marry someone rich, so that she can lead a comfortable and stylish life. When Anil finds out that Kunti does not marry him, he kills himself. Kunti is unable to abort the child, as it is illegal at that time, so she goes away from her home, with a close friend, Chanda, and gives birth to a baby girl, who she leaves in Chanda's care. Eventually, Kunti's dreams are fulfilled when she marries a rich and wealthy Barrister by the name of Avinash Kumar. Unfortunately, Kunti is unable to conceive, however the couple are contend with their lives. Years later, Kunti finds out that Avinash is having an affair with a female client by the name of Moon Moon, a woman born out of wedlock. When she confronts him, he admits knowing and meeting his mistress, and openly declares his love for her, leaving Kunti humiliated and downcast. Kunti then decides to meet Moon Moon and it is during this meeting she will find out the stark truth behind Avinash's affair with her.",,India,Hindi,,5.4,347920
Sajjan Singh Rangroot,2018,"Action, Biography, Drama, History, War","Pankaj Batra, Gury Sekhon",Nothing from IMDB,"Diljit Dosanjh, Yograj Singh, Sunanda Sharma, Jagjeet Sandhu, Dheeraj Kumar, Gunjyot Singh, Jarnail Singh, Peter Irving, Alex Reece, Darren Tassell","This film is based on Sikh regiments that went to the front lines during WWI. Sajjan Singh, a polo aficionado, was a British Indian Army officer and Maharaja of Ratlam State, ruling from 1893-1947. He served on the Western Front during WWI.",['140'],India,Punjabi,,7.3,7762982
Salaam Namaste,2005,"Comedy, Drama, Romance",Siddharth Anand,Nothing from IMDB,"Saif Ali Khan, Preity G Zinta, Arshad Warsi, Jaaved Jaaferi, Jugal Hansraj, Tania Zaetta, Kunal Vijaykar, Ravi Khote, Kavita Kapoor, Maria Goretti","Falling in love. It's very easy to do. Being in love--now that's the tough part. Nick (Saif Ali Khan) is a chef; Ambar (Preity Zinta) is a radio jockey. They're young, they're cool, they're independent, and together they make the PERFECT pair. Or do they? Surrounded by quirky friends, bosses, and landlords, but far away from home, Nick and Ambar take a huge leap of faith as they decide to move in together and tiptoe toward getting to know each other. They're attracted to each other but they fight. They live together, but as friends, in different rooms. They're in a relationship, but then again, they're not. They seem to want the same things, but seem to have very little in common. Amid all this chaos, they find out that Ambar is pregnant. Nick doesn't want the baby. How the two handle this dilemma is what will decide the direction of their relationship and be the real test of their love. Are they really made for each other? Are they actually compatible? Is this whole thing worth it? After all, if a relationship is what happens when you're busy not thinking about it--then what does it mean when everything has to be such a ""decision""? SALAAM NAMASTE offers a quirky take on life, love, and relationships as it looks at a fairy tale with a bit of a squint. Full of colour, humour, and zest, it is an endearing look at what being in love really means.",['158'],"India, Australia","Hindi, English",,6.1,456165
Samrat and Co.,2014,"Mystery, Thriller",Kaushik Ghatak,Nothing from IMDB,"Rajeev Khandelwal, Madalsa Sharma, Gopal Datt, Girish Karnad, Priyanshu Chatterjee, Shreya Narayan, Indraneil Sengupta, Barkha Bisht, Ravi Jhankal, Puja Gupta","A young, beautiful and rich girl, Dimpy Singh (Madalsa Sharma), approaches Samrat Tilakdhari (Rajeev Khandelwal), a private investigator, with a strange case. How will Samrat unfold the mysteries? Will there be more mysteries while he is investigating? Will the case be solved?",['125'],India,Hindi,,6.2,3636776
Sanam Teri Kasam,2016,"Drama, Musical, Romance","Radhika Rao, Vinay Sapru",Nothing from IMDB,"Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murli Sharma, Manish Chaudhari, Anurag Sinha, Sudesh Berry, Pyumori Mehta, Shraddha Das, Rushad Rana","A musical romantic movie exploring the journey that ensues when the blue blooded boy Inder (Harshvardhan Rane) ""Who wanted to love no one"" crosses paths with Saru (Mawra Hocane) ""Whom no one wanted to love"". All their lives they were waiting to meet, but they just didn't know it . A musical tale of love , longing and loss. Sanam Teri Kasam - A Love story sealed with a Curse Directed by Radhika Rao and Vinay Sapru Music by Himesh Reshammiya with songs which will make you live a lifetime of love.",['154'],India,Hindi,,7.6,5255710
Sanam Teri Kasam,2016,"Drama, Musical, Romance","Radhika Rao, Vinay Sapru",Nothing from IMDB,"Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murli Sharma, Manish Chaudhari, Anurag Sinha, Sudesh Berry, Pyumori Mehta, Shraddha Das, Rushad Rana","A musical romantic movie exploring the journey that ensues when the blue blooded boy Inder (Harshvardhan Rane) ""Who wanted to love no one"" crosses paths with Saru (Mawra Hocane) ""Whom no one wanted to love"". All their lives they were waiting to meet, but they just didn't know it . A musical tale of love , longing and loss. Sanam Teri Kasam - A Love story sealed with a Curse Directed by Radhika Rao and Vinay Sapru Music by Himesh Reshammiya with songs which will make you live a lifetime of love.",['154'],India,Hindi,,7.6,5255710
Sandeep Aur Pinky Faraar,2021,"Comedy, Crime, Drama",Dibakar Banerjee,Nothing from IMDB,"Jaideep Ahlawat, Parineeti Chopra, Arjun Kapoor, Neena Gupta, Raghubir Yadav, Sukant Goel, Alka Chatwal, Rahul Kumar, Archana Patel, Tarun Gahlot","Sandeep (Parineeti Chopra), a single pregnant bank executive and Pinky (Arjun Kapoor), a divorced suspended cop are marked for a kill. Pinky's intuition saves them but they need to cross borders to escape the 'big influential people' who are after their lives.",['125'],India,Hindi,,6.3,7094488
Sangam,1964,"Drama, Musical, Romance",Raj Kapoor,Inder Raj Anand,"Raj Kapoor, Rajendra Kumar Tuli, Vyjayanthimala, Iftekhar, Raj Mehra, Nana Palsikar, Lalita Pawar, Achala Sachdev, Hari Shivdasani, Edwina","Sunder Khanna is an orphan and lives a poor lifestyle in India. He is friendly with wealthy Gopal Verma, the only child of Judge Verma; and a wealthy girl named Radha, who is the daughter of an army Captain. The trio grow up, and Sunder falls head-over-heels in love with Radha, but she as well as her parents reject him. Sunder decides to prove himself to be worthy of them and enrolls in the Indian Air Force, carries out a risky flight to help army soldiers, disappears, is believed to be dead, but re-surfaces virtually unscathed, and returns to get married to Radha. After the marriage the couple go for a honeymoon in Rome, Paris, London, and Switzerland. Sunder also invites Gopal, who is now a Magistrate. One day before going to attend a party, Sunder finds his life turned upside down when he comes a love letter written to Radha by an unknown male. Torn with suspicion and hatred he grabs his revolver and confronts Radha in order to find out the author of this letter and kill him. Watch what happens when Radha is confronted and the response she provides to Sunder.",['238'],India,"Hindi, English",,7.3,58547
