Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Gunda,1998,"Action, Comedy, Crime, Drama, Musical",Kanti Shah,Bashir Babar,"Mithun Chakraborty, Mukesh Rishi, Mohan Joshi, Shakti Kapoor, Verna Raj, Harish Patel, Ishrat Ali, Rami Reddy, Deepak Shirke, Rana Jung Bahadur","The gangster Bulla (Mukesh Rishi) becomes the crime lord of Mumbai after killing his rival Lamboo Aata (Ishrat Ali). However, when his right hand man Kala Shetty (Rami Reddy) is arrested by police due to the intervention of a coolie and a good samaritan Shankar (Mithun Chakraborty), Bulla swears revenge. He manages to trap Shankar's sister Geeta (Sapna) into a sham marriage with Gulshan (Gulshan Rana) who is a scamster working for the pimp Lucky Chikna (Razak Khan). Bulla's younger brother Chutiya (Shakti Kapoor), who has long been impotent, becomes sex-crazed under the influence of London-imported pills provided by his loving elder brother and proceeds to brutally rape Geeta and ends up killing her. When Shankar's policeman father is also killed by the corrupt Inspector Kale (Rana Jung Bahadur), Shankar swears that he will kill Bulla, Chutiya, their ally Potey (Mohan Joshi) and the rest of their entourage within ten days.",['129'],India,Hindi,,7.3,497915
Gupt: The Hidden Truth,1997,"Action, Crime, Mystery, Romance, Thriller",Rajiv Rai,Nothing from IMDB,"Bobby Deol, Manisha Koirala, Kajol, Prem Chopra, Raza Murad, Paresh Rawal, Sadashiv Amrapurkar, Sharat Saxena, Dalip Tahil, Kulbhushan Kharbanda","Jaisingh lives in India with his son, Sahil, who dislikes his father. Things only get worse between father and son, when Jaisingh wants him to get married to Sheetal, a woman he has chosen to be his daughter-in-law. But Sahil wants to marry another girl by the name of Isha, and no amount of pressure can get him to change his mind. Finally, an argument ensues between the two, with Jaisingh getting killed. The Police are summoned, they arrest Sahil, try him in the Indian courts, convict him, but instead of giving him the death sentence, they put him in jail for life. A defiant Sahil, who still maintains his innocence, finds a way to escape, with the authorities hot on his tail, and leading this chase is a senior policeman by the name of Udham Singh, who has never been known to fail in his job of apprehending runaways and other criminals.",['173'],India,Hindi,,7.3,119239
Gurgaon,2017,"Crime, Thriller",Shanker Raman,Nothing from IMDB,"Akshay Oberoi, Pankaj Tripathi, Aamir Bashir, Ragini Khanna, Shalini Vatsa, Yogi Singha, Srinivas Sunderrajan, Anastasiya Ador, Sanjiv Ahuja, Anil","Story of a family is intertwined with the city of Gurgaon. There is a rebel, in the house of ambition with a gory past and greedy present. As he gets in big trouble, so do people around him. What will be the outcome of the chaos? What future has in store for this family?",['107'],India,Hindi,,6.4,4699202
Guru,1989,Crime,Umesh Mehra,Nothing from IMDB,"Mithun Chakraborty, Sridevi, Shakti Kapoor, Roopesh Kumar, Amrit Pal, Yunus Parvez, Bob Christo, Arun Bakshi, Sameer Kakkar, Seema Deo","Guru's ambition is to become an upright Police officer, but unluckily he is not getting selected. His sole strength is his lady love Uma. As Guru's ambition fails, he turns to alcohol and criminality. He finally joins a smuggling gang run by gangster Vicky to take revenge on the Police force which thwarted his ambition. But he is shocked to see that Uma is also working for the same gang. One day, Vicky receives a confidential message about an undercover police officer in his gang.",['174'],India,Hindi,,5.6,97466
Guru,2007,Drama,Mani Ratnam,Nothing from IMDB,"Mithun Chakraborty, Abhishek Bachchan, Aishwarya Rai Bachchan, Madhavan, Vidya Balan, Roshan Seth, Anaushka Dantra, Mallika Sherawat, Sunil Agarwal, Murad Ali","A school-teacher in India sires a son named Gurukant, but is disappointed as the child fails to live up to his high expectations. When Gurukant grows up, he is unable to secure decent employment in India, so finds a way to go to Turkey, where he finds employment. When he returns back to India, he wants to start his own business, but is unable to do so, as he does not have enough money. So he does some research, gets to meet Sujata, the daughter of a wealthy man named Jignesh, and marries her. After the marriage, Gurukant finds out that Sujata has a dark past, but he ignores this - for his one motive is to be to rise in the eyes of his father - and get rich.",['162'],India,Hindi,,7.7,499375
Gurudev,1993,"Action, Drama, Romance",Vinod Mehra,Nothing from IMDB,"Rishi Kapoor, Sridevi, Anil Kapoor, Kader Khan, Kiran Kumar, Danny Denzongpa, Pran Sikand, Govardhan Asrani, Shammi, Satyendra Kapoor","Inspector Dev Kumar and Gaurav alias Guru are childhood friends. The problem is that while Dev Kumar is with the police, his dad, Parshu Ram, works with the underworld, and is the right-hand man of Kakhan, a criminal don, who is also Guru's dad. When Inspector Khan is assigned the case of apprehending Kakhan, his first suspect is none other than Dev himself, and Dev must prove to Khan that he is earnest, and will not hesitate to arrest Kakhan. It remains to be seen if Dev will really apprehend his friend's dad, or just play around without really getting anywhere.",['147'],India,Hindi,,4.5,187109
Haan Maine Bhi Pyar Kiya,2002,"Drama, Musical, Romance",Dharmesh Darshan,Nothing from IMDB,"Akshay Kumar, Karisma Kapoor, Abhishek Bachchan, Kader Khan, Himani Shivpuri, Shakti Kapoor, Navneet Nishan, Mohnish Behl, Supriya Karnik, Sophiya Haque","Shiv (Abhishek Bachchan) and Pooja (Karisma Kapoor) are happily married to each other but sometimes can get into the most petty arguments coming from the way they approach life. Shiv takes each day as it comes whilst Pooja's imagination sometimes gets the best of her. Pooja falls in love with Shiv so much that she gives up her high rising career for him and settles as a housewife. Their in-difference gets worse and Pooja is soon convinced that Shiv has been unfaithful. Pooja asks for a divorce and leaves him. She carries on with life and meets Raj (Akshay Kumar). Raj has everything anyone could ask for: money, fame but not love something he has craved for some time. He falls for Pooja and she also begins to like him. They get engaged and as the wedding approaches, Shiv re-enters Pooja's life. Old feelings and emotions come rushing back and she finds herself torn between two men. Who does she choose...?",['174'],India,Hindi,,3.6,308347
Haasil,2003,"Crime, Drama, Romance",Tigmanshu Dhulia,Nothing from IMDB,"Jimmy Shergill, Hrishitaa Bhatt, Irrfan Khan, Ashutosh Rana, Tinnu Anand, Murad Ali, Sundieep Arya, Varun Badola, Deepak Kumar Bandhu, Rajiv Gupta","When college student Aniruddha meets pretty co-ed Niharika, they quickly become romantically involved. Unfortunately, their relationship can't escape the politics involved in sex and gang life. When Aniruddha meets Ranvijay, a big man on campus prone to toting a gun, he believes he's merely helping his fellow student escape from a rival gang. It's not long into their friendship, however, that Aniruddha realizes Ranvijay is just using him as a means to get to Niharika.",['160'],India,"Hindi, Awadhi",,7.6,362696
Haatim Tai,1990,"Drama, Fantasy, Romance",Babubhai Mistry,Nothing from IMDB,"Jeetendra, Sangeeta Bijlani, Sonu Walia, Satish Shah, Amrish Puri, Alok Nath, Rahul Singh, Vijayendra Ghatge, Goga Kapoor, Huma Khan","Hatim Tai is the legendary chief of a small district. He is Known for his generosity, wisdom and courage. Hatim learns that one of the local girls in his town has a curse put on her - whomever marries her, the husband will die. In order to break this curse, Hatim agrees to take part in 7 quests. All 7 quest are dangerous but have a moral. If he completes all 7 then he will also release the fairy who has turned into a stone. Hatim and his friend (Satish Shah) embark on a fun but dangerous quest to break the curse once and for all.",['125'],India,Hindi,,5.8,242509
Hacked,2020,Thriller,Vikram Bhatt,Nothing from IMDB,"Hina Khan, Rohan Shah, Komal Chhabria, Mohit Malhotra, Tanvi Thakkar, Sid Makkar, Govind Bhana, Ram Naresh Diwakar, Sheetal Dabholkar, Vyas Hemang","Vivek is a hacker who troubles girls by hacking their phones and laptop computers. Because of his hacking, Sameera even loses her job. Sameera and Rohan decide to teach Vivek a lesson but Sameera ends up murdering Vivek. However, Vivek's hacking action saves Sameera from the clutches of law. How this happens is shown in the climax.",['118'],India,Hindi,,4.3,11027850
Hadh Kar Di Aapne,2000,"Comedy, Romance",Manoj Agrawal,Nothing from IMDB,"Govinda, Rani Mukerji, Johny Lever, Paresh Rawal, Satish Kaushik, Tinnu Anand, Avtar Gill, Viju Khote, Bharat Kapoor, Navneet Nishan","Anjali Khanna had always suspected her husband, Sanjay, of cheating on her, and flirting with other women. In order to keep an eye on him and his activities, she asks her friend, who is also named Anjali Khanna (Rani Mukherji) to go abroad under her name, which she does so. When Sanjay finds out that Anjali to go abroad, he hires Raj Malhotra to follow Anjali and make sure she is not having an affair, Raj does so with hilarious results.",['134'],India,Hindi,,5.3,244528
Haider,2014,"Action, Crime, Drama, Thriller",Vishal Bhardwaj,Nothing from IMDB,"Tabu, Shahid Kapoor, Shraddha Kapoor, Kay Kay Menon, Narendra Jha, Kulbhushan Kharbanda, Lalit Parimoo, Ashish Vidyarthi, Aamir Bashir, Sumit Kaul","In Vishal Bhardwaj's adaptation of William Shakespeare's 'Hamlet', young fellow Haider returns home to Kashmir on receiving news of his father's disappearance. Not only does he learn that security forces have detained his father for harboring militants, but also that his mother is in a relationship with his very own uncle. Intense drama follows between mother and son as both struggle to come to terms with the news of his father's death. Soon Haider learns that his uncle is responsible for the gruesome murder; what follows is his journey to avenge his father's death.",['160'],India,Hindi,,8.0,3390572
Halahal,2020,"Crime, Drama, Mystery, Thriller",Randeep Jha,Nothing from IMDB,"Barun Sobti, Purnendu Bhattacharya, Sachin Khedekar, Manu Rishi Chadha, Sanya Bansal, Vijay Kumar Dogra, Anuradha Mukherjee, Chetan Sharma, Enab Khizra, Chandramogli Madem","The murder of a medical college girl morphed into a suicide takes Dr. Shiv Sharma (father of the girl) on a journey to dig the truth out of his daughter's murder, with the help of a corrupt police officer, Yusuf. He realises that it is not a normal murder case but instead, there is a scam going on behind all this where students are being killed to hide the truth from the world. Eventually, Dr. Shiv finds out that his daughter was also one of the conspirators of the scam. Will he expose the scam to the world along with his daughter? Or will he hide the facts from the world? Will it be a life changing case for Yusuf to make money from Dr. Shiv in return for his help?",['97'],India,Hindi,,7.0,9875128
Half fry,2009,Comedy,Sanjay Punjabi,Nothing from IMDB,Safi Quadri,,['145'],India,Hindi,,,14575344
Half Girlfriend,2017,"Drama, Romance",Mohit Suri,Nothing from IMDB,"Vikrant Massey, Shraddha Kapoor, Arjun Kapoor, Paula McGlynn, Rhea Chakraborty, Dalip Sondhi, Seema Biswas, Ella Ayberk, Shriidhar Dubey, Adam Davenport","Once upon a time, there was a Bihari boy called Madhav. He fell in love with a girl from Delhi called Riya. Madhav didn't speak English well. Riya did. Madhav wanted a relationship. Riya didn't. Riya just wanted friendship. Madhav didn't. Riya suggested a compromise. She agreed to be his half girlfriend.",['135'],India,Hindi,,4.6,5474042
