Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Do Dilon Ki Dastaan,1985,Romance,A.C. Trilogchander,Nothing from IMDB,"Sanjay Dutt, Padmini Kolhapure, Shakti Kapoor, Om Prakash, Arun Govil, Kader Khan, Kaajal Kiran, Pinchoo Kapoor, Shobha Khote, Asit Kumar Sen","While multi-millionaire Mr. Saxena is busy announcing the engagement of Vijay, his grandson, he, himself, is busy driving a horse-carriage, and getting into fisticuffs with hoodlums. Vijay is quite unhappy with his grandpa about his engagement with Hong Kong returned Aarti Verma, the only daughter of wealthy magnate Roshanlal Verma. For Vijay is in love with an unknown young woman he saw at the airport. Unable to get her out of his mind, he is thrilled when he gets to meet her again in Srinagar and finally finds out that she is his tour guide, Sona Mathur. After a few misunderstandings, Sona too falls in love with him. Then things change unexpectedly after they meet with an accident, whereby Vijay temporarily loses the use of his legs. When he limps over to Sona's room, he is told that she has been discharged. And the person she has been discharged with is a young man by the name of Kamal - who is also in love with Sona. Vijay must now find out why Sona has deserted him, and if at all Kamal is the reason behind this desertion.",,India,Hindi,,5.1,359167
Do Lafzon Ki Kahani,2016,"Action, Drama, Romance, Sport",Deepak Tijori,Girish Dhamija,"Kajal Aggarwal, Anil George, Randeep Hooda, Snehal Kulshreshtha, Lalit Kumar Malla, Hetal Puniwala, Mamik Singh, Yuri Suri",,['128'],India,Hindi,,6.5,4857886
Dobaara,2018,"Drama, Romance",Bejoy Nambiar,Nothing from IMDB,"Aishwarya Arora, Manav Kaul, Parvathy Omanakuttan","22-year-old Parvathy is a free-spirited girl who loves to live life on her terms. However, when she is left with no option but to tie the knot with a man of her parents' choice, her life takes a 360 degree turn. Mohan and Parvathy migrate, and this marks the beginning of their new life together. But Mohan's priorities are clearly defined from the very start of their relationship. He invests all his time in his work. His intentions are pure; to build the perfect life for his family. But with a new addition to the family and as the years go by, Mohan gets further involved in his work. It is only after their son, Rohit, graduates that Parvathy decides to take a drastic step, shaking up her 20 years of marriage.",['66'],India,Hindi,,6.6,9150950
Dobaaraa,2022,"Drama, Fantasy, Mystery, Thriller",Anurag Kashyap,Nothing from IMDB,"Taapsee Pannu, Pavail Gulati, Nassar, Saswata Chatterjee, Rahul Bhat, Sukant Goel, Vidushi Mehra, Himanshi Choudhary, Nidhi Singh, Madhurima Roy","In the 1990s, during a wild thunderstorm night, 12-year-old Anay dies in a road accident shortly after he sees his next-door neighbor committing a crime. Twenty-five years later, in a strange turn of events, on an identical stormy night, Antara finds herself in front of a TV set through which she attempts to save Anay's life but her good deed causes a disturbing chain of unexpected consequences.",['132'],India,Hindi,,4.8,14042066
Doli Saja Ke Rakhna,1998,"Drama, Romance",Priyadarshan,Nothing from IMDB,"Akshaye Khanna, Jyotika, Anupam Kher, Moushumi Chatterjee, Aruna Irani, Paresh Rawal, Tej Sapru, Mohnish Behl, Ninad Kamat, Amrish Puri","Inderjit Bansal comes from a wealthy family. His father and mother, Chandrika, would like him to get married and settle down. But Inderjit wants to continue post-graduation studies and become an MBA. His parents permit him to and he gets admitted in college. There he meets with an attractive young student named Pallavi Sinh and falls head over heels in love with her. He confides about this matter with friends and together they assist him to woo her further. This leads to chaos and confrontation with Pallavi's brother, Inspector Prithvi, who arrests them, holds them in a lock-up, and beats them; then her second brother, Vikram, a tough hockey player, who also roughs them up; and when they go to get their wounds treated they meet Pallavi's third brother, Dr. Suraj, who surgically injures them even more. They plan to avenge this humiliation, and do succeed, but Pallavi asks them to stop. The Sinh's are horrified to learn that Pallavi actually loves the ruffian Inderjit and forbid her to see or speak with him, thus prompting the two lovers to elope, pursued in anger by the police force and the Sinh brothers. They land in a fisherman's wharf, and meet Jojo Pinto, who is the father of one of Inderjit's friends' he agrees to confront their tormentors, and also get them legally married. But at the very last moment, the two are overwhelmed and much to the shock of their friends, agree to return home and get married to the person their families' have chosen for them. But will their respective families' accept them back? And will they ever be happy by this decision?",['170'],India,Hindi,,6.3,207415
Dongri Ka Raja,2016,"Action, Drama, Musical, Romance",Hadi Abrar,M. Salim,"Ronit Roy, Ashmit Patel, Gashmeer Mahajani, Reecha Sinha, Muntazir Ahmad, Ashwini Kalsekar, Farhan Rehman Khan, Harshad Kumar, Madhur Kumar, Sanjeev Kumar",,['139'],India,Hindi,,4.2,6046994
Friendship,2008,"Comedy, Drama, Romance","Tarun Mansukhani, Punit Malhotra",Nothing from IMDB,"Abhishek Bachchan, John Abraham, Priyanka Chopra Jonas, Kirron Kher, Bobby Deol, Boman Irani, Sushmita Mukherjee, Eduardo M. Freyre, Liannette Altuve, Steven Baker","After her parents' deaths, Neha Melwani lives in Miami with her aunt and rents out a room in her apartment to two seemingly-gay Indian men, photographer Kunal Chauhan and nurse Sameer Acharya. She introduces them to her departing gay boss Murli and falls in love with her new boss, Abhimanyu Singh. She will soon realize that she has two rivals for her new love--none other than Kunal and Sameer.",['145'],"India, United States","Hindi, English",,6.4,1185420
Friendship,2008,"Comedy, Drama, Romance","Tarun Mansukhani, Punit Malhotra",Nothing from IMDB,"Abhishek Bachchan, John Abraham, Priyanka Chopra Jonas, Kirron Kher, Bobby Deol, Boman Irani, Sushmita Mukherjee, Eduardo M. Freyre, Liannette Altuve, Steven Baker","After her parents' deaths, Neha Melwani lives in Miami with her aunt and rents out a room in her apartment to two seemingly-gay Indian men, photographer Kunal Chauhan and nurse Sameer Acharya. She introduces them to her departing gay boss Murli and falls in love with her new boss, Abhimanyu Singh. She will soon realize that she has two rivals for her new love--none other than Kunal and Sameer.",['145'],"India, United States","Hindi, English",,6.4,1185420
Bada Dosth,2006,"Action, Crime, Thriller",Viji Thampi,Babu Pallassery,"Suresh Gopi, Siddique, Manoj K. Jayan, Jyothirmayi, Karthika, Meghna Naidu, Manikuttan, Baburaj, Nisha Chowdhary, Kalabhavan Haneef",,,India,Malayalam,,3.5,896911
Drishyam,2015,"Crime, Drama, Mystery, Thriller",Nishikant Kamat,Nothing from IMDB,"Ajay Devgn, Shriya Saran, Tabu, Rajat Kapoor, Ishita Dutta, Mrunal Jadhav, Rishab Chadha, Prasanna Ketkar, Kamlesh Sawant, Yogesh Sonam","Vijay Salgaonkar runs a cable TV network in a remote and hilly village of Goa. He lives a happy life with his wife Nandini and two daughters. A 4th grade dropout & an orphan, Vijay has worked his way towards success with his sheer hard-work & street smartness in order to provide for his family who mean the world to him. A man of few means & needs; Vijay believes life is to be lived simplistically - his wife, while she loves him devoutly, wants Vijay's thrifty & miserly behavior to end and wants the world for her family. If there's one thing that Vijay cannot live without, it is his passion for watching films. Such is his 'filmy' obsession that he doesn't mind staying up all night at his office binging on TV movies! In a bizarre turn of events; a teenage boy goes missing; he is the son of a headstrong & no-nonsense cop; IG Meera Deshmukh and the Salgaonkar family is the prime suspect! Will a humble & middle class man, be able to protect his family from oppression of the powerful? How the family weathers the storm that ensues during the violent investigation forms the rest of the story leading to an unexpected & shocking climax.",['163'],India,"Hindi, English",,8.2,4430212
