SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,680.0,735.0,679.95,707.5,1058144,749774229.35,14-DEC-2023
3MINDIA,31490.55,31644.0,31032.1,31144.7,2505,78148474.2,14-DEC-2023
AARTIDRUGS,485.0,486.95,477.5,479.4,114957,55213773.35,14-DEC-2023
AARTIIND,573.9,577.0,567.9,573.95,1236892,708139655.7,14-DEC-2023
AARTIPHARM,488.5,495.0,478.5,482.65,325213,157854036.85,14-DEC-2023
AAVAS,1590.0,1591.85,1545.0,1552.0,115607,180550112.35,14-DEC-2023
ABB,4801.4,4834.95,4734.7,4792.4,150017,719295224.65,14-DEC-2023
ABBOTINDIA,22870.0,22906.15,22502.05,22742.0,12923,293101026.75,14-DEC-2023
ABCAPITAL,165.25,167.7,164.95,166.3,6613393,1099867094.1,14-DEC-2023
ABFRL,229.5,230.7,227.15,229.2,1928929,441037081.1,14-DEC-2023
ACC,2199.0,2251.05,2192.3,2234.3,831020,1847379520.7,14-DEC-2023
ACCELYA,1314.0,1341.0,1310.05,1326.95,47787,63404202.1,14-DEC-2023
ACE,825.0,828.55,814.0,817.55,126108,103749196.45,14-DEC-2023
ACI,614.8,619.95,608.15,610.8,94616,58152405.75,14-DEC-2023
ACLGATI,139.1,139.6,133.7,136.75,342115,47183953.25,14-DEC-2023
ADANIENSOL,1041.0,1094.95,1035.85,1074.75,3933857,4205075647.1,14-DEC-2023
ADANIENT,2900.95,2932.95,2887.0,2894.05,3224681,9379561819.45,14-DEC-2023
ADANIGREEN,1435.95,1535.0,1435.95,1508.3,3437936,5155245698.7,14-DEC-2023
ADANIPORTS,1080.0,1089.9,1063.0,1074.7,8004131,8587361365.3,14-DEC-2023
ADVENZYMES,367.5,375.85,361.3,372.05,1621516,600694623.55,14-DEC-2023
AEGISCHEM,395.45,396.0,384.3,385.95,530712,208070650.3,14-DEC-2023
AETHER,811.0,852.7,808.95,845.95,710988,591434652.5,14-DEC-2023
AFFLE,1214.95,1217.35,1198.2,1204.1,298876,360846439.05,14-DEC-2023
AGI,909.0,917.0,885.1,889.5,136483,122439928.6,14-DEC-2023
AHLUCONT,858.0,870.0,850.3,865.7,40347,34782291.85,14-DEC-2023
AIAENG,3678.85,3678.9,3610.05,3623.1,34821,127022343.95,14-DEC-2023
AJANTPHARM,1912.55,1918.15,1872.5,1879.0,45209,85587374.25,14-DEC-2023
ALKEM,4900.0,4925.0,4848.0,4857.2,301947,1474259568.95,14-DEC-2023
ALKYLAMINE,2238.15,2288.0,2234.05,2249.1,37828,85436606.7,14-DEC-2023
ALLCARGO,272.5,273.15,268.0,269.85,373140,100797187.3,14-DEC-2023
AMBER,3100.0,3175.0,3086.3,3115.45,246379,770469289.6,14-DEC-2023
AMBUJACEM,514.8,523.4,511.85,520.25,5858223,3037258940.55,14-DEC-2023
AMIORG,1098.45,1148.0,1091.1,1138.45,174139,195749942.5,14-DEC-2023
ANANDRATHI,2594.0,2699.95,2531.95,2591.95,86334,225170525.65,14-DEC-2023
ANANTRAJ,293.5,298.25,291.0,296.4,3373969,989885643.4,14-DEC-2023
ANGELONE,3070.05,3225.0,3070.05,3193.55,1306403,4131077398.1,14-DEC-2023
ANURAS,1042.2,1050.95,1030.0,1033.05,103295,107245816.3,14-DEC-2023
APARINDS,5325.0,5500.15,5293.05,5375.95,163774,886553905.3,14-DEC-2023
APCOTEXIND,519.85,525.0,515.6,517.1,45502,23668401.45,14-DEC-2023
APLAPOLLO,1621.35,1638.95,1610.0,1632.25,714105,1162717739.6,14-DEC-2023
APLLTD,760.0,762.0,751.0,755.3,51789,39122425.15,14-DEC-2023
APOLLOHOSP,5494.8,5532.95,5452.1,5515.9,490550,2694758422.1,14-DEC-2023
