SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,674.8,680.0,671.05,674.75,481800,325255065.45,09-JAN-2024
3MINDIA,34339.0,34788.0,34000.8,34155.0,3829,131835062.3,09-JAN-2024
AARTIDRUGS,504.6,515.0,501.45,510.0,414417,211088671.45,09-JAN-2024
AARTIIND,604.5,609.4,598.1,603.25,1371910,828614847.1,09-JAN-2024
AARTIPHARM,511.9,519.0,500.2,502.35,201813,102667656.5,09-JAN-2024
AAVAS,1560.0,1578.8,1550.0,1552.75,75988,118871550.0,09-JAN-2024
ABB,4784.0,4973.65,4780.0,4920.4,571239,2809146320.85,09-JAN-2024
ABBOTINDIA,23738.7,24289.85,23709.05,24231.9,16783,404035700.2,09-JAN-2024
ABCAPITAL,177.45,177.45,174.6,175.15,4364532,767226955.5,09-JAN-2024
ABFRL,232.7,234.45,228.05,229.45,3155818,731163708.05,09-JAN-2024
ACC,2371.95,2386.5,2297.2,2309.65,426967,1006750357.9,09-JAN-2024
ACCELYA,1535.95,1553.75,1520.0,1537.75,82638,127280993.6,09-JAN-2024
ACE,923.0,927.95,895.0,902.9,194844,177936626.2,09-JAN-2024
ACI,639.05,644.5,611.55,625.1,393072,246341754.3,09-JAN-2024
ACLGATI,127.95,134.5,127.9,131.7,1761030,233021183.15,09-JAN-2024
ADANIENSOL,1151.0,1199.0,1145.0,1164.1,1347686,1582916169.55,09-JAN-2024
ADANIENT,2990.7,3068.8,2980.0,3014.6,2885706,8742614470.7,09-JAN-2024
ADANIGREEN,1698.05,1725.0,1679.05,1683.4,939531,1596347994.55,09-JAN-2024
ADANIPORTS,1182.0,1229.9,1178.5,1197.1,14701104,17717272726.45,09-JAN-2024
ADVENZYMES,369.4,373.65,363.5,366.55,156719,57738828.8,09-JAN-2024
AEGISCHEM,340.0,350.0,338.1,345.35,900173,310923543.85,09-JAN-2024
AETHER,899.95,937.8,893.0,896.25,440054,401740449.3,09-JAN-2024
AFFLE,1282.0,1307.85,1250.0,1269.55,278700,357061898.05,09-JAN-2024
AGI,878.05,888.8,864.5,875.2,119241,104293932.25,09-JAN-2024
