SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,646.55,654.5,638.1,643.05,229384,147929515.95,18-JAN-2024
3MINDIA,34339.0,34418.5,33701.0,34092.75,3290,112053871.95,18-JAN-2024
AARTIDRUGS,527.9,534.25,517.0,530.45,449017,237566558.45,18-JAN-2024
AARTIIND,601.05,633.5,601.05,611.6,9846316,6058647218.35,18-JAN-2024
AARTIPHARM,512.95,519.6,493.3,511.95,105111,53428739.95,18-JAN-2024
AAVAS,1534.0,1534.0,1485.0,1501.15,604765,910759123.55,18-JAN-2024
ABB,4765.0,4797.4,4665.0,4710.35,151382,715482761.55,18-JAN-2024
ABBOTINDIA,25749.95,25875.0,25301.0,25737.5,14103,361838278.65,18-JAN-2024
ABCAPITAL,175.1,176.0,171.1,175.1,5183135,902876142.95,18-JAN-2024
ABFRL,223.0,225.35,216.5,223.15,3988759,884098108.5,18-JAN-2024
ACC,2246.0,2267.1,2201.05,2260.1,228207,511712615.05,18-JAN-2024
ACCELYA,1837.0,1919.0,1751.0,1895.45,95957,178705361.55,18-JAN-2024
ACE,899.75,919.0,876.0,904.3,257581,231920991.05,18-JAN-2024
ACI,609.0,615.0,592.95,600.15,274930,165614879.6,18-JAN-2024
ACLGATI,126.95,128.15,123.0,127.05,336762,42382545.35,18-JAN-2024
ADANIENSOL,1087.0,1097.9,1040.6,1065.5,1168724,1246705620.35,18-JAN-2024
ADANIENT,2975.55,2985.0,2885.1,2918.9,2552342,7461140978.65,18-JAN-2024
ADANIGREEN,1615.0,1629.0,1565.65,1588.25,994211,1583941662.8,18-JAN-2024
ADANIPORTS,1171.05,1184.3,1143.45,1154.05,5918594,6859750083.0,18-JAN-2024
ADVENZYMES,365.1,391.95,358.1,378.25,812477,307916270.35,18-JAN-2024
AEGISCHEM,370.45,383.7,369.05,376.5,1214730,457443169.5,18-JAN-2024
AETHER,873.0,880.0,852.95,866.7,58001,50289332.6,18-JAN-2024
AFFLE,1272.9,1292.7,1205.05,1255.7,312568,392378537.6,18-JAN-2024
AGI,819.8,825.9,791.1,810.3,161684,130939719.9,18-JAN-2024
AHLUCONT,815.0,838.8,787.0,834.75,47367,38770645.05,18-JAN-2024
