SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,682.0,700.0,679.65,696.7,141794,97836665.15,14-MAR-2024
3MINDIA,30246.55,30446.15,29400.0,30133.15,4529,136479621.9,14-MAR-2024
AARTIDRUGS,452.55,463.0,443.7,458.7,165603,75716306.55,14-MAR-2024
AARTIIND,616.0,648.15,606.55,645.9,1433487,913524772.8,14-MAR-2024
AARTIPHARM,407.95,441.45,399.55,438.05,329743,140677802.15,14-MAR-2024
AAVAS,1339.65,1395.3,1321.55,1378.9,178906,245687122.4,14-MAR-2024
ABB,5614.9,5658.3,5520.0,5625.4,354416,1984993855.6,14-MAR-2024
ABBOTINDIA,27666.0,28599.7,27250.0,28308.1,31673,888231027.85,14-MAR-2024
ABCAPITAL,170.95,173.9,167.45,173.05,5821445,1001787589.05,14-MAR-2024
ABFRL,200.1,204.0,198.75,201.0,4196921,847467475.55,14-MAR-2024
ACC,2387.0,2489.3,2347.2,2482.1,350605,860237920.75,14-MAR-2024
ACCELYA,1600.0,1717.0,1600.0,1704.55,33857,57004881.75,14-MAR-2024
ACE,1074.95,1294.0,1050.0,1273.45,1454430,1775636329.55,14-MAR-2024
ACI,602.0,603.45,584.8,588.4,873115,517190976.8,14-MAR-2024
ACLGATI,96.75,104.05,96.1,102.05,388598,39430515.85,14-MAR-2024
ADANIENSOL,950.0,1065.9,918.75,1054.55,6083924,6232256050.0,14-MAR-2024
ADANIENT,2927.45,3101.2,2880.0,3087.45,3759100,11403763726.1,14-MAR-2024
ADANIGREEN,1716.0,1913.0,1663.2,1895.3,1875930,3460809880.7,14-MAR-2024
ADANIPORTS,1210.0,1276.0,1195.7,1267.85,7195603,9010757059.45,14-MAR-2024
ADVENZYMES,348.5,366.6,344.3,365.0,197009,70734080.15,14-MAR-2024
AEGISCHEM,362.95,379.4,362.95,370.9,965653,359214999.85,14-MAR-2024
AETHER,786.95,799.85,781.0,791.95,84588,67026944.8,14-MAR-2024
AFFLE,1020.0,1045.0,1004.0,1033.65,193058,199524052.65,14-MAR-2024
AGI,714.0,784.95,696.35,777.9,297917,227455332.55,14-MAR-2024
AHLUCONT,999.05,1046.75,999.05,1031.95,109018,112373250.05,14-MAR-2024
AIAENG,3621.0,3632.0,3578.3,3616.0,41986,151863414.0,14-MAR-2024
AJANTPHARM,2110.7,2128.0,2075.0,2124.3,84254,178491495.25,14-MAR-2024
ALKEM,4915.0,5017.0,4881.1,4985.35,70479,350660174.3,14-MAR-2024
ALKYLAMINE,1975.1,2020.05,1957.05,1966.7,65686,130574169.65,14-MAR-2024
ALLCARGO,69.1,70.65,67.0,69.35,5048017,349846403.9,14-MAR-2024
AMBER,3549.0,3606.15,3462.45,3494.5,94444,333097154.1,14-MAR-2024
AMBUJACEM,555.5,584.7,551.7,582.45,3200499,1840212237.0,14-MAR-2024
AMIORG,1015.0,1066.8,1004.45,1051.8,208227,217752982.05,14-MAR-2024
ANANDRATHI,3736.85,3875.9,3700.0,3772.1,82654,313764729.25,14-MAR-2024
ANANTRAJ,281.0,306.45,281.0,297.5,2667054,794397653.3,14-MAR-2024
ANGELONE,2445.9,2685.0,2422.75,2650.0,814104,2120507785.95,14-MAR-2024
ANURAS,895.95,929.5,892.0,923.75,106695,97470552.45,14-MAR-2024
APARINDS,5648.95,5777.95,5503.85,5727.05,108306,614975647.7,14-MAR-2024
APCOTEXIND,418.85,438.9,412.1,435.25,82917,35637653.65,14-MAR-2024
APLAPOLLO,1492.0,1525.0,1471.65,1495.6,694302,1038743751.4,14-MAR-2024
APLLTD,927.0,939.7,915.25,927.0,112990,104339746.35,14-MAR-2024
APOLLOHOSP,6008.4,6095.0,5980.0,6023.15,439181,2652308010.8,14-MAR-2024
APOLLOPIPE,620.0,652.1,612.4,645.2,79929,51105682.25,14-MAR-2024
APOLLOTYRE,493.35,505.55,481.75,502.55,2421237,1203504629.3,14-MAR-2024
APTUS,307.05,324.05,304.0,318.0,212097,66992567.9,14-MAR-2024
ARE&M,783.15,814.1,772.25,798.9,787643,630105512.1,14-MAR-2024
ARVIND,248.1,266.0,243.0,261.9,610496,158740720.3,14-MAR-2024
ARVINDFASN,426.45,449.0,417.2,446.9,180721,79103794.65,14-MAR-2024
ASAHIINDIA,510.0,532.45,506.0,519.85,112078,58378021.7,14-MAR-2024
ASHOKA,144.6,165.0,140.9,160.05,3332635,512194575.25,14-MAR-2024
ASHOKLEY,158.1,164.45,157.55,164.1,15289732,2488328116.65,14-MAR-2024
ASIANPAINT,2860.0,2898.05,2841.0,2892.25,1381741,3985587935.2,14-MAR-2024
ASTEC,1054.35,1092.1,1025.0,1086.75,116001,123265996.35,14-MAR-2024
ASTERDM,411.0,427.55,411.0,425.1,497923,211469496.9,14-MAR-2024
ASTRAL,1982.25,2045.75,1975.55,2015.65,563858,1134644972.6,14-MAR-2024
ASTRAMICRO,521.0,566.75,514.05,562.3,306442,168410051.35,14-MAR-2024
ASTRAZEN,5099.8,5149.95,4785.0,4928.05,13676,68203400.0,14-MAR-2024
ATGL,870.0,981.0,846.55,973.3,6561550,6169955544.95,14-MAR-2024
ATUL,5995.95,6075.0,5922.35,5963.55,138151,827016832.25,14-MAR-2024
AUBANK,573.0,587.85,569.0,583.95,2141385,1246715904.7,14-MAR-2024
AUROPHARMA,1005.0,1022.15,990.4,1011.3,1744256,1764245103.95,14-MAR-2024
AUTOAXLES,1799.5,1880.5,1790.55,1812.0,26117,48285885.85,14-MAR-2024
AVALON,470.0,500.5,469.95,494.95,151049,73910890.05,14-MAR-2024
AVANTIFEED,475.0,504.65,472.0,500.6,361035,176568298.3,14-MAR-2024
AWL,333.0,350.0,324.85,347.45,2508962,857462332.8,14-MAR-2024
AXISBANK,1075.0,1081.25,1055.6,1058.25,10253613,10951673978.4,14-MAR-2024
BAJAJ-AUTO,8330.5,8400.0,8202.05,8383.55,392634,3276626187.05,14-MAR-2024
BAJAJCON,205.5,219.95,205.5,216.8,404163,87090426.3,14-MAR-2024
BAJAJFINSV,1565.6,1580.0,1550.1,1563.7,1289823,2019425089.15,14-MAR-2024
BAJAJHLDNG,8225.0,8300.0,8080.6,8231.0,68591,560209933.25,14-MAR-2024
BAJFINANCE,6456.15,6470.0,6297.8,6397.45,1219865,7810655558.5,14-MAR-2024
BALAMINES,2041.05,2099.0,2009.2,2057.65,84568,173746490.4,14-MAR-2024
BALKRISIND,2260.0,2293.05,2212.8,2267.75,402650,907995336.3,14-MAR-2024
BALMLAWRIE,205.0,218.6,202.0,215.15,688287,146748828.75,14-MAR-2024
BALRAMCHIN,349.35,357.9,343.5,356.05,1267523,449128863.35,14-MAR-2024
BANDHANBNK,178.7,183.15,173.15,179.65,16837953,3017385758.1,14-MAR-2024
BANKBARODA,259.9,263.85,255.6,259.2,13623004,3539989966.5,14-MAR-2024
BANKINDIA,127.0,133.5,125.1,130.4,18478220,2408804855.8,14-MAR-2024
BARBEQUE,520.25,573.5,520.25,552.95,208401,113072927.85,14-MAR-2024
BATAINDIA,1390.0,1413.0,1367.05,1407.15,476722,667983648.05,14-MAR-2024
BAYERCROP,5030.15,5148.05,5010.1,5080.85,8749,44530835.3,14-MAR-2024
BBTC,1551.0,1639.45,1531.05,1627.1,54482,87041102.1,14-MAR-2024
BDL,1582.0,1686.95,1552.1,1658.05,972197,1599670989.3,14-MAR-2024
BECTORFOOD,975.0,1036.65,964.3,1025.25,248744,251656689.9,14-MAR-2024
BEL,189.0,197.15,186.25,195.25,34622781,6687209925.2,14-MAR-2024
BEML,2705.05,2832.8,2678.0,2770.2,651979,1806964979.85,14-MAR-2024
BEPL,82.4,87.55,81.6,86.35,828131,70921964.4,14-MAR-2024
BERGEPAINT,554.1,567.5,549.05,565.25,461038,258928205.85,14-MAR-2024
BHARATFORG,1111.0,1127.0,1096.7,1113.05,1500630,1670543409.8,14-MAR-2024
BHARTIARTL,1173.95,1199.7,1163.55,1194.6,8569080,10175248523.0,14-MAR-2024
BHEL,224.8,232.3,221.95,226.45,38281171,8729017088.5,14-MAR-2024
BIKAJI,502.95,503.0,488.35,492.35,183225,90916231.5,14-MAR-2024
BIOCON,252.5,273.45,249.9,267.4,6106792,1594089208.6,14-MAR-2024
BIRLACORPN,1434.65,1449.0,1401.2,1426.05,157068,223287745.6,14-MAR-2024
BLS,289.6,345.5,288.4,343.15,14723271,4832200678.1,14-MAR-2024
BLUEDART,5696.25,5799.0,5656.7,5684.1,11787,67302954.4,14-MAR-2024
BLUESTARCO,1265.45,1300.8,1242.9,1260.75,111433,140428942.3,14-MAR-2024
BOMDYEING,137.55,158.3,137.55,155.25,1848957,277137667.75,14-MAR-2024
BORORENEW,483.9,516.35,477.0,503.95,977311,489991685.95,14-MAR-2024
BOSCHLTD,28429.95,29629.5,28238.1,29401.0,54457,1593418037.4,14-MAR-2024
BPCL,597.75,614.0,592.4,608.75,9686237,5858771511.4,14-MAR-2024
BRIGADE,845.0,869.45,830.6,844.75,895656,755992170.45,14-MAR-2024
BRITANNIA,4853.25,4952.95,4783.0,4938.9,240217,1177910891.2,14-MAR-2024
BSE,2012.0,2097.95,1973.6,2048.45,800906,1642638966.75,14-MAR-2024
BSOFT,719.1,766.15,715.0,763.7,1904372,1431753976.85,14-MAR-2024
CAMLINFINE,102.4,105.65,100.1,101.25,1613933,165578381.6,14-MAR-2024
CAMPUS,223.9,226.85,219.15,220.7,1566799,348034059.85,14-MAR-2024
CAMS,2739.6,2905.0,2707.1,2882.25,172643,490334447.25,14-MAR-2024
CANBK,534.0,554.65,529.1,547.0,9203619,5008038759.5,14-MAR-2024
CANFINHOME,716.85,736.05,711.65,729.45,394070,287506073.1,14-MAR-2024
CAPLIPOINT,1267.0,1300.0,1243.25,1280.05,98025,124076739.6,14-MAR-2024
CARBORUNIV,1054.45,1094.0,1050.65,1069.5,91708,98489686.1,14-MAR-2024
CARERATING,1085.0,1105.0,1066.35,1073.35,30127,32781475.1,14-MAR-2024
CARTRADE,630.35,671.1,623.9,655.2,319172,210658669.75,14-MAR-2024
CARYSIL,894.9,960.0,871.05,951.7,116675,108551289.3,14-MAR-2024
CASTROLIND,191.5,202.7,186.05,199.7,5909761,1166038604.3,14-MAR-2024
CCL,597.9,597.9,586.2,589.35,94356,55759640.8,14-MAR-2024
CDSL,1679.7,1735.5,1650.0,1709.35,857724,1466911207.75,14-MAR-2024
CEATLTD,2494.75,2550.55,2468.75,2497.35,103397,260672841.0,14-MAR-2024
CENTRALBK,54.0,61.5,52.05,60.6,40906348,2405637414.8,14-MAR-2024
CENTURYPLY,639.95,699.5,635.05,690.15,1358166,911872035.7,14-MAR-2024
CENTURYTEX,1344.8,1448.7,1340.75,1437.1,255607,359215461.0,14-MAR-2024
CERA,7026.3,7350.0,6849.55,6936.5,24799,171568824.6,14-MAR-2024
CESC,110.2,117.5,109.75,116.95,4369059,505126691.2,14-MAR-2024
CGCL,204.25,214.65,195.55,211.5,411369,85265791.0,14-MAR-2024
CGPOWER,462.0,469.4,450.1,467.5,3037344,1410560406.25,14-MAR-2024
CHALET,681.05,725.15,681.05,716.35,388067,274635465.8,14-MAR-2024
CHAMBLFERT,335.1,349.95,332.05,347.0,1294690,446116393.75,14-MAR-2024
CHEMPLASTS,436.35,444.75,429.4,441.7,75956,33334729.45,14-MAR-2024
CHENNPETRO,780.95,857.9,768.05,851.05,1007230,828897094.9,14-MAR-2024
CHOICEIN,246.8,258.0,244.0,253.7,303617,76319109.45,14-MAR-2024
CHOLAFIN,1053.7,1080.0,1034.3,1070.85,1692979,1797900853.1,14-MAR-2024
CHOLAHLDNG,1030.15,1047.55,1002.55,1031.15,246119,254724560.95,14-MAR-2024
CIEINDIA,406.8,432.3,406.8,430.1,511224,217356554.35,14-MAR-2024
CIGNITITEC,1095.8,1213.5,1095.8,1205.15,724320,854498984.25,14-MAR-2024
CIPLA,1467.1,1501.45,1454.35,1496.65,1748907,2592779787.4,14-MAR-2024
CLEAN,1290.15,1322.0,1277.2,1301.45,185968,242319168.8,14-MAR-2024
CMSINFO,376.0,397.5,376.0,394.5,1603045,625964234.25,14-MAR-2024
COALINDIA,419.0,428.85,412.2,427.7,20478918,8666846855.6,14-MAR-2024
COCHINSHIP,739.95,814.0,713.35,804.3,3713524,2890174801.85,14-MAR-2024
COFORGE,6145.0,6151.2,5900.0,6087.6,439378,2652596313.6,14-MAR-2024
COLPAL,2566.95,2698.65,2531.65,2687.4,603002,1598748923.15,14-MAR-2024
CONCOR,862.45,921.0,854.95,867.95,1997066,1735081942.75,14-MAR-2024
CONCORDBIO,1370.0,1440.0,1350.05,1395.95,74076,103378385.1,14-MAR-2024
CONFIPET,85.0,92.95,83.9,90.7,4117861,368899397.75,14-MAR-2024
COROMANDEL,1074.0,1095.65,1054.8,1085.9,538865,584624806.45,14-MAR-2024
COSMOFIRST,458.0,482.0,451.5,469.7,131166,61963412.4,14-MAR-2024
CRAFTSMAN,3825.0,3980.0,3801.0,3924.55,46578,183636372.75,14-MAR-2024
CREDITACC,1310.0,1394.7,1277.95,1382.75,343494,461089791.2,14-MAR-2024
CRISIL,4883.8,4999.0,4828.05,4985.65,30218,149383759.4,14-MAR-2024
CROMPTON,277.15,284.3,275.85,279.2,2216147,620948407.5,14-MAR-2024
CSBBANK,332.4,359.95,330.3,353.2,275467,95786378.4,14-MAR-2024
CUB,127.05,130.4,125.4,129.5,3255269,420239971.2,14-MAR-2024
CUMMINSIND,2663.4,2751.95,2657.75,2724.05,762079,2069761206.2,14-MAR-2024
CYIENT,1909.0,1977.95,1909.0,1945.75,279534,544119296.4,14-MAR-2024
DABUR,517.0,530.8,516.15,529.65,2047715,1080981218.75,14-MAR-2024
DALBHARAT,1827.0,1877.95,1821.6,1867.05,242860,452429354.75,14-MAR-2024
DALMIASUG,350.0,374.7,348.15,363.7,54576,19636587.75,14-MAR-2024
DATAMATICS,504.0,532.0,503.4,520.2,186066,97471998.4,14-MAR-2024
DATAPATTNS,2120.25,2401.55,2101.0,2379.2,537063,1234805747.85,14-MAR-2024
DBL,381.0,416.5,377.6,410.1,748643,302227788.7,14-MAR-2024
DBREALTY,215.6,236.9,214.0,232.8,6925680,1585213095.15,14-MAR-2024
DCAL,195.1,226.0,191.1,220.5,2551749,552494151.05,14-MAR-2024
DCBBANK,114.85,119.35,112.0,118.8,2353113,276541670.5,14-MAR-2024
