SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,702.55,705.1,675.85,679.8,298672,205420549.5,07-MAR-2024
3MINDIA,30325.9,30778.0,30266.0,30480.55,2582,78695206.7,07-MAR-2024
AARTIDRUGS,480.0,485.0,475.0,476.1,121936,58423944.2,07-MAR-2024
AARTIIND,649.0,670.75,648.15,665.4,1128494,747381867.55,07-MAR-2024
AARTIPHARM,456.0,469.65,453.05,455.9,384078,176349205.8,07-MAR-2024
AAVAS,1420.0,1440.0,1404.65,1414.8,420272,596193809.15,07-MAR-2024
ABB,5697.05,5792.0,5675.0,5770.75,289128,1664366367.15,07-MAR-2024
ABBOTINDIA,27321.5,27768.2,27313.65,27434.95,4563,125610898.1,07-MAR-2024
ABCAPITAL,182.0,186.45,181.1,182.1,5164212,948048200.25,07-MAR-2024
ABFRL,224.75,229.8,224.25,225.4,3860278,875930412.75,07-MAR-2024
ACC,2642.0,2656.85,2615.3,2638.8,149670,394471122.65,07-MAR-2024
ACCELYA,1815.0,1822.9,1794.7,1807.35,9371,16937978.65,07-MAR-2024
ACE,1391.0,1424.4,1350.5,1383.35,258094,358995589.2,07-MAR-2024
ACI,703.0,703.0,679.05,687.95,458109,315590045.05,07-MAR-2024
ACLGATI,116.35,116.4,112.35,112.7,445400,50502904.65,07-MAR-2024
ADANIENSOL,1074.9,1078.6,1059.0,1069.6,2691523,2870463250.5,07-MAR-2024
ADANIENT,3240.0,3262.0,3220.0,3226.55,856328,2774747690.85,07-MAR-2024
ADANIGREEN,1919.9,1949.95,1910.8,1929.1,517466,997771979.4,07-MAR-2024
ADANIPORTS,1329.8,1335.35,1315.0,1325.45,1640786,2175402991.2,07-MAR-2024
ADVENZYMES,369.15,379.0,369.05,371.2,103727,38844449.9,07-MAR-2024
AEGISCHEM,438.95,454.8,430.15,433.7,999164,442660192.3,07-MAR-2024
AETHER,843.05,844.35,830.05,836.2,72703,60777982.25,07-MAR-2024
AFFLE,1084.0,1105.95,1074.0,1095.1,166485,181563130.45,07-MAR-2024
AGI,837.0,848.05,829.7,834.2,120119,100752670.5,07-MAR-2024
AHLUCONT,1135.95,1163.95,1116.65,1136.0,169703,193678263.95,07-MAR-2024
AIAENG,3670.0,3720.0,3632.0,3699.15,61123,223194628.55,07-MAR-2024
AJANTPHARM,2081.05,2105.0,2071.1,2091.1,128858,268480304.05,07-MAR-2024
ALKEM,5222.0,5225.0,5136.95,5144.3,129528,669038097.65,07-MAR-2024
ALKYLAMINE,2151.05,2187.85,2135.0,2138.25,55133,118715867.45,07-MAR-2024
