SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,550.8,550.95,536.0,540.0,165069,89196241.25,22-NOV-2023
3MINDIA,30988.0,30996.55,30621.1,30728.25,1248,38381226.5,22-NOV-2023
AARTIDRUGS,472.9,492.2,472.4,483.9,462620,224079903.95,22-NOV-2023
AARTIIND,521.85,524.7,518.65,521.1,632616,329818168.75,22-NOV-2023
AARTIPHARM,403.15,403.25,392.0,394.8,95266,37856835.75,22-NOV-2023
AAVAS,1533.4,1533.4,1475.05,1483.65,106766,159542547.4,22-NOV-2023
ABB,4360.1,4375.65,4220.3,4234.4,176385,752379555.0,22-NOV-2023
ABBOTINDIA,23921.1,24167.45,23777.5,23904.25,5685,136193030.0,22-NOV-2023
ABCAPITAL,172.0,174.15,168.9,170.95,4842954,828166343.15,22-NOV-2023
ABFRL,214.0,217.85,213.95,215.0,1575908,339935142.3,22-NOV-2023
ACC,1842.05,1847.35,1803.0,1815.25,313236,569680427.15,22-NOV-2023
ACCELYA,1396.0,1406.9,1377.6,1381.8,16362,22734181.35,22-NOV-2023
ACE,838.0,844.9,822.3,833.3,119795,99916679.95,22-NOV-2023
ACI,527.95,527.95,516.0,518.35,177263,92256544.65,22-NOV-2023
ADANIENSOL,731.8,734.55,722.2,726.95,151126,109998267.8,22-NOV-2023
ADANIENT,2205.15,2225.0,2153.5,2172.65,1247205,2713231089.5,22-NOV-2023
ADANIGREEN,925.95,929.95,910.0,914.45,288736,265387511.0,22-NOV-2023
ADANIPORTS,804.0,804.95,788.55,791.9,3212329,2548447110.0,22-NOV-2023
ADANIPOWER,392.5,395.5,385.15,387.2,10626256,4142322064.1,22-NOV-2023
ADVENZYMES,315.5,339.5,315.5,329.5,1032069,342005366.95,22-NOV-2023
AEGISCHEM,315.15,332.0,307.0,328.75,5352908,1741460392.1,22-NOV-2023
AETHER,875.8,898.9,875.8,887.4,173447,153888458.45,22-NOV-2023
AFFLE,1058.5,1069.0,1055.5,1067.4,150018,159679894.75,22-NOV-2023
AGI,1001.95,1017.45,980.25,991.55,129257,128332228.1,22-NOV-2023
AHLUCONT,806.95,819.0,795.1,807.05,85595,69232948.95,22-NOV-2023
AIAENG,3464.65,3471.2,3404.6,3424.9,225987,776184891.25,22-NOV-2023
AJANTPHARM,1962.0,1979.0,1903.55,1918.55,108420,210226390.45,22-NOV-2023
ALKEM,4500.0,4572.95,4466.75,4530.95,398114,1801898697.75,22-NOV-2023
ALKYLAMINE,2158.95,2170.0,2129.05,2144.05,23620,50705667.15,22-NOV-2023
ALLCARGO,275.2,276.85,269.55,270.55,301518,81842101.3,22-NOV-2023
AMBER,3285.0,3332.45,3238.0,3269.45,63539,208621244.2,22-NOV-2023
AMBUJACEM,420.0,421.2,413.25,414.25,1457858,605955575.1,22-NOV-2023
AMIORG,1079.85,1138.0,1079.85,1096.45,221341,245964528.95,22-NOV-2023
ANANDRATHI,2299.0,2464.0,2221.05,2431.0,123322,293601301.4,22-NOV-2023
ANANTRAJ,253.4,263.55,251.75,254.95,903709,232462605.4,22-NOV-2023
ANGELONE,2956.0,3010.0,2927.4,2960.4,732561,2172178991.25,22-NOV-2023
ANURAS,939.0,940.7,932.4,938.25,146759,137372825.8,22-NOV-2023
APARINDS,5809.5,5829.65,5505.0,5577.65,123771,697813061.3,22-NOV-2023
APCOTEXIND,544.15,549.85,526.1,532.2,73020,39197398.95,22-NOV-2023
APLAPOLLO,1660.5,1677.85,1643.0,1660.0,1084370,1802055469.4,22-NOV-2023
APLLTD,743.25,746.95,726.8,728.4,86107,63057515.35,22-NOV-2023
APOLLOHOSP,5467.0,5539.95,5439.15,5532.0,302473,1665052191.35,22-NOV-2023
APOLLOPIPE,678.75,682.9,675.0,678.95,26209,17788904.7,22-NOV-2023
APOLLOTYRE,424.6,425.15,417.05,420.85,672426,282915232.55,22-NOV-2023
APTUS,291.35,291.35,285.0,287.6,780462,224377495.55,22-NOV-2023
ARE&M,660.0,660.0,648.05,650.8,338176,220904428.4,22-NOV-2023
ARVIND,222.95,228.0,220.0,224.55,1472317,329856338.7,22-NOV-2023
ARVINDFASN,419.0,432.5,415.25,427.05,596272,254253149.05,22-NOV-2023
ASAHIINDIA,570.0,581.4,570.0,575.3,60238,34683644.85,22-NOV-2023
ASHOKA,144.9,145.5,139.2,141.35,1834286,260281600.6,22-NOV-2023
ASHOKLEY,179.5,181.25,176.4,178.4,15082128,2696662547.6,22-NOV-2023
ASIANPAINT,3140.0,3157.0,3121.2,3133.0,489889,1537931540.4,22-NOV-2023
ASTEC,1254.7,1280.05,1227.05,1258.4,8395,10507875.5,22-NOV-2023
ASTERDM,336.6,342.15,333.25,337.45,409597,138316080.0,22-NOV-2023
ASTRAL,1949.95,1973.9,1931.05,1947.95,517972,1014599648.85,22-NOV-2023
ASTRAMICRO,554.45,560.0,545.45,557.35,242371,134631331.7,22-NOV-2023
ASTRAZEN,4699.0,4714.45,4650.0,4664.9,4433,20702997.05,22-NOV-2023
ATGL,544.15,544.75,527.95,531.65,311802,166791804.85,22-NOV-2023
ATUL,6561.0,6593.3,6473.9,6509.55,25523,166318689.65,22-NOV-2023
AUBANK,720.0,723.4,710.1,717.1,1502045,1073431625.25,22-NOV-2023
AUROPHARMA,1035.0,1058.0,1021.1,1055.75,3502535,3656643774.25,22-NOV-2023
AUTOAXLES,2367.5,2390.4,2334.0,2351.65,12968,30525063.35,22-NOV-2023
AVALON,477.0,480.25,473.35,476.8,87962,41945143.15,22-NOV-2023
AVANTIFEED,398.95,399.0,392.35,395.1,98635,39028037.7,22-NOV-2023
AWL,320.0,322.4,311.05,314.35,1782582,562165796.2,22-NOV-2023
AXISBANK,991.0,999.9,988.0,998.1,6103988,6068667929.0,22-NOV-2023
BAJAJ-AUTO,5680.0,5764.9,5661.3,5751.55,497403,2845778276.7,22-NOV-2023
BAJAJCON,224.4,224.4,220.6,221.3,210916,46804353.9,22-NOV-2023
BAJAJFINSV,1610.0,1626.0,1602.5,1623.9,807316,1306973388.1,22-NOV-2023
BAJAJHLDNG,7359.0,7470.0,7330.4,7377.3,27197,201231949.3,22-NOV-2023
BAJFINANCE,7086.45,7177.85,7065.5,7128.35,1041404,7414279169.55,22-NOV-2023
BALAMINES,2030.95,2039.0,2017.95,2029.7,26349,53449387.9,22-NOV-2023
BALKRISIND,2470.0,2513.15,2469.15,2500.1,231313,576801955.35,22-NOV-2023
BALMLAWRIE,160.9,161.25,155.0,156.2,546507,85916801.1,22-NOV-2023
BALRAMCHIN,449.7,464.6,448.55,461.6,2639918,1204642224.35,22-NOV-2023
BANDHANBNK,215.0,215.85,211.4,212.2,8961184,1912472372.35,22-NOV-2023
BANKBARODA,196.45,196.8,192.8,194.65,15231149,2969609618.3,22-NOV-2023
BANKINDIA,105.3,105.3,103.55,104.0,9377801,976193250.2,22-NOV-2023
BARBEQUE,626.0,637.7,620.0,624.3,123211,77702922.95,22-NOV-2023
BATAINDIA,1593.65,1626.4,1593.6,1619.6,293466,473510566.65,22-NOV-2023
BAYERCROP,5280.0,5375.0,5255.55,5310.45,9644,51129208.9,22-NOV-2023
BBTC,1475.0,1519.95,1442.35,1453.45,152820,225709785.2,22-NOV-2023
BDL,1128.0,1130.0,1083.05,1090.65,421195,465250926.2,22-NOV-2023
BECTORFOOD,1275.9,1275.9,1215.6,1219.0,198760,245570446.95,22-NOV-2023
BEL,143.25,143.45,140.15,141.85,7445272,1055066423.5,22-NOV-2023
BEML,2444.0,2454.0,2373.5,2427.0,397039,956638717.2,22-NOV-2023
BEPL,91.6,98.5,91.6,96.75,6019294,581107051.2,22-NOV-2023
BERGEPAINT,578.55,590.0,568.9,569.65,653479,376148531.05,22-NOV-2023
BHARATFORG,1081.0,1098.35,1070.95,1096.75,909485,989519941.55,22-NOV-2023
BHARTIARTL,974.3,976.3,965.95,969.75,3309732,3213098687.0,22-NOV-2023
BHEL,140.0,141.75,139.25,141.15,14276386,2005363010.6,22-NOV-2023
BIKAJI,550.0,551.05,531.95,535.1,219187,118100840.3,22-NOV-2023
BIOCON,234.45,237.5,233.7,236.0,2803434,661493810.65,22-NOV-2023
BIRLACORPN,1308.0,1308.0,1290.0,1301.1,58440,75945750.7,22-NOV-2023
BLS,265.5,267.2,261.0,265.7,2161998,571970812.05,22-NOV-2023
BLUEDART,6764.9,6769.8,6660.0,6682.65,4403,29519215.9,22-NOV-2023
BLUESTARCO,987.0,994.0,960.9,975.3,168860,165340169.85,22-NOV-2023
BOMDYEING,164.65,174.8,164.6,168.95,10330656,1766050154.05,22-NOV-2023
BORORENEW,412.0,416.2,409.5,410.4,121963,50261808.85,22-NOV-2023
BOSCHLTD,20715.0,21217.65,20615.05,20821.3,59486,1246455651.6,22-NOV-2023
BPCL,392.0,402.8,391.1,402.1,12865332,5142093267.15,22-NOV-2023
BRIGADE,753.0,753.0,728.0,738.65,313959,232023892.1,22-NOV-2023
BRITANNIA,4709.9,4712.85,4662.75,4694.2,72533,340038830.4,22-NOV-2023
BSE,2160.25,2223.85,2075.5,2088.75,2660338,5701505258.5,22-NOV-2023
BSOFT,617.05,626.85,611.5,624.8,1718394,1068203554.15,22-NOV-2023
CAMLINFINE,130.2,130.35,127.5,128.25,264492,34073218.65,22-NOV-2023
CAMPUS,263.3,270.6,262.0,268.0,1029070,274025808.7,22-NOV-2023
CAMS,2850.0,2863.8,2741.0,2753.4,300305,836412247.6,22-NOV-2023
CANBK,397.95,401.2,391.8,394.65,3138570,1242076375.0,22-NOV-2023
CANFINHOME,780.0,786.15,762.5,766.4,233945,180217052.1,22-NOV-2023
CAPLIPOINT,1260.0,1276.3,1205.55,1220.45,180663,222413136.75,22-NOV-2023
CARBORUNIV,1099.0,1191.7,1086.75,1170.05,1227028,1429575226.5,22-NOV-2023
CARERATING,902.0,921.0,897.55,909.35,57096,51945513.35,22-NOV-2023
CARTRADE,804.0,815.0,776.75,779.2,133436,105456897.4,22-NOV-2023
CARYSIL,854.0,880.0,837.9,851.3,80006,68666946.25,22-NOV-2023
CASTROLIND,134.3,135.5,134.2,134.35,1112025,149676286.5,22-NOV-2023
CCL,632.85,641.95,626.15,635.45,110665,70214423.75,22-NOV-2023
