SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,543.8,544.85,538.15,542.8,142699,77358028.45,10-NOV-2023
3MINDIA,31726.0,32409.35,31350.05,31558.0,6310,201366101.45,10-NOV-2023
AARTIDRUGS,483.05,483.45,478.0,481.45,77429,37281560.0,10-NOV-2023
AARTIIND,508.35,512.0,501.85,511.15,806065,408512300.05,10-NOV-2023
AARTIPHARM,390.7,397.45,388.6,393.35,102657,40445610.85,10-NOV-2023
AAVAS,1461.45,1479.8,1446.8,1468.95,55245,80976776.8,10-NOV-2023
ABB,4328.0,4382.95,4223.0,4239.3,640836,2759599001.8,10-NOV-2023
ABBOTINDIA,23879.45,24142.9,23505.05,23705.65,13934,331535019.25,10-NOV-2023
ABCAPITAL,173.5,175.5,172.0,175.05,1584858,275898589.5,10-NOV-2023
ABFRL,208.25,218.3,208.25,216.6,5179169,1112540649.7,10-NOV-2023
ACC,1844.0,1846.5,1818.0,1825.3,259623,474213995.75,10-NOV-2023
ACCELYA,1380.0,1409.95,1378.8,1396.0,11603,16212004.5,10-NOV-2023
ACE,850.0,894.7,843.7,854.45,914003,791090199.3,10-NOV-2023
ACI,529.8,535.8,526.0,527.1,295865,156558669.35,10-NOV-2023
ADANIENSOL,748.0,763.0,744.1,760.45,278461,210771197.15,10-NOV-2023
ADANIENT,2220.25,2237.0,2198.5,2205.1,1072597,2375324609.65,10-NOV-2023
ADANIGREEN,942.8,946.2,927.05,938.7,311274,292299752.6,10-NOV-2023
ADANIPORTS,808.0,818.8,806.2,808.6,3903183,3167742392.35,10-NOV-2023
ADANIPOWER,399.95,406.8,395.3,399.4,16574959,6668485091.8,10-NOV-2023
ADVENZYMES,326.4,334.35,322.2,324.4,131539,43076099.85,10-NOV-2023
AEGISCHEM,316.45,317.8,308.25,310.5,1010207,315298658.3,10-NOV-2023
AETHER,888.2,898.95,887.05,891.2,40006,35741332.2,10-NOV-2023
AFFLE,1025.7,1038.3,1015.8,1017.6,109766,112386700.9,10-NOV-2023
AGI,973.75,1047.0,959.9,972.35,700768,707620783.55,10-NOV-2023
AHLUCONT,680.45,711.25,674.0,680.8,235239,162822322.6,10-NOV-2023
AIAENG,3610.05,3638.8,3542.0,3559.5,40915,147263265.05,10-NOV-2023
AJANTPHARM,1875.0,1910.0,1858.1,1887.85,235241,444544381.9,10-NOV-2023
ALKEM,4275.1,4325.0,4212.5,4306.25,361432,1546582424.05,10-NOV-2023
