SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,736.85,765.0,734.7,748.7,1420517,1061877308.65,12-APR-2024
3MINDIA,30150.0,30150.0,29501.1,29611.1,1897,56468652.95,12-APR-2024
AARTIDRUGS,506.1,518.3,496.75,504.2,124404,62736421.1,12-APR-2024
AARTIIND,732.2,753.9,731.15,750.95,2320206,1728801667.05,12-APR-2024
AARTIPHARM,447.0,451.0,442.7,449.65,103890,46491661.75,12-APR-2024
AAVAS,1551.0,1635.0,1551.0,1568.95,473713,753561087.75,12-APR-2024
ABB,6650.0,6773.1,6642.0,6752.95,418148,2817980701.55,12-APR-2024
ABBOTINDIA,26950.0,27275.0,26401.0,26444.65,12842,344580065.4,12-APR-2024
ABCAPITAL,201.95,208.2,200.75,202.55,7363590,1508413698.95,12-APR-2024
ABFRL,238.1,240.4,233.0,233.95,3365147,796382000.0,12-APR-2024
ACC,2524.7,2532.5,2460.0,2468.3,262400,653851907.55,12-APR-2024
ACCELYA,1842.0,1894.6,1842.0,1858.35,17709,32998461.85,12-APR-2024
ACE,1484.4,1527.25,1466.2,1490.6,277844,414893455.05,12-APR-2024
ACI,652.95,704.9,649.05,694.6,3324651,2275113241.95,12-APR-2024
ACLGATI,106.55,108.05,104.9,105.9,256949,27215194.35,12-APR-2024
ADANIENSOL,1066.15,1097.55,1053.0,1068.9,1283700,1388237601.0,12-APR-2024
ADANIENT,3210.0,3247.5,3205.3,3209.9,705173,2271368817.95,12-APR-2024
ADANIGREEN,1907.9,1925.0,1880.0,1884.05,393681,746584293.1,12-APR-2024
ADANIPORTS,1350.0,1358.4,1341.0,1344.2,2183230,2946250364.15,12-APR-2024
ADANIPOWER,615.0,615.0,590.8,595.2,2999709,1809715674.15,12-APR-2024
ADVENZYMES,361.25,368.8,354.0,363.1,231764,83422023.1,12-APR-2024
AEGISCHEM,463.35,485.0,456.05,480.25,2403303,1136116011.75,12-APR-2024
AETHER,843.9,850.0,840.0,841.35,27717,23334391.5,12-APR-2024
AFFLE,1087.95,1097.2,1064.5,1070.25,133085,143815037.55,12-APR-2024
AGI,830.05,832.95,810.0,814.7,146718,119968993.45,12-APR-2024
AHLUCONT,1087.95,1094.9,1055.9,1068.0,72266,77774459.4,12-APR-2024
AIAENG,4025.0,4037.9,3901.0,3923.6,67164,265750458.7,12-APR-2024
AJANTPHARM,2151.6,2207.35,2107.15,2115.3,79775,172056275.9,12-APR-2024
ALKEM,4824.5,4870.0,4725.15,4735.2,159343,764579543.3,12-APR-2024
ALKYLAMINE,2155.0,2162.9,2120.2,2131.45,67327,144424362.85,12-APR-2024
ALLCARGO,72.3,75.2,72.25,72.8,2817957,207063617.35,12-APR-2024
AMBER,3692.15,3733.95,3680.0,3694.15,73009,270335452.75,12-APR-2024
AMBUJACEM,623.5,630.3,605.6,608.85,4161320,2563066191.45,12-APR-2024
AMIORG,1276.8,1286.85,1214.1,1220.8,356521,443329360.75,12-APR-2024
ANANDRATHI,3917.7,4075.0,3840.95,4009.05,141212,560844234.15,12-APR-2024
ANANTRAJ,346.0,350.0,336.5,338.35,1958635,674812994.75,12-APR-2024
ANGELONE,2906.2,2910.9,2871.2,2881.0,288710,833797108.35,12-APR-2024
ANURAS,875.0,884.95,832.8,866.05,154804,135024154.7,12-APR-2024
APARINDS,7153.0,7153.0,6945.0,6961.6,78608,552223578.35,12-APR-2024
APCOTEXIND,468.2,474.0,456.75,458.7,25271,11670950.2,12-APR-2024
APLAPOLLO,1570.0,1590.5,1535.4,1547.1,862397,1346590558.35,12-APR-2024
APLLTD,986.0,1004.85,977.75,982.6,92575,91722627.85,12-APR-2024
APOLLOHOSP,6450.0,6477.9,6362.7,6406.55,450885,2892982846.55,12-APR-2024
APOLLOPIPE,654.0,664.95,652.1,656.35,25978,17074239.35,12-APR-2024
APOLLOTYRE,488.7,488.95,480.25,482.3,1955613,946813458.1,12-APR-2024
APTUS,326.6,329.9,323.1,325.55,174865,57122076.1,12-APR-2024
ARE&M,878.45,898.0,866.0,891.35,1131749,1000610247.25,12-APR-2024
ARVIND,302.0,323.7,297.7,309.3,1206529,378405216.95,12-APR-2024
ARVINDFASN,446.0,460.05,443.05,453.8,311870,141334409.85,12-APR-2024
ASAHIINDIA,597.85,601.65,585.0,587.75,91249,54097128.6,12-APR-2024
ASHOKA,172.0,176.0,170.35,171.15,1273116,220795973.3,12-APR-2024
ASHOKLEY,177.9,181.2,177.1,178.35,16842899,3008077053.7,12-APR-2024
ASIANPAINT,2890.0,2893.0,2845.0,2854.5,1766311,5047159853.3,12-APR-2024
ASTEC,1293.5,1336.0,1266.5,1289.25,120898,157864043.85,12-APR-2024
ASTERDM,487.0,497.85,482.2,488.2,1857407,906923616.6,12-APR-2024
ASTRAL,1990.15,2022.55,1960.05,1964.25,413279,821137224.35,12-APR-2024
ASTRAMICRO,657.55,671.95,650.6,665.7,411891,272909234.85,12-APR-2024
ASTRAZEN,5420.8,5440.9,5291.05,5307.7,5214,27846522.3,12-APR-2024
ATGL,957.1,970.0,942.85,948.05,755787,723735246.1,12-APR-2024
ATUL,6196.3,6250.0,6140.0,6154.65,106850,661545401.0,12-APR-2024
AUBANK,630.0,644.0,627.3,638.75,2748417,1753162284.1,12-APR-2024
AUROPHARMA,1110.1,1127.95,1086.0,1088.45,1216798,1339284253.15,12-APR-2024
AUTOAXLES,1854.1,1865.0,1837.4,1842.35,16034,29666758.35,12-APR-2024
AVALON,520.05,524.0,516.25,519.75,80375,41794366.1,12-APR-2024
AVANTIFEED,520.0,533.3,518.4,522.5,288931,151974698.8,12-APR-2024
AWL,348.85,351.0,344.1,345.05,1196013,415623167.4,12-APR-2024
AXISBANK,1079.5,1096.4,1071.1,1073.45,18045983,19562460089.05,12-APR-2024
BAJAJ-AUTO,8949.05,9119.0,8930.0,9064.85,480474,4357183849.3,12-APR-2024
BAJAJCON,225.0,230.8,225.0,228.5,314813,71895386.7,12-APR-2024
BAJAJFINSV,1700.0,1706.2,1689.55,1698.65,1312132,2228152904.95,12-APR-2024
BAJAJHLDNG,8187.95,8271.2,8106.1,8175.55,43228,353587364.35,12-APR-2024
BAJFINANCE,7224.0,7264.0,7156.3,7229.55,1092588,7887126736.5,12-APR-2024
BALAMINES,2298.55,2317.95,2250.0,2269.15,79806,183022128.95,12-APR-2024
BALKRISIND,2414.85,2433.55,2385.4,2393.05,621524,1495986907.95,12-APR-2024
BALMLAWRIE,255.5,262.6,254.4,257.3,540116,139860785.35,12-APR-2024
BALRAMCHIN,388.0,389.8,377.05,377.8,1484296,567641724.6,12-APR-2024
BANDHANBNK,183.0,186.9,182.65,182.95,25930326,4781629680.25,12-APR-2024
BANKBARODA,269.8,272.25,266.4,267.95,11496987,3103234567.45,12-APR-2024
BANKINDIA,143.7,146.2,143.0,143.6,7894694,1141131208.55,12-APR-2024
BARBEQUE,540.0,545.35,531.1,535.2,163666,88877617.3,12-APR-2024
BATAINDIA,1382.05,1404.4,1378.5,1387.5,1062242,1478077698.35,12-APR-2024
BAYERCROP,5396.0,5525.95,5378.05,5475.9,27884,152943722.2,12-APR-2024
BBTC,1590.0,1622.0,1575.0,1594.55,66407,105927380.6,12-APR-2024
BDL,1760.0,1789.8,1753.0,1760.7,688784,1219223387.65,12-APR-2024
BECTORFOOD,1120.0,1120.0,1104.85,1116.9,83480,92740666.3,12-APR-2024
BEL,231.3,235.4,230.55,233.5,57174716,13340864573.4,12-APR-2024
BEML,3464.55,3511.75,3402.0,3419.4,174717,604989877.45,12-APR-2024
BEPL,104.8,105.35,103.0,103.5,900904,93732838.6,12-APR-2024
BERGEPAINT,561.7,563.0,555.4,556.75,326402,182401613.85,12-APR-2024
BHARATFORG,1177.3,1187.0,1163.0,1169.05,970493,1140224339.75,12-APR-2024
BHARTIARTL,1226.1,1231.85,1219.55,1225.55,7877073,9647887768.3,12-APR-2024
BHEL,258.6,269.2,258.0,262.5,22621987,5970895558.7,12-APR-2024
BIKAJI,548.15,559.7,535.0,538.6,876290,481886827.65,12-APR-2024
BIOCON,280.0,283.15,273.1,274.0,6929503,1922027889.3,12-APR-2024
BIRLACORPN,1545.15,1561.15,1522.0,1528.85,95136,146624457.2,12-APR-2024
BLS,339.0,344.15,335.55,336.45,1081582,367340224.7,12-APR-2024
BLUEDART,5900.05,6042.2,5900.05,6016.2,20205,121511331.05,12-APR-2024
BLUESTARCO,1419.6,1437.7,1374.45,1383.75,393368,553913099.35,12-APR-2024
BOMDYEING,169.0,170.45,165.5,166.05,705984,118315013.0,12-APR-2024
BORORENEW,533.25,558.55,530.5,541.6,1698635,932486403.7,12-APR-2024
BOSCHLTD,29951.35,30225.0,29800.0,29849.4,39244,1176829386.55,12-APR-2024
BPCL,604.75,612.85,599.0,601.2,6709683,4058269073.5,12-APR-2024
BRIGADE,982.0,1017.0,981.15,1002.9,431847,432989208.8,12-APR-2024
BRITANNIA,4818.0,4820.85,4745.0,4751.75,620568,2961246593.7,12-APR-2024
BSE,2860.5,2954.9,2815.1,2828.95,1178900,3395917790.1,12-APR-2024
BSOFT,737.05,750.8,730.85,732.3,1412111,1047297498.55,12-APR-2024
CAMLINFINE,103.95,107.35,103.85,106.15,1040465,110070447.5,12-APR-2024
CAMPUS,234.0,237.85,232.5,237.15,582581,137425419.3,12-APR-2024
CAMS,3142.0,3223.0,3093.0,3115.45,1189532,3773207632.8,12-APR-2024
