SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,515.2,518.3,501.0,507.85,132889,67422695.9,18-AUG-2023
3MINDIA,29124.65,29549.95,28638.8,29126.7,2629,76941582.05,18-AUG-2023
AARTIDRUGS,563.0,576.5,557.35,561.75,154079,87290663.2,18-AUG-2023
AARTIIND,458.6,459.45,448.35,449.4,1213702,548237189.15,18-AUG-2023
AARTIPHARM,359.55,371.6,356.5,360.05,503394,184019683.05,18-AUG-2023
AAVAS,1571.4,1573.0,1555.5,1569.45,58406,91452724.85,18-AUG-2023
ABB,4314.8,4343.45,4270.0,4279.5,230500,990482482.0,18-AUG-2023
ABBOTINDIA,23670.0,23726.15,23352.1,23399.6,4753,111760090.35,18-AUG-2023
ABCAPITAL,180.5,182.8,178.75,181.45,3030770,548096908.85,18-AUG-2023
ABFRL,214.0,216.15,211.9,214.85,1759567,377188520.5,18-AUG-2023
ACC,1895.0,1955.95,1883.0,1934.1,730944,1410344602.8,18-AUG-2023
ACCELYA,1449.0,1468.0,1430.05,1458.3,44761,64971936.05,18-AUG-2023
ACE,799.0,821.0,780.0,791.1,506627,406399722.2,18-AUG-2023
ACI,562.45,569.0,555.05,558.55,278680,156822166.6,18-AUG-2023
ADANIENT,2477.5,2665.95,2461.3,2577.4,14679923,37624390938.65,18-AUG-2023
ADANIGREEN,940.55,1024.95,938.15,994.75,5524623,5484155639.55,18-AUG-2023
ADANIPORTS,807.0,849.6,804.3,835.9,22502392,18705355862.05,18-AUG-2023
ADANIPOWER,286.95,321.65,286.25,304.6,58120641,17733334188.25,18-AUG-2023
ADVENZYMES,329.4,337.05,329.0,329.2,138957,46026158.8,18-AUG-2023
AEGISCHEM,353.0,358.95,348.3,355.3,203201,71813415.45,18-AUG-2023
AETHER,1050.15,1055.0,1038.45,1050.85,36692,38454305.25,18-AUG-2023
AFFLE,1079.0,1088.0,1062.65,1082.85,149058,160229031.15,18-AUG-2023
AGI,747.7,752.8,706.05,742.25,201606,147389914.85,18-AUG-2023
