SYMBOL,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP
360ONE,523.5,530.35,518.15,525.1,369884,194145526.8,31-OCT-2023
3MINDIA,29650.05,29869.95,29500.0,29762.7,1045,31018311.9,31-OCT-2023
AARTIDRUGS,470.0,473.0,465.8,469.45,125225,58807696.65,31-OCT-2023
AARTIIND,457.8,461.7,453.1,454.45,564116,257808926.55,31-OCT-2023
AARTIPHARM,394.2,396.95,382.5,384.9,63629,24660480.7,31-OCT-2023
AAVAS,1459.1,1460.0,1403.15,1407.8,492788,700246835.35,31-OCT-2023
ABB,4099.0,4125.0,4028.85,4109.3,205697,838634107.9,31-OCT-2023
ABBOTINDIA,22481.8,22616.85,22358.05,22413.65,5232,117582683.85,31-OCT-2023
ABCAPITAL,173.4,175.3,171.25,172.45,3173997,548568166.5,31-OCT-2023
ABFRL,217.0,219.15,214.05,214.75,3019234,655424051.45,31-OCT-2023
ACC,1895.0,1903.7,1882.05,1888.2,117831,222719848.7,31-OCT-2023
ACCELYA,1394.95,1410.0,1369.1,1373.8,26404,36495744.15,31-OCT-2023
ACE,774.7,842.0,774.65,833.1,1147948,938971739.55,31-OCT-2023
ACI,595.0,599.85,570.0,572.75,365936,212858207.35,31-OCT-2023
ADANIENSOL,768.95,772.0,758.05,769.8,327996,251357967.75,31-OCT-2023
ADANIENT,2320.0,2320.0,2276.0,2294.65,1155280,2651095271.0,31-OCT-2023
ADANIGREEN,920.0,933.35,904.0,911.65,713136,655774339.4,31-OCT-2023
ADANIPORTS,789.8,791.1,782.5,784.75,2825760,2220925232.05,31-OCT-2023
ADANIPOWER,361.0,367.9,359.35,363.05,7080271,2579721438.65,31-OCT-2023
ADVENZYMES,311.0,318.0,309.75,312.3,82231,25842647.7,31-OCT-2023
AEGISCHEM,299.95,299.95,291.0,292.4,220341,64579511.6,31-OCT-2023
AETHER,865.9,934.7,860.25,880.3,80005,69713698.3,31-OCT-2023
AFFLE,1062.8,1066.6,1048.0,1051.35,64335,67794271.7,31-OCT-2023
AGI,910.2,917.0,880.1,884.8,134068,119971978.45,31-OCT-2023
AHLUCONT,683.0,687.9,671.55,679.55,36995,25159425.95,31-OCT-2023
AIAENG,3492.05,3560.0,3461.0,3515.55,28979,102106385.6,31-OCT-2023
AJANTPHARM,1761.85,1783.05,1736.2,1763.2,364265,641879740.9,31-OCT-2023
ALKEM,3700.0,3735.0,3679.95,3721.85,140710,522747215.9,31-OCT-2023
ALKYLAMINE,2144.05,2170.8,2138.5,2142.6,17780,38317793.85,31-OCT-2023
ALLCARGO,253.05,259.25,253.05,255.75,122605,31473127.8,31-OCT-2023
AMBER,2999.95,3008.25,2913.25,2934.2,60789,180705128.75,31-OCT-2023
AMBUJACEM,423.95,427.45,421.0,424.45,1078687,457471974.35,31-OCT-2023
AMIORG,1169.0,1192.0,1157.45,1169.7,51361,60453176.3,31-OCT-2023
ANANDRATHI,1900.5,1924.75,1894.05,1909.1,39492,75435348.95,31-OCT-2023
ANANTRAJ,241.5,248.0,240.2,242.9,3003469,734931021.7,31-OCT-2023
ANGELONE,2561.0,2599.15,2532.1,2581.95,807854,2079494386.1,31-OCT-2023
ANURAS,884.7,886.7,873.65,883.55,74770,65904785.2,31-OCT-2023
APARINDS,5080.0,5255.45,5055.6,5179.45,110921,575745980.6,31-OCT-2023
APCOTEXIND,490.6,494.9,482.1,484.05,30111,14663059.65,31-OCT-2023
APLAPOLLO,1619.0,1624.0,1556.0,1565.3,1194353,1886852267.15,31-OCT-2023
APLLTD,738.3,738.3,707.15,713.05,207596,148724724.85,31-OCT-2023
APOLLOHOSP,4832.0,4899.65,4805.2,4819.9,276660,1340165932.0,31-OCT-2023
APOLLOPIPE,648.4,664.0,648.0,660.1,92369,60803244.5,31-OCT-2023
APOLLOTYRE,376.55,382.75,375.25,381.3,1049364,398548772.5,31-OCT-2023
APTUS,292.6,294.45,287.4,288.75,354562,102832349.2,31-OCT-2023
ARE&M,631.95,633.95,609.0,613.2,428617,265244542.9,31-OCT-2023
ARVIND,179.65,199.8,179.35,195.8,13411504,2592910501.9,31-OCT-2023
ARVINDFASN,329.0,334.0,316.0,321.85,160015,52207226.9,31-OCT-2023
ASAHIINDIA,559.2,567.95,556.0,559.1,57633,32418306.95,31-OCT-2023
ASHOKA,131.6,132.9,129.0,129.95,1146663,149918816.2,31-OCT-2023
ASHOKLEY,169.15,170.05,167.0,167.7,7900834,1330738835.6,31-OCT-2023
ASIANPAINT,2969.0,3012.75,2966.0,2995.7,1152306,3451054390.8,31-OCT-2023
ASTEC,1203.15,1230.75,1168.0,1220.45,8352,10118091.0,31-OCT-2023
ASTERDM,332.95,335.8,328.4,329.65,106865,35388567.75,31-OCT-2023
ASTRAL,1833.0,1855.0,1821.15,1850.75,792115,1458433313.75,31-OCT-2023
ASTRAMICRO,471.3,478.7,462.35,465.5,291808,137617057.9,31-OCT-2023
ASTRAZEN,4749.0,4749.0,4650.0,4674.5,5501,25877225.55,31-OCT-2023
ATGL,570.0,575.55,559.9,564.3,465372,265198567.55,31-OCT-2023
ATUL,6250.0,6294.7,6229.3,6241.7,18575,116325013.9,31-OCT-2023
AUBANK,669.9,685.7,662.85,669.1,2598527,1751693233.25,31-OCT-2023
AUROPHARMA,865.0,870.25,846.85,849.5,1002465,857585333.85,31-OCT-2023
AUTOAXLES,2299.0,2310.5,2251.1,2286.45,13941,31879834.1,31-OCT-2023
AVALON,501.95,503.1,495.0,496.25,251533,125531254.3,31-OCT-2023
AVANTIFEED,403.45,405.35,400.3,403.5,93951,37847535.15,31-OCT-2023
AWL,330.0,331.95,325.1,326.6,528865,174139268.85,31-OCT-2023
AXISBANK,998.0,998.0,978.0,981.85,7816805,7695370543.3,31-OCT-2023
BAJAJ-AUTO,5340.0,5366.15,5292.6,5314.05,400987,2135880936.0,31-OCT-2023
BAJAJCON,242.85,245.2,231.0,232.3,558580,131731249.0,31-OCT-2023
BAJAJFINSV,1552.4,1581.45,1552.4,1569.55,1592788,2496858562.0,31-OCT-2023
BAJAJHLDNG,6811.55,6949.9,6805.55,6926.45,19889,137088876.25,31-OCT-2023
BAJFINANCE,7569.8,7579.7,7460.5,7492.65,749410,5629010332.75,31-OCT-2023
BALAMINES,2048.35,2050.0,2032.05,2045.65,17838,36471759.9,31-OCT-2023
BALKRISIND,2579.6,2595.85,2545.05,2553.8,190106,489300703.2,31-OCT-2023
BALMLAWRIE,136.6,137.4,134.0,134.2,287673,38906852.15,31-OCT-2023
BALRAMCHIN,414.1,416.5,411.65,413.15,586337,242850577.75,31-OCT-2023
BANDHANBNK,216.0,218.5,213.7,214.15,4547584,981630354.7,31-OCT-2023
BANKBARODA,199.5,199.75,195.65,196.2,9074535,1790481956.2,31-OCT-2023
BANKINDIA,96.6,99.1,95.4,95.85,13279697,1295537394.1,31-OCT-2023
